,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210823,15775,15810,15680,15810,10,000,250000
1,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210820,15875,15900,15540,15600,1849,000,250000
2,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210819,16000,16130,15855,15855,231,000,250000
3,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210818,16080,16185,16005,16125,7203,000,250000
4,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210817,16200,16210,16075,16090,23,000,250000
5,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210813,16350,16350,16065,16130,24,000,250000
6,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210812,16510,16510,16395,16410,21,000,250000
7,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210811,16595,16600,16420,16500,402,000,250000
8,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210810,16550,16600,16485,16570,4920,000,250000
9,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210809,16610,16615,16540,16560,33,000,250000
10,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210806,16685,16695,16595,16695,1018,000,250000
11,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210805,16710,16765,16590,16645,105,000,250000
12,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210804,16490,16650,16490,16650,85,000,250000
13,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210803,16390,16455,16320,16455,21,000,250000
14,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210802,16245,16315,16150,16280,23,000,250000
15,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210730,16305,16335,16215,16215,22,000,250000
16,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210729,16375,16395,16325,16390,492,000,250000
17,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210728,16245,16375,16220,16325,36,000,250000
18,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210727,16480,16485,16335,16335,42,000,250000
19,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210726,16490,16495,16330,16330,20,000,250000
20,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210723,16410,16525,16385,16505,6053,000,250000
21,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210722,16285,16360,16285,16335,28550,000,250000
22,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210721,16325,16325,16185,16185,24,000,250000
23,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210720,16150,16310,16150,16285,325,000,250000
24,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210719,16370,16380,16320,16345,25,000,250000
25,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210716,16470,16505,16435,16505,22,000,250000
26,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210715,16385,16530,16375,16510,25522,000,250000
27,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210714,16260,16370,16245,16320,36,000,250000
28,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210713,16285,16340,16280,16315,26,000,250000
29,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210712,16180,16205,16170,16185,63,000,250000
30,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210709,16175,16180,16005,16125,24,000,250000
31,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210708,16505,16505,16305,16305,22,000,250000
32,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210707,16505,16505,16395,16415,31,000,250000
33,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210706,16500,16540,16480,16505,22,000,250000
34,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210705,16515,16515,16445,16455,21,000,350000
35,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210702,16485,16520,16445,16465,338,000,350000
36,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210701,16530,16530,16470,16485,28,000,350000
37,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210630,16495,16525,16485,16515,64,000,350000
38,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210629,16500,16500,16390,16420,19,000,350000
39,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210628,16485,16500,16445,16500,30,000,250000
40,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210625,16545,16570,16440,16530,10151,000,250000
41,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210624,16420,16460,16405,16460,75,000,300000
42,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210623,16345,16385,16300,16375,320,000,300000
43,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210622,16265,16285,16235,16280,21,000,300000
44,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210621,16180,16180,16100,16165,32,000,300000
45,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210618,16270,16305,16260,16285,19713,000,300000
46,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210617,16275,16275,16160,16200,10204,000,300000
47,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210616,16225,16355,16210,16355,42786,000,300000
48,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210615,16165,16200,16140,16200,8722,000,300000
49,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210614,16085,16085,16010,16080,7096,000,350000
50,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210611,16105,16105,16040,16085,27,000,350000
51,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210610,15905,16035,15905,15995,34,000,350000
52,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210609,16070,16070,15895,15895,5641,000,350000
53,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210608,16130,16140,16080,16090,20,000,350000
54,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210607,16170,16170,16015,16110,30,000,350000
55,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210604,16115,16125,16030,16115,20,000,450000
56,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210603,16110,16235,16110,16185,77,000,500000
57,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210602,16075,16125,16000,16065,85,000,500000
58,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210601,16015,16105,15995,16025,136,000,500000
59,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210531,16045,16050,15955,16050,441,000,500000
60,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210528,15880,16015,15870,15925,21,000,500000
61,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210527,15870,15930,15750,15835,46,000,450000
62,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210526,15895,15945,15860,15895,30,000,400000
63,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210525,15815,15860,15770,15860,38,000,400000
64,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210524,15790,15820,15715,15730,191,000,300000
65,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210521,15985,16040,15815,15835,5721,000,300000
66,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210520,15830,15855,15825,15850,11,000,300000
67,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210518,15780,15920,15770,15905,335,000,300000
68,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210517,15870,15870,15645,15695,20,000,300000
69,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210514,15755,15875,15750,15845,27,000,300000
70,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210513,15750,15750,15660,15695,10,000,300000
71,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210512,16100,16100,15735,15835,21,000,300000
72,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210511,16220,16235,16040,16120,22,000,300000
73,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210510,16120,16345,16120,16325,22,000,300000
74,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210507,15985,16125,15970,16040,21,000,300000
75,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210506,15725,15960,15725,15960,50,000,300000
76,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210504,15675,15770,15590,15770,20,000,300000
77,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210503,15855,15890,15660,15670,23,000,300000
78,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210430,15845,15950,15820,15855,71,000,300000
79,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210429,15930,15950,15750,15820,110,000,300000
80,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210428,16155,16155,15910,15945,89,000,300000
81,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210427,16210,16210,16100,16160,28,000,300000
82,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210426,16050,16130,16015,16130,53,000,300000
83,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210423,15910,16015,15890,15995,42,000,300000
84,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210422,16035,16080,15965,15975,601,000,300000
85,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210421,16065,16120,15910,15925,37,000,300000
86,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210420,16090,16205,16090,16205,35,000,300000
87,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210419,16110,16130,16080,16080,43318,000,300000
88,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210416,16130,16130,16020,16045,33,000,300000
89,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210415,16005,16175,16005,16050,34,000,300000
90,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210414,16030,16045,15970,16030,12277,000,300000
91,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210413,15955,16075,15955,16070,40508,000,300000
92,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210412,15960,15985,15895,15905,87,000,300000
93,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210409,16080,16080,15980,15995,48,000,300000
94,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210408,15980,16015,15900,16000,63,000,300000
95,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210407,15905,16060,15905,15980,395,000,300000
96,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210406,16035,16035,15915,15980,6226,000,300000
97,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210405,15945,15950,15825,15905,95,000,300000
98,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210402,15870,15950,15825,15885,58,000,300000
99,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210401,15755,15780,15715,15750,26618,000,300000
100,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210331,15750,15785,15700,15715,52,000,300000
101,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210330,15660,15750,15655,15730,50,000,300000
102,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210329,15660,15660,15580,15605,26,000,300000
103,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210326,15535,15615,15495,15615,54,000,300000
104,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210325,15320,15475,15310,15410,21,000,300000
105,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210324,15345,15445,15280,15365,121,000,300000
106,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210323,15735,15735,15490,15490,18,000,300000
107,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210322,15675,15675,15555,15620,40,000,300000
108,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210319,15530,15605,15495,15560,20548,000,300000
109,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210318,15740,15790,15715,15715,41659,000,300000
110,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210317,15645,15660,15535,15660,72235,000,300000
111,A333980,ARIRANG KSÄ÷¸®Æ¼°¡ÁßTR,20210316,15555,15645,15550,15645,286,000,300000
