,辆格内靛,辆格疙,朝楼,矫啊,绊啊,历啊,辆啊,芭贰樊,刘鼻傈魂诀辆内靛,惯青林侥荐
0,A101280,KODEX 老夯TOPIX100,20210823,16350,16500,16350,16500,129,000,600000
1,A101280,KODEX 老夯TOPIX100,20210820,16115,16420,16115,16350,1244,000,600000
2,A101280,KODEX 老夯TOPIX100,20210819,16405,16470,16250,16270,985,000,600000
3,A101280,KODEX 老夯TOPIX100,20210818,16485,16705,16475,16520,362,000,600000
4,A101280,KODEX 老夯TOPIX100,20210817,16720,16885,16665,16690,1651,000,600000
5,A101280,KODEX 老夯TOPIX100,20210813,16480,16850,16480,16790,359,000,600000
6,A101280,KODEX 老夯TOPIX100,20210812,16580,16660,16480,16480,953,000,600000
7,A101280,KODEX 老夯TOPIX100,20210811,16170,16440,16170,16380,1960,000,600000
8,A101280,KODEX 老夯TOPIX100,20210810,16265,16265,16125,16190,1001,000,600000
9,A101280,KODEX 老夯TOPIX100,20210809,16240,16240,16170,16185,1500,000,600000
10,A101280,KODEX 老夯TOPIX100,20210806,16105,16325,16105,16320,888,000,600000
11,A101280,KODEX 老夯TOPIX100,20210805,16120,16220,16080,16085,501,000,600000
12,A101280,KODEX 老夯TOPIX100,20210804,16160,16270,16115,16185,1352,000,600000
13,A101280,KODEX 老夯TOPIX100,20210803,16550,16550,16110,16140,469,000,600000
14,A101280,KODEX 老夯TOPIX100,20210802,16105,16430,16105,16410,1949,000,600000
15,A101280,KODEX 老夯TOPIX100,20210730,16200,16210,16095,16105,1147,000,600000
16,A101280,KODEX 老夯TOPIX100,20210729,16160,16300,16160,16255,2249,000,600000
17,A101280,KODEX 老夯TOPIX100,20210728,16185,16335,16125,16245,917,000,600000
18,A101280,KODEX 老夯TOPIX100,20210727,16245,16245,16150,16200,523,000,600000
19,A101280,KODEX 老夯TOPIX100,20210726,16230,16275,16200,16245,2046,000,600000
20,A101280,KODEX 老夯TOPIX100,20210723,15945,16230,15945,16230,596,000,600000
21,A101280,KODEX 老夯TOPIX100,20210722,15790,16190,15790,16175,2149,000,600000
22,A101280,KODEX 老夯TOPIX100,20210721,15885,16175,15885,15965,768,000,600000
23,A101280,KODEX 老夯TOPIX100,20210720,16020,16055,15795,16035,267,000,600000
24,A101280,KODEX 老夯TOPIX100,20210719,16165,16165,15805,16020,1588,000,600000
25,A101280,KODEX 老夯TOPIX100,20210716,16210,16280,16165,16180,478,000,600000
26,A101280,KODEX 老夯TOPIX100,20210715,16400,16470,16275,16305,784,000,600000
27,A101280,KODEX 老夯TOPIX100,20210714,16390,16500,16390,16400,725,000,600000
28,A101280,KODEX 老夯TOPIX100,20210713,16215,16500,16215,16390,1397,000,600000
29,A101280,KODEX 老夯TOPIX100,20210712,16100,16570,16080,16210,2927,000,600000
30,A101280,KODEX 老夯TOPIX100,20210709,16185,16185,15910,16015,667,000,600000
31,A101280,KODEX 老夯TOPIX100,20210708,16000,16285,15875,16245,930,000,600000
32,A101280,KODEX 老夯TOPIX100,20210707,15985,16095,15960,16010,2415,000,600000
33,A101280,KODEX 老夯TOPIX100,20210706,15930,16290,15910,16065,863,000,600000
34,A101280,KODEX 老夯TOPIX100,20210705,16000,16075,15905,16060,1566,000,600000
35,A101280,KODEX 老夯TOPIX100,20210702,16120,16120,15950,16000,555,000,600000
36,A101280,KODEX 老夯TOPIX100,20210701,15905,16015,15905,16010,10202,000,600000
37,A101280,KODEX 老夯TOPIX100,20210630,16000,16150,15980,15995,2417,000,600000
38,A101280,KODEX 老夯TOPIX100,20210629,15910,16110,15910,16000,207,000,600000
39,A101280,KODEX 老夯TOPIX100,20210628,16200,16200,15865,16170,2145,000,600000
40,A101280,KODEX 老夯TOPIX100,20210625,16200,16200,16100,16200,1383,000,600000
41,A101280,KODEX 老夯TOPIX100,20210624,16010,16110,15940,16100,1078,000,600000
42,A101280,KODEX 老夯TOPIX100,20210623,16170,16170,16010,16010,573,000,600000
43,A101280,KODEX 老夯TOPIX100,20210622,15920,16230,15855,16010,1203,000,600000
44,A101280,KODEX 老夯TOPIX100,20210621,15900,15900,15705,15835,1119,000,600000
45,A101280,KODEX 老夯TOPIX100,20210618,16180,16250,16045,16155,1247,000,600000
46,A101280,KODEX 老夯TOPIX100,20210617,16010,16185,16010,16180,251,000,600000
47,A101280,KODEX 老夯TOPIX100,20210616,15940,16255,15940,16065,1409,000,600000
48,A101280,KODEX 老夯TOPIX100,20210615,16100,16150,15995,16060,973,000,600000
49,A101280,KODEX 老夯TOPIX100,20210614,15880,16100,15795,16100,3511,000,600000
50,A101280,KODEX 老夯TOPIX100,20210611,15790,16155,15790,15880,332,000,600000
51,A101280,KODEX 老夯TOPIX100,20210610,15940,16150,15940,16080,959,000,600000
52,A101280,KODEX 老夯TOPIX100,20210609,16095,16095,15965,16035,814,000,600000
53,A101280,KODEX 老夯TOPIX100,20210608,15950,16110,15950,16095,1366,000,600000
54,A101280,KODEX 老夯TOPIX100,20210607,16020,16095,15955,16075,2189,000,600000
55,A101280,KODEX 老夯TOPIX100,20210604,16110,16110,15895,16020,303,000,600000
56,A101280,KODEX 老夯TOPIX100,20210603,15835,16030,15830,16030,1122,000,600000
57,A101280,KODEX 老夯TOPIX100,20210602,15720,15825,15720,15820,574,000,600000
58,A101280,KODEX 老夯TOPIX100,20210601,16040,16040,15560,15720,1913,000,600000
59,A101280,KODEX 老夯TOPIX100,20210531,16110,16110,15680,15770,4382,000,600000
60,A101280,KODEX 老夯TOPIX100,20210528,15825,16030,15825,15955,2355,000,600000
61,A101280,KODEX 老夯TOPIX100,20210527,15910,15910,15790,15835,348,000,600000
62,A101280,KODEX 老夯TOPIX100,20210526,15980,15980,15835,15910,716,000,600000
63,A101280,KODEX 老夯TOPIX100,20210525,16010,16030,15820,15960,652,000,600000
64,A101280,KODEX 老夯TOPIX100,20210524,15655,16020,15655,15965,2896,000,600000
65,A101280,KODEX 老夯TOPIX100,20210521,15920,15940,15725,15920,2203,000,600000
66,A101280,KODEX 老夯TOPIX100,20210520,15850,15885,15620,15870,839,000,600000
67,A101280,KODEX 老夯TOPIX100,20210518,15915,15915,15630,15820,837,000,600000
68,A101280,KODEX 老夯TOPIX100,20210517,15450,15715,15450,15715,22840,000,600000
69,A101280,KODEX 老夯TOPIX100,20210514,15320,15525,15245,15465,1248,000,600000
70,A101280,KODEX 老夯TOPIX100,20210513,15505,15505,15295,15325,1088,000,600000
71,A101280,KODEX 老夯TOPIX100,20210512,15790,15790,15450,15585,2533,000,600000
72,A101280,KODEX 老夯TOPIX100,20210511,15895,15895,15560,15720,1354,000,600000
73,A101280,KODEX 老夯TOPIX100,20210510,15885,16070,15885,16025,1897,000,600000
74,A101280,KODEX 老夯TOPIX100,20210507,15900,15900,15800,15895,662,000,600000
75,A101280,KODEX 老夯TOPIX100,20210506,15810,15910,15780,15780,1041,000,600000
76,A101280,KODEX 老夯TOPIX100,20210504,15600,15600,15300,15600,956,000,600000
77,A101280,KODEX 老夯TOPIX100,20210503,15450,15620,15280,15600,1305,000,600000
78,A101280,KODEX 老夯TOPIX100,20210430,15595,15660,15390,15450,563,000,600000
79,A101280,KODEX 老夯TOPIX100,20210429,15770,15770,15495,15595,1608,000,600000
80,A101280,KODEX 老夯TOPIX100,20210428,15695,15695,15515,15520,1504,000,600000
81,A101280,KODEX 老夯TOPIX100,20210427,15875,15875,15590,15605,970,000,600000
82,A101280,KODEX 老夯TOPIX100,20210426,15920,15925,15710,15880,3904,000,600000
83,A101280,KODEX 老夯TOPIX100,20210423,15825,15925,15760,15920,1326,000,600000
84,A101280,KODEX 老夯TOPIX100,20210422,15795,15825,15695,15825,901,000,600000
85,A101280,KODEX 老夯TOPIX100,20210421,15845,15845,15610,15695,800,000,600000
86,A101280,KODEX 老夯TOPIX100,20210420,16115,16115,15790,15845,3373,000,600000
87,A101280,KODEX 老夯TOPIX100,20210419,16090,16195,16010,16115,3430,000,600000
88,A101280,KODEX 老夯TOPIX100,20210416,15995,16130,15990,16080,1340,000,600000
89,A101280,KODEX 老夯TOPIX100,20210415,15995,16120,15995,15995,980,000,600000
90,A101280,KODEX 老夯TOPIX100,20210414,16100,16100,15910,15995,758,000,600000
91,A101280,KODEX 老夯TOPIX100,20210413,16000,16180,15965,16100,855,000,600000
92,A101280,KODEX 老夯TOPIX100,20210412,15995,16120,15935,15980,3766,000,600000
93,A101280,KODEX 老夯TOPIX100,20210409,15900,16070,15900,15995,408,000,600000
94,A101280,KODEX 老夯TOPIX100,20210408,15850,15935,15840,15870,420,000,600000
95,A101280,KODEX 老夯TOPIX100,20210407,15865,16155,15830,15965,780,000,600000
96,A101280,KODEX 老夯TOPIX100,20210406,16395,16395,15925,15925,1439,000,600000
97,A101280,KODEX 老夯TOPIX100,20210405,15990,16390,15980,16360,2322,000,600000
98,A101280,KODEX 老夯TOPIX100,20210402,15800,16100,15800,16080,2392,000,600000
99,A101280,KODEX 老夯TOPIX100,20210401,16225,16225,15855,16020,5499,000,600000
100,A101280,KODEX 老夯TOPIX100,20210331,16130,16130,15705,15825,16167,000,600000
101,A101280,KODEX 老夯TOPIX100,20210330,16195,16195,16105,16135,612,000,600000
102,A101280,KODEX 老夯TOPIX100,20210329,16125,16355,16125,16320,954,000,600000
103,A101280,KODEX 老夯TOPIX100,20210326,16090,16415,15990,16245,286,000,600000
104,A101280,KODEX 老夯TOPIX100,20210325,15915,16130,15915,16090,859,000,600000
105,A101280,KODEX 老夯TOPIX100,20210324,15920,16165,15920,15925,175,000,600000
106,A101280,KODEX 老夯TOPIX100,20210323,16420,16430,16125,16165,2769,000,600000
107,A101280,KODEX 老夯TOPIX100,20210322,16580,16580,16305,16355,4073,000,600000
108,A101280,KODEX 老夯TOPIX100,20210319,16205,16595,16200,16580,585,000,600000
109,A101280,KODEX 老夯TOPIX100,20210318,16305,16545,16150,16545,457,000,600000
110,A101280,KODEX 老夯TOPIX100,20210317,16300,16300,16090,16300,645,000,600000
111,A101280,KODEX 老夯TOPIX100,20210316,16285,16285,16195,16250,270,000,600000
112,A101280,KODEX 老夯TOPIX100,20210315,17000,17000,15995,16215,666,000,600000
113,A101280,KODEX 老夯TOPIX100,20210312,16005,16190,15900,16190,1342,000,600000
114,A101280,KODEX 老夯TOPIX100,20210311,16200,16200,15890,16000,1629,000,600000
115,A101280,KODEX 老夯TOPIX100,20210310,16400,16400,15910,15970,793,000,600000
116,A101280,KODEX 老夯TOPIX100,20210309,15820,15950,15710,15850,1604,000,600000
