,謙跡囀萄,謙跡貲,陳瞼,衛陛,堅陛,盪陛,謙陛,剪楚榆,隸掏瞪骯機謙囀萄,嫦ч輿衝熱
139,A072950,維價瞪濠,20210201,6600,6870,6410,6790,105836,359,6000000
140,A072950,維價瞪濠,20210129,7040,7060,6620,6630,199405,359,6000000
141,A072950,維價瞪濠,20210128,6800,7460,6600,6960,562101,359,6000000
142,A072950,維價瞪濠,20210127,7180,7270,6950,6960,213667,359,6000000
143,A072950,維價瞪濠,20210126,7070,7250,6750,7250,262470,359,6000000
144,A072950,維價瞪濠,20210125,7350,7350,7070,7070,342563,359,6000000
145,A072950,維價瞪濠,20210122,7300,7480,7150,7410,592050,359,6000000
146,A072950,維價瞪濠,20210121,7060,8180,7050,7300,6843118,359,6000000
147,A072950,維價瞪濠,20210120,6950,7190,6850,6900,1090102,359,6000000
148,A072950,維價瞪濠,20210119,6750,6940,6660,6800,647310,359,6000000
149,A072950,維價瞪濠,20210118,6350,7860,6240,6820,7919615,359,6000000
150,A072950,維價瞪濠,20210115,6510,6560,6360,6380,60693,359,6000000
151,A072950,維價瞪濠,20210114,6490,6570,6450,6500,55559,359,6000000
152,A072950,維價瞪濠,20210113,6370,6560,6370,6490,57574,359,6000000
153,A072950,維價瞪濠,20210112,6500,6540,6280,6360,94109,359,6000000
154,A072950,維價瞪濠,20210111,6740,6760,6330,6500,202081,359,6000000
155,A072950,維價瞪濠,20210108,6760,6850,6640,6710,162228,359,6000000
156,A072950,維價瞪濠,20210107,6730,6880,6620,6760,229891,359,6000000
157,A072950,維價瞪濠,20210106,6690,6830,6510,6830,331874,359,6000000
158,A072950,維價瞪濠,20210105,6260,7850,6230,6700,2956377,359,6000000
159,A072950,維價瞪濠,20210104,6130,6340,6130,6300,119429,359,6000000
160,A072950,維價瞪濠,20201230,6100,6150,6060,6110,39112,359,6000000
161,A072950,維價瞪濠,20201229,6180,6260,6040,6100,50967,359,6000000
162,A072950,維價瞪濠,20201228,6080,6210,6010,6130,130914,359,6000000
163,A072950,維價瞪濠,20201224,5850,6050,5850,6010,68915,359,6000000
164,A072950,維價瞪濠,20201223,5960,6120,5850,5850,61631,359,6000000
165,A072950,維價瞪濠,20201222,6160,6170,5920,5990,85343,359,6000000
166,A072950,維價瞪濠,20201221,5860,6290,5860,6140,325287,359,6000000
167,A072950,維價瞪濠,20201218,5830,5880,5610,5840,63678,359,6000000
168,A072950,維價瞪濠,20201217,5920,5980,5870,5890,21891,359,6000000
169,A072950,維價瞪濠,20201216,5910,6020,5880,5910,17095,359,6000000
170,A072950,維價瞪濠,20201215,6100,6100,5830,5910,44158,359,6000000
171,A072950,維價瞪濠,20201214,6110,6170,5930,6040,45558,359,6000000
172,A072950,維價瞪濠,20201211,6090,6150,6060,6110,36204,359,6000000
173,A072950,維價瞪濠,20201210,6030,6150,6030,6090,41859,359,6000000
174,A072950,維價瞪濠,20201209,5910,6100,5880,6070,54728,359,6000000
175,A072950,維價瞪濠,20201208,6020,6050,5850,5910,49345,359,6000000
176,A072950,維價瞪濠,20201207,6090,6140,6000,6020,45766,359,6000000
177,A072950,維價瞪濠,20201204,6080,6150,6010,6080,108704,359,6000000
178,A072950,維價瞪濠,20201203,6070,6140,5920,6080,57918,359,6000000
179,A072950,維價瞪濠,20201202,5900,6140,5840,6070,141093,359,6000000
180,A072950,維價瞪濠,20201201,5800,5950,5780,5820,49276,359,6000000
181,A072950,維價瞪濠,20201130,5920,6030,5790,5800,43249,359,6000000
182,A072950,維價瞪濠,20201127,5850,5980,5810,5910,88886,359,6000000
183,A072950,維價瞪濠,20201126,5890,5960,5790,5850,40460,359,6000000
184,A072950,維價瞪濠,20201125,5970,6000,5730,5890,63074,359,6000000
185,A072950,維價瞪濠,20201124,6050,6050,5900,5970,22539,359,6000000
186,A072950,維價瞪濠,20201123,5820,5970,5770,5950,44511,359,6000000
187,A072950,維價瞪濠,20201120,5770,5860,5760,5790,20201,359,6000000
188,A072950,維價瞪濠,20201119,5790,5880,5740,5770,25798,359,6000000
189,A072950,維價瞪濠,20201118,5820,5850,5750,5790,45286,359,6000000
190,A072950,維價瞪濠,20201117,5930,5970,5650,5820,59924,359,6000000
191,A072950,維價瞪濠,20201116,5990,6150,5930,5980,92723,359,6000000
192,A072950,維價瞪濠,20201113,6020,6080,5950,5990,36131,359,6000000
193,A072950,維價瞪濠,20201112,5930,6140,5910,6020,72025,359,6000000
194,A072950,維價瞪濠,20201111,6060,6060,5890,5930,54595,359,6000000
195,A072950,維價瞪濠,20201110,6040,6100,5920,6090,64221,359,6000000
196,A072950,維價瞪濠,20201109,5900,6100,5890,6080,93493,359,6000000
197,A072950,維價瞪濠,20201106,6170,6400,5880,5890,792406,359,6000000
198,A072950,維價瞪濠,20201105,5800,5980,5700,5980,88258,359,6000000
199,A072950,維價瞪濠,20201104,5820,5890,5680,5800,31073,359,6000000
200,A072950,維價瞪濠,20201103,5580,5850,5540,5770,72812,359,6000000
201,A072950,維價瞪濠,20201102,5630,5630,5320,5520,57315,359,6000000
202,A072950,維價瞪濠,20201030,5990,6000,5600,5630,82501,359,6000000
203,A072950,維價瞪濠,20201029,5810,5980,5600,5950,76114,359,6000000
204,A072950,維價瞪濠,20201028,5770,5950,5670,5870,93534,359,6000000
205,A072950,維價瞪濠,20201027,5500,5880,5450,5720,110473,359,6000000
206,A072950,維價瞪濠,20201026,5870,5950,5430,5500,141006,359,6000000
207,A072950,維價瞪濠,20201023,5860,6100,5800,5870,124505,359,6000000
208,A072950,維價瞪濠,20201022,6100,6110,5820,5860,208862,359,6000000
209,A072950,維價瞪濠,20201021,6020,6200,5920,6140,571229,359,6000000
210,A072950,維價瞪濠,20201020,5270,6700,5270,6000,1854563,359,6000000
211,A072950,維價瞪濠,20201019,5370,5420,5320,5320,34510,359,6000000
212,A072950,維價瞪濠,20201016,5520,5580,5330,5370,23404,359,6000000
213,A072950,維價瞪濠,20201015,5610,5610,5420,5520,46442,359,6000000
214,A072950,維價瞪濠,20201014,5660,5660,5550,5620,43319,359,6000000
215,A072950,維價瞪濠,20201013,5620,5660,5510,5660,55975,359,6000000
216,A072950,維價瞪濠,20201012,5510,5590,5460,5590,27128,359,6000000
217,A072950,維價瞪濠,20201008,5610,5650,5520,5540,27174,359,6000000
218,A072950,維價瞪濠,20201007,5550,5650,5500,5610,46108,359,6000000
219,A072950,維價瞪濠,20201006,5450,5640,5400,5550,74936,359,6000000
220,A072950,維價瞪濠,20201005,5350,5450,5330,5400,23111,359,6000000
221,A072950,維價瞪濠,20200929,5280,5400,5260,5350,27253,359,6000000
222,A072950,維價瞪濠,20200928,5250,5440,5220,5260,26870,359,6000000
223,A072950,維價瞪濠,20200925,5080,5580,5080,5250,86910,359,6000000
224,A072950,維價瞪濠,20200924,5190,5270,5060,5080,30355,359,6000000
225,A072950,維價瞪濠,20200923,5270,5380,5120,5270,38801,359,6000000
226,A072950,維價瞪濠,20200922,5350,5400,5210,5270,52748,359,6000000
227,A072950,維價瞪濠,20200921,5540,5750,5300,5350,129428,359,6000000
228,A072950,維價瞪濠,20200918,5400,5550,5400,5530,35835,359,6000000
229,A072950,維價瞪濠,20200917,5520,5560,5400,5430,58045,359,6000000
230,A072950,維價瞪濠,20200916,5640,5640,5500,5500,48805,359,6000000
231,A072950,維價瞪濠,20200915,5670,5790,5570,5640,38673,359,6000000
232,A072950,維價瞪濠,20200914,5650,5730,5570,5670,63574,359,6000000
233,A072950,維價瞪濠,20200911,5690,5690,5540,5650,72595,359,6000000
234,A072950,維價瞪濠,20200910,5470,5760,5440,5690,300395,359,6000000
235,A072950,維價瞪濠,20200909,5280,5430,5190,5430,69245,359,6000000
236,A072950,維價瞪濠,20200908,5310,5470,5260,5310,82464,359,6000000
237,A072950,維價瞪濠,20200907,5190,5340,5190,5300,19440,359,6000000
238,A072950,維價瞪濠,20200904,5310,5310,5100,5160,30246,359,6000000
239,A072950,維價瞪濠,20200903,5340,5440,5320,5370,45358,359,6000000
240,A072950,維價瞪濠,20200902,5320,5400,5230,5320,44439,359,6000000
241,A072950,維價瞪濠,20200901,5290,5330,5270,5320,25268,359,6000000
242,A072950,維價瞪濠,20200831,5190,5330,5160,5290,49613,359,6000000
243,A072950,維價瞪濠,20200828,5020,5220,5020,5190,58793,359,6000000
244,A072950,維價瞪濠,20200827,5100,5150,5010,5020,22452,359,6000000
245,A072950,維價瞪濠,20200826,5150,5230,5050,5100,31006,359,6000000
246,A072950,維價瞪濠,20200825,5080,5210,5020,5150,42606,359,6000000
247,A072950,維價瞪濠,20200824,5000,5190,4935,5100,44822,359,6000000
248,A072950,維價瞪濠,20200821,5000,5050,4880,5000,45592,359,6000000
249,A072950,維價瞪濠,20200820,5280,5380,4955,5000,77671,359,6000000
250,A072950,維價瞪濠,20200819,5200,5550,5200,5320,87540,359,6000000
251,A072950,維價瞪濠,20200818,5480,5500,5110,5150,89685,359,6000000
252,A072950,維價瞪濠,20200814,5520,5580,5410,5510,66148,359,6000000
253,A072950,維價瞪濠,20200813,5430,5590,5400,5550,84721,359,6000000
254,A072950,維價瞪濠,20200812,5460,5490,5310,5400,35501,359,6000000
255,A072950,維價瞪濠,20200811,5500,5520,5410,5460,53668,359,6000000
256,A072950,維價瞪濠,20200810,5430,5610,5410,5500,141496,359,6000000
257,A072950,維價瞪濠,20200807,5220,5360,5220,5340,89470,359,6000000
258,A072950,維價瞪濠,20200806,5330,5360,5190,5220,82061,359,6000000
259,A072950,維價瞪濠,20200805,5290,5330,5230,5330,30004,359,6000000
260,A072950,維價瞪濠,20200804,5310,5350,5240,5340,37207,359,6000000
261,A072950,維價瞪濠,20200803,5380,5380,5240,5340,37413,359,6000000
262,A072950,維價瞪濠,20200731,5430,5450,5350,5380,38954,359,6000000
263,A072950,維價瞪濠,20200730,5430,5460,5370,5430,47525,359,6000000
264,A072950,維價瞪濠,20200729,5400,5460,5330,5430,40039,359,6000000
265,A072950,維價瞪濠,20200728,5330,5420,5300,5400,120502,359,6000000
266,A072950,維價瞪濠,20200727,5250,5380,5190,5330,118702,359,6000000
267,A072950,維價瞪濠,20200724,5410,5480,5210,5250,197898,359,6000000
268,A072950,維價瞪濠,20200723,5500,5580,5370,5450,101610,359,6000000
269,A072950,維價瞪濠,20200722,5490,5550,5350,5490,93607,359,6000000
270,A072950,維價瞪濠,20200721,5510,5560,5330,5500,141028,359,6000000
271,A072950,維價瞪濠,20200720,5440,5540,5380,5500,141798,359,6000000
272,A072950,維價瞪濠,20200717,5480,5500,5270,5490,221034,359,6000000
273,A072950,維價瞪濠,20200716,5520,6240,5350,5480,2184261,359,6000000
274,A072950,維價瞪濠,20200715,5190,5290,5060,5280,142841,359,6000000
275,A072950,維價瞪濠,20200714,5190,5250,5070,5130,58133,359,6000000
276,A072950,維價瞪濠,20200713,4960,5260,4955,5120,172204,359,6000000
277,A072950,維價瞪濠,20200710,4900,5410,4900,4940,779204,359,6000000
278,A072950,維價瞪濠,20200709,4860,4920,4845,4900,13695,359,6000000
279,A072950,維價瞪濠,20200708,4900,4920,4800,4860,10918,359,6000000
280,A072950,維價瞪濠,20200707,4840,4880,4830,4835,20491,359,6000000
281,A072950,維價瞪濠,20200706,4860,4895,4805,4830,21817,359,6000000
282,A072950,維價瞪濠,20200703,4810,4970,4790,4840,32212,359,6000000
283,A072950,維價瞪濠,20200702,4755,4920,4755,4810,10993,359,6000000
284,A072950,維價瞪濠,20200701,4800,4940,4750,4755,25258,359,6000000
285,A072950,維價瞪濠,20200630,4665,4845,4665,4800,14462,359,6000000
286,A072950,維價瞪濠,20200629,4685,4795,4665,4665,18300,359,6000000
287,A072950,維價瞪濠,20200626,4830,4860,4795,4800,17537,359,6000000
288,A072950,維價瞪濠,20200625,4880,4880,4780,4830,18885,359,6000000
289,A072950,維價瞪濠,20200624,4880,4965,4845,4880,29754,359,6000000
290,A072950,維價瞪濠,20200623,4980,5000,4825,4880,13763,359,6000000
291,A072950,維價瞪濠,20200622,4900,4955,4865,4880,8636,359,6000000
292,A072950,維價瞪濠,20200619,4835,4950,4835,4890,16029,359,6000000
293,A072950,維價瞪濠,20200618,4775,4915,4775,4835,12621,359,6000000
294,A072950,維價瞪濠,20200617,4790,4795,4670,4775,18035,359,6000000
295,A072950,維價瞪濠,20200616,4650,4840,4650,4745,57377,359,6000000
296,A072950,維價瞪濠,20200615,4860,4920,4610,4620,65567,359,6000000
297,A072950,維價瞪濠,20200612,4900,4980,4650,4860,77480,359,6000000
298,A072950,維價瞪濠,20200611,5230,5230,5050,5060,51670,359,6000000
299,A072950,維價瞪濠,20200610,5240,5280,5110,5180,53372,359,6000000
300,A072950,維價瞪濠,20200609,5370,5390,5170,5240,77737,359,6000000
301,A072950,維價瞪濠,20200608,5440,5440,5320,5350,50168,359,6000000
302,A072950,維價瞪濠,20200605,5350,5450,5340,5380,68980,359,6000000
303,A072950,維價瞪濠,20200604,5310,5370,5260,5350,59378,359,6000000
304,A072950,維價瞪濠,20200603,5370,5400,5240,5250,85091,359,6000000
305,A072950,維價瞪濠,20200602,5410,5430,5290,5330,41897,359,6000000
306,A072950,維價瞪濠,20200601,5280,5400,5250,5370,81523,359,6000000
307,A072950,維價瞪濠,20200529,5200,5310,5180,5280,55111,359,6000000
308,A072950,維價瞪濠,20200528,5430,5500,5120,5190,127866,359,6000000
309,A072950,維價瞪濠,20200527,5510,5510,5290,5350,166060,359,6000000
310,A072950,維價瞪濠,20200526,5590,5680,5370,5480,473103,359,6000000
311,A072950,維價瞪濠,20200525,5180,5960,5140,5750,543714,359,6000000
312,A072950,維價瞪濠,20200522,5190,5210,5070,5170,85665,359,6000000
313,A072950,維價瞪濠,20200521,5290,5530,5100,5190,310521,359,6000000
314,A072950,維價瞪濠,20200520,5070,5300,4995,5260,261491,359,6000000
315,A072950,維價瞪濠,20200519,5080,5090,4980,5050,41226,359,6000000
316,A072950,維價瞪濠,20200518,4960,5140,4935,4950,43904,359,6000000
317,A072950,維價瞪濠,20200515,5100,5100,4875,4960,77686,359,6000000
318,A072950,維價瞪濠,20200514,5030,5140,4930,5100,15271,359,6000000
319,A072950,維價瞪濠,20200513,5060,5060,4940,5030,29695,359,6000000
320,A072950,維價瞪濠,20200512,5130,5230,4970,5120,47445,359,6000000
321,A072950,維價瞪濠,20200511,5280,5350,5120,5120,57948,359,6000000
322,A072950,維價瞪濠,20200508,5240,5290,5120,5290,89837,359,6000000
323,A072950,維價瞪濠,20200507,5200,5270,5140,5240,96163,359,6000000
324,A072950,維價瞪濠,20200506,5070,5280,5060,5200,62876,359,6000000
325,A072950,維價瞪濠,20200504,5000,5150,4900,5110,41986,359,6000000
326,A072950,維價瞪濠,20200429,4970,5070,4945,5050,45057,359,6000000
327,A072950,維價瞪濠,20200428,4940,5100,4860,5020,79687,359,6000000
328,A072950,維價瞪濠,20200427,4720,4980,4650,4940,68574,359,6000000
329,A072950,維價瞪濠,20200424,4875,4875,4685,4720,50781,359,6000000
330,A072950,維價瞪濠,20200423,4800,4950,4800,4875,48262,359,6000000
331,A072950,維價瞪濠,20200422,4615,4800,4495,4800,35853,359,6000000
332,A072950,維價瞪濠,20200421,4810,4890,4545,4665,69273,359,6000000
333,A072950,維價瞪濠,20200420,4645,4875,4645,4810,75987,359,6000000
334,A072950,維價瞪濠,20200417,4600,4670,4555,4645,46570,359,6000000
335,A072950,維價瞪濠,20200416,4370,4610,4350,4535,67402,359,6000000
336,A072950,維價瞪濠,20200414,4355,4520,4355,4370,30610,359,6000000
337,A072950,維價瞪濠,20200413,4490,4490,4240,4355,43442,359,6000000
338,A072950,維價瞪濠,20200410,4600,4600,4350,4500,59854,359,6000000
339,A072950,維價瞪濠,20200409,4400,4600,4400,4520,42329,359,6000000
340,A072950,維價瞪濠,20200408,4450,4490,4215,4360,67269,359,6000000
341,A072950,維價瞪濠,20200407,4225,4450,4150,4450,100260,359,6000000
342,A072950,維價瞪濠,20200406,3960,4200,3910,4150,81801,359,6000000
343,A072950,維價瞪濠,20200403,3970,4050,3900,3940,53534,359,6000000
344,A072950,維價瞪濠,20200402,3800,4100,3685,3970,80812,359,6000000
345,A072950,維價瞪濠,20200401,3820,4080,3765,3800,69604,359,6000000
346,A072950,維價瞪濠,20200331,3850,3950,3715,3820,96175,359,6000000
347,A072950,維價瞪濠,20200330,3385,3705,3335,3705,67300,359,6000000
348,A072950,維價瞪濠,20200327,3530,3685,3385,3475,70438,359,6000000
349,A072950,維價瞪濠,20200326,3235,3605,3200,3420,94579,359,6000000
350,A072950,維價瞪濠,20200325,3060,3340,3060,3220,82919,359,6000000
351,A072950,維價瞪濠,20200324,2860,3030,2845,2980,70364,359,6000000
352,A072950,維價瞪濠,20200323,2825,2935,2730,2800,59647,359,6000000
353,A072950,維價瞪濠,20200320,2935,3145,2855,3050,118022,359,6000000
