,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A058650,¼¼¾ÆÈ¦µù½º,20210823,99800,101500,99500,101500,335,011,4000000
1,A058650,¼¼¾ÆÈ¦µù½º,20210820,100500,103500,99700,99700,998,011,4000000
2,A058650,¼¼¾ÆÈ¦µù½º,20210819,103000,107500,100000,100000,5099,011,4000000
3,A058650,¼¼¾ÆÈ¦µù½º,20210818,100500,110000,100500,103000,2479,011,4000000
4,A058650,¼¼¾ÆÈ¦µù½º,20210817,102000,105000,100000,100500,2446,011,4000000
5,A058650,¼¼¾ÆÈ¦µù½º,20210813,102500,103000,100000,102500,1672,011,4000000
6,A058650,¼¼¾ÆÈ¦µù½º,20210812,102000,103000,101500,102500,524,011,4000000
7,A058650,¼¼¾ÆÈ¦µù½º,20210811,103000,105000,101500,102000,834,011,4000000
8,A058650,¼¼¾ÆÈ¦µù½º,20210810,104500,104500,102500,102500,523,011,4000000
9,A058650,¼¼¾ÆÈ¦µù½º,20210809,106500,106500,104500,104500,671,011,4000000
10,A058650,¼¼¾ÆÈ¦µù½º,20210806,107500,108000,106000,106000,1487,011,4000000
11,A058650,¼¼¾ÆÈ¦µù½º,20210805,105000,109500,103500,108500,1902,011,4000000
12,A058650,¼¼¾ÆÈ¦µù½º,20210804,104000,106000,103500,105000,417,011,4000000
13,A058650,¼¼¾ÆÈ¦µù½º,20210803,105000,105500,103500,105000,1546,011,4000000
14,A058650,¼¼¾ÆÈ¦µù½º,20210802,106500,108500,103500,104000,3451,011,4000000
15,A058650,¼¼¾ÆÈ¦µù½º,20210730,105000,106000,103500,104500,1703,011,4000000
16,A058650,¼¼¾ÆÈ¦µù½º,20210729,102000,105000,101500,103000,1617,011,4000000
17,A058650,¼¼¾ÆÈ¦µù½º,20210728,102500,103000,101500,103000,761,011,4000000
18,A058650,¼¼¾ÆÈ¦µù½º,20210727,102500,102500,101500,102000,516,011,4000000
19,A058650,¼¼¾ÆÈ¦µù½º,20210726,101500,103500,101500,101500,875,011,4000000
20,A058650,¼¼¾ÆÈ¦µù½º,20210723,104500,104500,101500,101500,323,011,4000000
21,A058650,¼¼¾ÆÈ¦µù½º,20210722,101500,102500,101000,101500,388,011,4000000
22,A058650,¼¼¾ÆÈ¦µù½º,20210721,102000,103000,101500,101500,1058,011,4000000
23,A058650,¼¼¾ÆÈ¦µù½º,20210720,104000,104000,101500,102500,489,011,4000000
24,A058650,¼¼¾ÆÈ¦µù½º,20210719,106000,106000,102500,104000,1264,011,4000000
25,A058650,¼¼¾ÆÈ¦µù½º,20210716,105000,106000,103500,105000,992,011,4000000
26,A058650,¼¼¾ÆÈ¦µù½º,20210715,101500,103500,101000,103500,1205,011,4000000
27,A058650,¼¼¾ÆÈ¦µù½º,20210714,102000,102500,101500,102000,256,011,4000000
28,A058650,¼¼¾ÆÈ¦µù½º,20210713,104500,104500,102000,102000,645,011,4000000
29,A058650,¼¼¾ÆÈ¦µù½º,20210712,101500,103500,101000,102000,1497,011,4000000
30,A058650,¼¼¾ÆÈ¦µù½º,20210709,103000,103000,99000,101500,1824,011,4000000
31,A058650,¼¼¾ÆÈ¦µù½º,20210708,106000,106000,103000,103000,948,011,4000000
32,A058650,¼¼¾ÆÈ¦µù½º,20210707,105000,105000,103500,103500,951,011,4000000
33,A058650,¼¼¾ÆÈ¦µù½º,20210706,104500,105500,104000,104000,2018,011,4000000
34,A058650,¼¼¾ÆÈ¦µù½º,20210705,105500,105500,104000,104500,842,011,4000000
35,A058650,¼¼¾ÆÈ¦µù½º,20210702,106000,107000,104000,105000,1606,011,4000000
36,A058650,¼¼¾ÆÈ¦µù½º,20210701,106000,106000,105000,105000,382,011,4000000
37,A058650,¼¼¾ÆÈ¦µù½º,20210630,106500,107000,105000,106000,511,011,4000000
38,A058650,¼¼¾ÆÈ¦µù½º,20210629,108000,109500,105500,106500,1167,011,4000000
39,A058650,¼¼¾ÆÈ¦µù½º,20210628,106500,110500,106000,107500,1428,011,4000000
40,A058650,¼¼¾ÆÈ¦µù½º,20210625,108000,108000,105500,106500,1806,011,4000000
41,A058650,¼¼¾ÆÈ¦µù½º,20210624,102500,106000,102000,106000,2355,011,4000000
42,A058650,¼¼¾ÆÈ¦µù½º,20210623,104500,105500,102500,102500,736,011,4000000
43,A058650,¼¼¾ÆÈ¦µù½º,20210622,101000,104500,101000,104500,1065,011,4000000
44,A058650,¼¼¾ÆÈ¦µù½º,20210621,101000,103000,101000,101000,1550,011,4000000
45,A058650,¼¼¾ÆÈ¦µù½º,20210618,102500,104000,101000,102500,1443,011,4000000
46,A058650,¼¼¾ÆÈ¦µù½º,20210617,103500,104000,102000,102500,608,011,4000000
47,A058650,¼¼¾ÆÈ¦µù½º,20210616,104000,105000,103500,103500,589,011,4000000
48,A058650,¼¼¾ÆÈ¦µù½º,20210615,105000,105500,103500,104000,548,011,4000000
49,A058650,¼¼¾ÆÈ¦µù½º,20210614,105500,107500,104000,105000,780,011,4000000
50,A058650,¼¼¾ÆÈ¦µù½º,20210611,104500,106500,104000,105000,544,011,4000000
51,A058650,¼¼¾ÆÈ¦µù½º,20210610,102500,111000,102000,104500,1080,011,4000000
52,A058650,¼¼¾ÆÈ¦µù½º,20210609,104000,104000,102000,102500,999,011,4000000
53,A058650,¼¼¾ÆÈ¦µù½º,20210608,107500,107500,103000,104000,1708,011,4000000
54,A058650,¼¼¾ÆÈ¦µù½º,20210607,107000,107000,104500,105500,1060,011,4000000
55,A058650,¼¼¾ÆÈ¦µù½º,20210604,104000,106500,103000,105500,1508,011,4000000
56,A058650,¼¼¾ÆÈ¦µù½º,20210603,103500,105000,102500,104000,590,011,4000000
57,A058650,¼¼¾ÆÈ¦µù½º,20210602,104500,105000,103500,103500,929,011,4000000
58,A058650,¼¼¾ÆÈ¦µù½º,20210601,104000,105000,102500,103500,1344,011,4000000
59,A058650,¼¼¾ÆÈ¦µù½º,20210531,105000,107000,104000,104000,1578,011,4000000
60,A058650,¼¼¾ÆÈ¦µù½º,20210528,99000,111500,99000,105000,6180,011,4000000
61,A058650,¼¼¾ÆÈ¦µù½º,20210527,98700,100000,97800,98700,2320,011,4000000
62,A058650,¼¼¾ÆÈ¦µù½º,20210526,103500,105000,93900,98700,6012,011,4000000
63,A058650,¼¼¾ÆÈ¦µù½º,20210525,102500,104000,101500,103500,1417,011,4000000
64,A058650,¼¼¾ÆÈ¦µù½º,20210524,101500,105500,101500,102500,1824,011,4000000
65,A058650,¼¼¾ÆÈ¦µù½º,20210521,110000,110000,104000,104000,2540,011,4000000
66,A058650,¼¼¾ÆÈ¦µù½º,20210520,108500,112000,107000,107500,2106,011,4000000
67,A058650,¼¼¾ÆÈ¦µù½º,20210518,109000,113500,109000,112000,3022,011,4000000
68,A058650,¼¼¾ÆÈ¦µù½º,20210517,111500,111500,105500,107000,3212,011,4000000
69,A058650,¼¼¾ÆÈ¦µù½º,20210514,113500,115500,109000,110000,2234,011,4000000
70,A058650,¼¼¾ÆÈ¦µù½º,20210513,113000,116000,112500,112500,2893,011,4000000
71,A058650,¼¼¾ÆÈ¦µù½º,20210512,119500,121000,113000,116500,5671,011,4000000
72,A058650,¼¼¾ÆÈ¦µù½º,20210511,113000,119500,113000,119500,9280,011,4000000
73,A058650,¼¼¾ÆÈ¦µù½º,20210510,113500,117000,111500,115500,5215,011,4000000
74,A058650,¼¼¾ÆÈ¦µù½º,20210507,114000,116500,109500,115000,7853,011,4000000
75,A058650,¼¼¾ÆÈ¦µù½º,20210506,98500,129000,98500,113500,37208,011,4000000
76,A058650,¼¼¾ÆÈ¦µù½º,20210504,100000,100500,97500,100500,2137,011,4000000
77,A058650,¼¼¾ÆÈ¦µù½º,20210503,98800,102000,98500,99900,2654,011,4000000
78,A058650,¼¼¾ÆÈ¦µù½º,20210430,108000,108000,99300,99900,3772,011,4000000
79,A058650,¼¼¾ÆÈ¦µù½º,20210429,101500,107500,100500,106000,4791,011,4000000
80,A058650,¼¼¾ÆÈ¦µù½º,20210428,110000,110000,101500,101500,4764,011,4000000
81,A058650,¼¼¾ÆÈ¦µù½º,20210427,102000,107000,102000,106000,4797,011,4000000
82,A058650,¼¼¾ÆÈ¦µù½º,20210426,97800,120500,97300,102000,34920,011,4000000
83,A058650,¼¼¾ÆÈ¦µù½º,20210423,92900,96000,92600,95900,2695,011,4000000
84,A058650,¼¼¾ÆÈ¦µù½º,20210422,90400,92900,90400,92900,1962,011,4000000
85,A058650,¼¼¾ÆÈ¦µù½º,20210421,92300,92400,88000,90400,4054,011,4000000
86,A058650,¼¼¾ÆÈ¦µù½º,20210420,91200,92500,90800,92300,1875,011,4000000
87,A058650,¼¼¾ÆÈ¦µù½º,20210419,91600,91600,90800,91400,1115,011,4000000
88,A058650,¼¼¾ÆÈ¦µù½º,20210416,89000,90800,89000,90800,2104,011,4000000
89,A058650,¼¼¾ÆÈ¦µù½º,20210415,87700,89800,87000,89800,1496,011,4000000
90,A058650,¼¼¾ÆÈ¦µù½º,20210414,88300,88500,85500,87900,1311,011,4000000
91,A058650,¼¼¾ÆÈ¦µù½º,20210413,89000,90000,87800,88300,900,011,4000000
92,A058650,¼¼¾ÆÈ¦µù½º,20210412,86700,89000,86700,88900,2845,011,4000000
93,A058650,¼¼¾ÆÈ¦µù½º,20210409,85400,87000,85400,86700,1078,011,4000000
94,A058650,¼¼¾ÆÈ¦µù½º,20210408,82400,85500,82400,85300,1053,011,4000000
95,A058650,¼¼¾ÆÈ¦µù½º,20210407,83000,84700,81500,83800,1625,011,4000000
96,A058650,¼¼¾ÆÈ¦µù½º,20210406,81700,83000,81600,82900,713,011,4000000
97,A058650,¼¼¾ÆÈ¦µù½º,20210405,81000,82300,79800,81700,1365,011,4000000
98,A058650,¼¼¾ÆÈ¦µù½º,20210402,84600,85500,80900,80900,3539,011,4000000
99,A058650,¼¼¾ÆÈ¦µù½º,20210401,84500,86500,84200,85500,2863,011,4000000
100,A058650,¼¼¾ÆÈ¦µù½º,20210331,79900,84400,79800,84400,4089,011,4000000
101,A058650,¼¼¾ÆÈ¦µù½º,20210330,79800,80900,79800,80000,1274,011,4000000
102,A058650,¼¼¾ÆÈ¦µù½º,20210329,77800,80000,77800,79600,1742,011,4000000
103,A058650,¼¼¾ÆÈ¦µù½º,20210326,77800,78400,77400,77600,1008,011,4000000
104,A058650,¼¼¾ÆÈ¦µù½º,20210325,76900,77700,76900,77700,515,011,4000000
105,A058650,¼¼¾ÆÈ¦µù½º,20210324,76700,77700,75600,77500,909,011,4000000
106,A058650,¼¼¾ÆÈ¦µù½º,20210323,77800,77900,77200,77200,787,011,4000000
107,A058650,¼¼¾ÆÈ¦µù½º,20210322,77500,78000,76600,77800,544,011,4000000
108,A058650,¼¼¾ÆÈ¦µù½º,20210319,78000,78500,77000,77500,503,011,4000000
109,A058650,¼¼¾ÆÈ¦µù½º,20210318,79900,80500,78500,78500,998,011,4000000
110,A058650,¼¼¾ÆÈ¦µù½º,20210317,80700,81100,79100,80000,788,011,4000000
111,A058650,¼¼¾ÆÈ¦µù½º,20210316,78000,79900,77600,79900,1175,011,4000000
112,A058650,¼¼¾ÆÈ¦µù½º,20210315,77000,77500,76500,77500,387,011,4000000
113,A058650,¼¼¾ÆÈ¦µù½º,20210312,76300,77500,76300,76600,411,011,4000000
114,A058650,¼¼¾ÆÈ¦µù½º,20210311,77700,77900,76100,76600,3447,011,4000000
115,A058650,¼¼¾ÆÈ¦µù½º,20210310,77400,77700,76400,76600,886,011,4000000
116,A058650,¼¼¾ÆÈ¦µù½º,20210309,76200,77700,75900,77400,1015,011,4000000
117,A058650,¼¼¾ÆÈ¦µù½º,20210308,76000,78000,76000,76200,1439,011,4000000
118,A058650,¼¼¾ÆÈ¦µù½º,20210305,74700,77300,74400,75900,1170,011,4000000
119,A058650,¼¼¾ÆÈ¦µù½º,20210304,75000,75000,74300,74600,142,011,4000000
120,A058650,¼¼¾ÆÈ¦µù½º,20210303,75000,75000,74300,74800,536,011,4000000
121,A058650,¼¼¾ÆÈ¦µù½º,20210302,74000,74800,73800,74600,164,011,4000000
122,A058650,¼¼¾ÆÈ¦µù½º,20210226,74100,74200,73800,73900,452,011,4000000
123,A058650,¼¼¾ÆÈ¦µù½º,20210225,75200,75200,74100,74600,605,011,4000000
124,A058650,¼¼¾ÆÈ¦µù½º,20210224,74900,75700,73800,73800,2048,011,4000000
125,A058650,¼¼¾ÆÈ¦µù½º,20210223,74600,75400,73700,74700,562,011,4000000
126,A058650,¼¼¾ÆÈ¦µù½º,20210222,74600,75200,74300,74500,275,011,4000000
127,A058650,¼¼¾ÆÈ¦µù½º,20210219,74300,74400,73800,74400,766,011,4000000
128,A058650,¼¼¾ÆÈ¦µù½º,20210218,74100,75100,74000,74200,416,011,4000000
129,A058650,¼¼¾ÆÈ¦µù½º,20210217,73900,74000,73400,73900,534,011,4000000
130,A058650,¼¼¾ÆÈ¦µù½º,20210216,73900,74000,73200,73900,758,011,4000000
131,A058650,¼¼¾ÆÈ¦µù½º,20210215,74000,74200,73300,73400,826,011,4000000
132,A058650,¼¼¾ÆÈ¦µù½º,20210210,74100,74100,73400,73700,1114,011,4000000
133,A058650,¼¼¾ÆÈ¦µù½º,20210209,74000,76000,73600,73800,760,011,4000000
134,A058650,¼¼¾ÆÈ¦µù½º,20210208,74400,75500,73500,74000,1092,011,4000000
135,A058650,¼¼¾ÆÈ¦µù½º,20210205,75000,75000,73400,73800,1162,011,4000000
136,A058650,¼¼¾ÆÈ¦µù½º,20210204,74100,74600,73600,73700,1431,011,4000000
137,A058650,¼¼¾ÆÈ¦µù½º,20210203,74900,74900,73500,74100,1771,011,4000000
138,A058650,¼¼¾ÆÈ¦µù½º,20210202,75000,75000,73800,74500,1535,011,4000000
139,A058650,¼¼¾ÆÈ¦µù½º,20210201,74900,74900,73700,74400,1375,011,4000000
140,A058650,¼¼¾ÆÈ¦µù½º,20210129,77100,77100,73200,74300,2441,011,4000000
141,A058650,¼¼¾ÆÈ¦µù½º,20210128,79800,79800,74900,76600,6137,011,4000000
142,A058650,¼¼¾ÆÈ¦µù½º,20210127,75700,76500,75100,75100,624,011,4000000
143,A058650,¼¼¾ÆÈ¦µù½º,20210126,75700,75700,75000,75000,789,011,4000000
144,A058650,¼¼¾ÆÈ¦µù½º,20210125,75900,76000,75000,75700,1463,011,4000000
145,A058650,¼¼¾ÆÈ¦µù½º,20210122,76100,76800,75000,75000,1972,011,4000000
146,A058650,¼¼¾ÆÈ¦µù½º,20210121,76100,76700,75700,75900,511,011,4000000
147,A058650,¼¼¾ÆÈ¦µù½º,20210120,75000,78600,75000,75200,791,011,4000000
148,A058650,¼¼¾ÆÈ¦µù½º,20210119,75200,76300,74700,75000,3086,011,4000000
149,A058650,¼¼¾ÆÈ¦µù½º,20210118,76900,76900,75000,75000,2260,011,4000000
150,A058650,¼¼¾ÆÈ¦µù½º,20210115,78500,78500,75300,75900,4737,011,4000000
151,A058650,¼¼¾ÆÈ¦µù½º,20210114,76100,79900,76100,77700,1512,011,4000000
152,A058650,¼¼¾ÆÈ¦µù½º,20210113,75800,76000,75000,75600,515,011,4000000
153,A058650,¼¼¾ÆÈ¦µù½º,20210112,76600,76600,74900,75800,1764,011,4000000
154,A058650,¼¼¾ÆÈ¦µù½º,20210111,78900,78900,76700,77000,1275,011,4000000
155,A058650,¼¼¾ÆÈ¦µù½º,20210108,78800,80300,78700,78700,439,011,4000000
156,A058650,¼¼¾ÆÈ¦µù½º,20210107,77000,80000,77000,78400,646,011,4000000
157,A058650,¼¼¾ÆÈ¦µù½º,20210106,77600,78000,76900,77700,677,011,4000000
158,A058650,¼¼¾ÆÈ¦µù½º,20210105,76300,78300,76300,77400,362,011,4000000
159,A058650,¼¼¾ÆÈ¦µù½º,20210104,76500,82100,76500,77000,325,011,4000000
160,A058650,¼¼¾ÆÈ¦µù½º,20201230,75800,76900,75600,76500,977,011,4000000
