,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A001470,ªÔ∫Œ≈‰∞«,20210823,2610,2645,2520,2640,912532,018,137546000
1,A001470,ªÔ∫Œ≈‰∞«,20210820,2700,2760,2565,2605,2040343,018,137546000
2,A001470,ªÔ∫Œ≈‰∞«,20210819,2815,2880,2675,2675,2242987,018,137546000
3,A001470,ªÔ∫Œ≈‰∞«,20210818,2800,2980,2770,2860,2120798,018,137546000
4,A001470,ªÔ∫Œ≈‰∞«,20210817,3000,3025,2805,2830,2704389,018,137546000
5,A001470,ªÔ∫Œ≈‰∞«,20210813,3050,3115,2965,2990,3206500,018,137546000
6,A001470,ªÔ∫Œ≈‰∞«,20210812,3135,3200,3060,3100,2132736,018,137546000
7,A001470,ªÔ∫Œ≈‰∞«,20210811,3225,3250,3135,3135,1791483,018,137546000
8,A001470,ªÔ∫Œ≈‰∞«,20210810,3190,3280,3125,3220,2594383,018,137546000
9,A001470,ªÔ∫Œ≈‰∞«,20210809,3315,3315,3175,3185,2895396,018,137546000
10,A001470,ªÔ∫Œ≈‰∞«,20210806,3390,3390,3290,3290,2328115,018,137546000
11,A001470,ªÔ∫Œ≈‰∞«,20210805,3420,3450,3375,3390,1800614,018,137546000
12,A001470,ªÔ∫Œ≈‰∞«,20210804,3370,3475,3330,3415,3367820,018,137546000
13,A001470,ªÔ∫Œ≈‰∞«,20210803,3255,3395,3255,3370,3480547,018,137546000
14,A001470,ªÔ∫Œ≈‰∞«,20210802,3460,3510,3320,3320,3034789,018,137546000
15,A001470,ªÔ∫Œ≈‰∞«,20210730,3605,3615,3420,3460,4778613,018,137546000
16,A001470,ªÔ∫Œ≈‰∞«,20210729,3735,3770,3590,3625,3552905,018,137546000
17,A001470,ªÔ∫Œ≈‰∞«,20210728,3680,3850,3670,3680,16264836,018,137546000
18,A001470,ªÔ∫Œ≈‰∞«,20210727,3680,3710,3560,3625,3732859,018,137546000
19,A001470,ªÔ∫Œ≈‰∞«,20210726,3770,3875,3540,3715,11575104,018,137546000
20,A001470,ªÔ∫Œ≈‰∞«,20210723,3690,3795,3660,3720,5821319,018,137546000
21,A001470,ªÔ∫Œ≈‰∞«,20210722,3785,3930,3620,3630,13715736,018,137546000
22,A001470,ªÔ∫Œ≈‰∞«,20210721,3570,3825,3560,3755,15393190,018,137546000
23,A001470,ªÔ∫Œ≈‰∞«,20210720,3480,3620,3455,3525,10482384,018,137546000
24,A001470,ªÔ∫Œ≈‰∞«,20210719,3660,3790,3315,3425,16603789,018,137546000
25,A001470,ªÔ∫Œ≈‰∞«,20210716,3755,3955,3650,3720,11128686,018,137546000
26,A001470,ªÔ∫Œ≈‰∞«,20210715,3900,3950,3820,3840,11392037,018,137546000
27,A001470,ªÔ∫Œ≈‰∞«,20210714,3945,4050,3815,3865,17176301,018,137546000
28,A001470,ªÔ∫Œ≈‰∞«,20210713,3815,4170,3805,4020,88734110,018,137546000
29,A001470,ªÔ∫Œ≈‰∞«,20210712,3430,4130,3340,3865,109159363,018,137546000
30,A001470,ªÔ∫Œ≈‰∞«,20210709,3090,3315,3020,3305,4202479,018,137546000
31,A001470,ªÔ∫Œ≈‰∞«,20210708,3180,3245,3140,3155,3113351,018,137546000
32,A001470,ªÔ∫Œ≈‰∞«,20210707,3345,3375,3220,3255,4588580,018,137546000
33,A001470,ªÔ∫Œ≈‰∞«,20210706,3205,3400,3200,3310,13802977,018,137546000
34,A001470,ªÔ∫Œ≈‰∞«,20210705,3480,3485,3165,3200,13658850,018,137546000
35,A001470,ªÔ∫Œ≈‰∞«,20210702,3000,3100,2970,3080,3661140,018,137546000
