,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210823,51500,53000,51200,52800,21947,357,9085000
1,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210820,54300,54300,51200,51800,83468,357,9085000
2,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210819,55000,55800,53300,53300,83562,357,9085000
3,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210818,53500,55600,53100,54500,112852,357,9085000
4,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210817,54600,54900,52900,53600,86825,357,9085000
5,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210813,55900,56200,53500,55200,111956,357,9085000
6,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210812,53800,57800,53400,55800,308760,357,9085000
7,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210811,54900,55200,53500,53800,61577,357,9085000
8,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210810,55500,55800,54300,54900,39385,357,9085000
9,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210809,55100,55800,54900,55500,61574,357,9085000
10,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210806,55100,55200,54700,55000,33237,357,9085000
11,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210805,55000,55200,54700,54800,34675,357,9085000
12,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210804,54900,55500,54600,54900,45339,357,9085000
13,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210803,54500,55000,53900,54500,40850,357,9085000
14,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210802,53000,54600,53000,54400,55703,357,9085000
15,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210730,53300,53700,52800,52900,42816,357,9085000
16,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210729,53000,54400,53000,53500,44055,357,9085000
17,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210728,53400,54500,53000,53400,56945,357,9085000
18,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210727,53600,54400,53600,53600,30033,357,9085000
19,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210726,55200,55200,53200,53700,79320,357,9085000
20,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210723,54700,55400,54300,54700,54569,357,9085000
21,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210722,55600,55600,54600,54800,50692,357,9085000
22,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210721,57100,57100,54400,54800,105134,357,9085000
23,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210720,56200,56900,55500,56800,91225,357,9085000
24,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210719,56700,58000,56300,56700,122150,357,9085000
25,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210716,55900,56600,55400,56300,72475,357,9085000
26,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210715,55000,55900,54600,55500,55640,357,9085000
27,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210714,55500,55700,54400,54900,109148,357,9085000
28,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210713,56800,56900,55700,56000,76860,357,9085000
29,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210712,58200,58500,56500,56800,125551,357,9085000
30,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210709,56200,57900,55100,57000,177766,357,9085000
31,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210708,60100,60200,56200,56800,339847,357,9085000
32,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210707,58400,60700,57800,59500,338656,357,9085000
33,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210706,58300,59300,57900,58400,243428,357,9085000
34,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210705,54900,59100,54600,58000,731279,357,9085000
35,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210702,54400,55100,54200,54400,78132,357,9085000
36,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210701,54700,54700,53700,53900,58303,357,9085000
37,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210630,54900,54900,54000,54700,81404,357,9085000
38,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210629,54700,54900,53700,54800,88348,357,9085000
39,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210628,54800,55500,53700,54100,151659,357,9085000
40,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210625,52900,53400,52600,52900,46393,357,9085000
41,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210624,53200,53200,52500,52700,43606,357,9085000
42,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210623,53700,53900,52500,52700,195580,357,9085000
43,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210622,53000,53700,52400,53400,57662,357,9085000
44,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210621,53600,53700,52000,53000,79076,357,9085000
45,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210618,52300,54400,52100,53800,103016,357,9085000
46,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210617,53200,53200,52000,52200,71013,357,9085000
47,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210616,54000,54100,53200,53300,43421,357,9085000
48,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210615,53600,54000,52900,54000,36768,357,9085000
49,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210614,53700,53900,52600,53600,45907,357,9085000
50,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210611,53200,53800,53000,53200,61426,357,9085000
51,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210610,55700,55800,53700,53700,118056,357,9085000
52,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210609,55600,55700,54300,54500,100995,357,9085000
53,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210608,53800,56000,53700,55600,324381,357,9085000
54,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210607,52000,53700,51800,53700,79438,357,9085000
55,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210604,52500,52900,51700,51800,66760,357,9085000
56,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210603,53500,53700,52700,52900,61024,357,9085000
57,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210602,54200,54500,53000,53200,94011,357,9085000
58,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210601,52600,54200,51000,54000,121799,357,9085000
59,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210531,53900,54000,52100,52700,85765,357,9085000
60,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210528,54100,55100,53200,53500,101634,357,9085000
61,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210527,54200,54800,53500,53900,100144,357,9085000
62,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210526,54900,55400,53000,54200,227418,357,9085000
63,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210525,52400,55300,52100,54500,496146,357,9085000
64,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210524,53400,55400,50700,50800,494262,357,9085000
65,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210521,49100,50800,48900,49750,94525,357,9085000
66,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210520,49650,50200,49000,49300,35784,357,9085000
67,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210518,47500,50600,47200,49900,131251,357,9085000
68,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210517,48200,49300,47500,47750,65485,357,9085000
69,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210514,48150,49100,47050,48950,78217,357,9085000
70,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210513,48750,49800,47800,47800,121443,357,9085000
71,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210512,50200,51300,48950,50100,107606,357,9085000
72,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210511,52300,52300,50700,50900,62988,357,9085000
73,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210510,53600,53600,52300,52900,65697,357,7268000
74,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210507,52200,53500,51400,53200,108171,357,7268000
75,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210506,50000,52000,50000,51300,84624,357,7268000
76,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210504,49850,51000,48900,51000,118461,357,7268000
77,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210503,51400,51600,49750,50000,104631,357,7268000
78,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210430,51300,51800,50100,51100,93080,357,7268000
79,A099320,ΩÍ∆Æ∑∫æ∆¿Ã,20210429,51000,52300,50400,51100,118289,357,7268000
