,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,ฝรฐก,ฐํฐก,ภ๚ฐก,มพฐก,ฐลทกทฎ,ม๕ฑวภüป๊พ๗มพฤฺตๅ,น฿วเมึฝฤผ๖
866,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180214,12066,12152,12066,12152,21,000,2450000
867,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180213,11947,12076,11924,12014,1015,000,2450000
868,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180212,11710,11895,11710,11895,20,000,2450000
869,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180209,11663,11686,11601,11686,939,000,2450000
870,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180208,11990,12004,11924,11966,120,000,2450000
871,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180207,12213,12218,11886,11924,130,000,2450000
872,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180206,12123,12171,11952,12171,302,000,2450000
873,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180205,12313,12380,12213,12380,242,000,2300000
874,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180202,12574,12574,12399,12475,55,000,2300000
875,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180201,12755,12807,12693,12736,180572,000,2300000
876,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180131,12655,12869,12655,12760,5199,000,2300000
877,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180130,12859,12864,12693,12731,645,000,2300000
878,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180129,12869,12964,12859,12911,92,000,2300000
879,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180126,12788,12836,12703,12836,30,000,2300000
880,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180125,12688,12793,12655,12793,15216,000,2300000
881,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180124,12665,12712,12650,12693,50,000,2300000
882,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180123,12570,12707,12522,12707,5132,000,2300000
883,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180122,12688,12688,12446,12536,303,000,2300000
884,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180119,12679,12703,12622,12703,420,000,2350000
885,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180118,12731,12736,12603,12665,2977,000,1900000
886,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180117,12660,12665,12584,12665,2720,000,1750000
887,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180116,12603,12693,12536,12693,20,000,1750000
888,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180115,12593,12665,12560,12627,39148,000,1750000
889,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180112,12532,12622,12475,12622,20,000,1750000
890,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180111,12498,12546,12441,12532,364,000,1750000
891,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180110,12712,12760,12517,12570,163,000,1750000
892,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180109,12741,12798,12674,12760,51,000,1750000
893,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180108,12717,12798,12612,12798,99,000,1500000
894,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180105,12456,12646,12456,12646,2396,000,1500000
895,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180104,12551,12603,12403,12451,127797,000,1500000
896,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180103,12513,12522,12451,12522,1170,000,1500000
897,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20180102,12370,12427,12313,12427,18638,000,1500000
898,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171228,12204,12375,12204,12375,15,000,1500000
899,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171227,12109,12242,12095,12242,6653,000,1450000
900,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171226,12104,12142,11995,12019,13163,000,1450000
901,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171222,12052,12133,12028,12095,17791,000,1450000
902,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171221,12209,12209,12019,12061,36785,000,1450000
903,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171220,12156,12275,12156,12251,536,000,1450000
904,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171219,12251,12251,12175,12232,394,000,1450000
905,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171218,12109,12166,12076,12166,17715,000,1350000
906,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171215,12175,12180,12104,12175,427,000,750000
907,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171214,12147,12280,12147,12147,403,000,750000
908,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171213,11947,12104,11933,12104,687643,000,750000
909,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171212,12000,12023,11943,11957,21674,000,750000
910,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171211,11971,12004,11938,11985,702,000,750000
911,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171208,11957,12028,11919,12028,1095,000,750000
912,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171207,11914,11985,11867,11952,9223,000,750000
913,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171206,12028,12076,11919,11952,209,000,750000
914,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171205,11957,12095,11957,12095,255,000,750000
915,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171204,11952,12076,11890,12076,36670,000,750000
916,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171201,11952,11957,11867,11905,106415,000,750000
917,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171130,12009,12099,11938,12009,35817,000,750000
918,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171129,12171,12171,12085,12142,521,000,750000
919,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171128,12085,12152,12019,12152,21,000,750000
920,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171127,12289,12289,12052,12052,464,000,750000
921,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171124,12247,12318,12247,12318,25,000,750000
922,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171123,12285,12285,12232,12275,27,000,750000
923,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171122,12199,12327,12199,12327,399,000,750000
924,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171121,12142,12175,12137,12161,29,000,750000
925,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171120,12199,12218,12133,12166,3025,000,750000
926,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171117,12223,12308,12194,12228,22,000,750000
927,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171116,12156,12232,12085,12232,1293,000,750000
928,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171115,12076,12123,12047,12123,707,000,750000
929,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171114,12156,12171,12118,12171,795,000,750000
930,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171113,12213,12213,12109,12180,22,000,750000
931,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171110,12218,12285,12142,12280,809,000,750000
932,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171109,12242,12289,12171,12289,333,000,750000
933,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171108,12232,12304,12218,12289,42,000,750000
934,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171107,12318,12318,12242,12318,99,000,750000
935,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171106,12375,12380,12185,12323,524,000,750000
936,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171103,12446,12475,12351,12475,435,000,750000
937,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171102,12470,12470,12394,12446,123,000,750000
938,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171101,12370,12508,12337,12508,49695,000,750000
939,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171031,12147,12289,12133,12270,47108,000,750000
940,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171030,12166,12218,12137,12218,36,000,750000
941,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171027,12100,12171,12052,12161,613,000,750000
942,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171026,12213,12213,12104,12109,376,000,750000
943,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171025,12242,12313,12209,12294,279,000,750000
944,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171024,12185,12209,12166,12194,31,000,750000
945,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171023,12209,12247,12142,12232,531,000,750000
946,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171020,12109,12209,12057,12209,36,000,750000
947,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171019,12128,12128,12024,12114,30,000,750000
948,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171018,12194,12194,12137,12156,20,000,750000
949,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171017,12209,12247,12161,12209,89,000,750000
950,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171016,12265,12270,12166,12223,2104,000,750000
951,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171013,12199,12280,12199,12247,40,000,750000
952,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171012,12232,12289,12209,12289,2123,000,750000
953,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171011,12123,12261,12118,12261,2591,000,750000
954,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20171010,12005,12147,12005,12128,17478,000,750000
955,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170929,11796,11810,11749,11810,27,000,750000
956,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170928,11711,11753,11678,11753,24,000,750000
957,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170927,11730,11730,11715,11730,465,000,750000
958,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170926,11749,11810,11682,11768,31,000,750000
959,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170925,11862,11929,11839,11929,60,000,750000
960,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170922,11900,11953,11848,11929,30,000,750000
961,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170921,11829,11929,11829,11929,22,000,750000
962,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170920,11938,11938,11853,11891,51,000,750000
963,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170919,11839,11881,11825,11881,43,000,750000
964,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170918,11697,11896,11697,11896,61,000,750000
965,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170915,11516,11682,11507,11682,21,000,750000
966,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170914,11474,11602,11440,11602,21,000,750000
967,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170913,11459,11564,11459,11526,25,000,750000
968,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170912,11483,11512,11445,11512,22,000,750000
969,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170911,11422,11488,11422,11488,720,000,750000
970,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170908,11322,11374,11293,11374,40,000,750000
971,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170907,11203,11341,11203,11341,20,000,750000
972,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170906,11156,11170,11094,11170,22,000,750000
973,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170905,11317,11317,11180,11222,41,000,750000
974,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170904,11237,11350,11237,11293,119,000,750000
975,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170901,11412,11417,11346,11403,43,000,750000
976,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170831,11464,11464,11384,11455,45,000,750000
977,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170830,11412,11502,11407,11502,51,000,750000
978,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170829,11384,11445,11246,11445,32,000,750000
979,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170828,11535,11535,11445,11502,725,000,750000
980,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170825,11516,11597,11488,11597,79,000,750000
981,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170824,11502,11545,11493,11493,43,000,750000
982,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170823,11554,11578,11474,11545,192,000,750000
983,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170822,11474,11545,11464,11545,63,000,750000
984,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170821,11436,11488,11398,11488,20,000,750000
985,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170818,11350,11455,11350,11455,21,000,750000
986,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170817,11417,11512,11417,11512,121,000,750000
987,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170816,11464,11464,11407,11426,931,000,750000
988,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170814,11241,11346,11222,11346,296,000,750000
989,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170811,11275,11289,11151,11189,93,000,750000
990,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170810,11502,11507,11355,11478,936,000,750000
991,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170809,11649,11649,11550,11559,29,000,750000
992,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170808,11777,11777,11678,11697,15,000,750000
993,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170807,11692,11777,11692,11725,68,000,750000
994,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170804,11668,11706,11640,11692,22,000,750000
995,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170803,11806,11806,11602,11640,122,000,750000
996,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170802,11848,11848,11787,11834,377,000,750000
997,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170801,11640,11810,11640,11787,20,000,750000
998,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170731,11516,11692,11516,11692,307,000,750000
999,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170728,11834,11834,11602,11640,154,000,750000
1000,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170727,11886,11886,11843,11881,82,000,650000
1001,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170726,11910,11910,11806,11810,521,000,650000
1002,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170725,11967,11967,11877,11877,14693,000,650000
1003,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170724,11976,11976,11938,11971,20,000,600000
1004,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170721,11867,11962,11867,11962,37,000,600000
1005,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170720,11801,11867,11787,11858,14560,000,600000
1006,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170719,11806,11806,11701,11787,2665,000,600000
1007,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170718,11787,11810,11772,11810,80,000,550000
1008,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170717,11839,11839,11725,11806,2134,000,550000
1009,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170714,11711,11777,11711,11772,14577,000,500000
1010,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170713,11640,11754,11640,11701,179,000,500000
1011,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170712,11574,11616,11569,11588,14515,000,500000
1012,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170711,11526,11592,11521,11592,35,000,500000
1013,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170710,11408,11493,11408,11493,217,000,500000
1014,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170707,11460,11460,11398,11431,15,000,800000
1015,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170706,11507,11507,11446,11488,115,000,800000
1016,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170705,11398,11488,11398,11488,23,000,800000
1017,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170704,11460,11460,11379,11436,424,000,800000
1018,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170703,11507,11517,11450,11517,27,000,800000
1019,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170630,11431,11484,11403,11484,154,000,800000
1020,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170629,11555,11583,11526,11550,28,000,800000
1021,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170628,11356,11455,11356,11455,17,000,800000
1022,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170627,11446,11488,11398,11450,60,000,800000
1023,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170626,11337,11446,11294,11446,36,000,800000
1024,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170623,11346,11356,11318,11346,45,000,800000
1025,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170622,11323,11346,11313,11346,120,000,800000
1026,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170621,11252,11252,11185,11247,205,000,800000
1027,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170620,11308,11365,11294,11365,57,000,800000
1028,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170619,11190,11294,11190,11289,15,000,800000
1029,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170616,11162,11180,11143,11180,23,000,800000
1030,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170615,11162,11218,11081,11166,68,000,800000
1031,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170614,11199,11228,11128,11199,35,000,800000
1032,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170613,11138,11195,11138,11190,18,000,800000
1033,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170612,11147,11147,11076,11076,151,000,800000
1034,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170609,11062,11185,11053,11171,21,000,800000
1035,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170608,11048,11076,11001,11076,11,000,800000
1036,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170607,11076,11076,10991,11043,129,000,850000
1037,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170605,11100,11100,11048,11062,10,000,850000
1038,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170602,11010,11109,11010,11109,57,000,850000
1039,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170601,10982,11005,10925,10958,256,000,850000
1040,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170531,10925,11010,10925,11010,8010,000,850000
1041,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170530,11019,11076,10911,11010,109,000,850000
1042,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170529,11091,11166,11024,11076,122,000,850000
1043,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170526,11048,11133,11048,11100,15,000,850000
1044,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170525,10925,11029,10915,11029,724,000,850000
1045,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170524,10934,10948,10868,10920,284,000,850000
1046,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170523,10906,10986,10868,10948,25,000,850000
1047,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170522,10806,10858,10797,10858,20,000,850000
1048,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170519,10797,10821,10783,10792,30,000,850000
1049,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170518,10697,10825,10697,10821,115,000,850000
1050,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170517,10773,10811,10754,10787,10,000,850000
1051,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170516,10821,10835,10773,10783,22,000,850000
1052,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170515,10764,10797,10721,10797,65,000,850000
1053,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170512,10792,10792,10726,10764,15,000,850000
1054,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170511,10759,10825,10759,10811,11,000,850000
1055,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170510,10811,10844,10655,10712,25,000,850000
1056,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170508,10560,10849,10551,10849,569,000,850000
1057,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170504,10536,10570,10527,10570,12,000,850000
1058,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170502,10442,10499,10442,10499,34,000,850000
1059,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170428,10385,10394,10338,10366,112,000,850000
1060,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170427,10257,10352,10257,10352,70,000,850000
1061,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170426,10277,10361,10277,10361,12,000,850000
1062,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170425,10128,10305,10128,10305,34,000,850000
1063,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170424,10137,10179,10086,10179,23,000,850000
1064,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170421,9997,10067,9997,10067,16,000,850000
1065,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170420,9909,9983,9876,9979,21,000,850000
1066,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170419,9988,9988,9918,9923,24,000,850000
1067,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170418,10021,10021,9941,9983,10,000,850000
1068,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170417,10035,10044,10007,10016,21,000,850000
1069,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170414,9965,10016,9941,10007,31,000,850000
1070,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170413,9951,10049,9932,10049,23,000,850000
1071,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170412,9913,9932,9885,9932,34,000,850000
1072,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170411,10002,10002,9927,9937,126,000,850000
1073,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170410,10049,10063,10011,10025,11,000,850000
1074,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170407,10077,10077,10002,10030,30,000,850000
1075,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170406,10123,10123,10053,10053,294,000,850000
1076,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170405,10123,10175,10058,10175,32,000,850000
1077,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170404,10189,10193,10156,10156,61,000,850000
1078,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170403,10189,10226,10184,10207,465,000,850000
1079,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170331,10170,10189,10128,10184,22,000,850000
1080,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170330,10175,10203,10133,10203,32,000,850000
1081,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170329,10184,10189,10123,10189,32,000,850000
1082,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170328,10175,10175,10091,10175,232,000,850000
1083,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170327,10165,10175,10128,10175,32,000,850000
1084,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170324,10273,10277,10221,10231,11,000,850000
1085,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170323,10207,10254,10189,10254,43,000,850000
1086,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170322,10156,10221,10156,10221,51,000,850000
1087,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170321,10207,10273,10207,10259,114,000,850000
1088,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170320,10179,10179,10156,10175,10,000,850000
1089,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170317,10161,10212,10147,10212,26,000,850000
1090,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170316,10165,10165,10114,10123,45,000,850000
1091,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170315,10067,10095,10063,10077,10,000,850000
1092,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170314,10137,10165,10105,10156,32,000,850000
1093,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170313,9913,10049,9913,10030,30,000,850000
1094,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170310,9857,9913,9857,9904,79,000,850000
1095,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170309,9923,9937,9895,9899,30,000,850000
1096,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170308,9834,9885,9834,9881,30,000,850000
1097,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170307,9853,9904,9834,9895,30,000,850000
1098,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170306,9787,9829,9787,9820,30,000,850000
1099,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170303,9867,9909,9810,9839,43,000,850000
1100,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170302,9815,9871,9806,9862,32,000,850000
1101,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170228,9670,9754,9670,9754,38,000,850000
1102,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170227,9778,9778,9694,9703,30,000,850000
1103,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170224,9839,9843,9731,9740,175,000,850000
1104,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170223,9834,9871,9834,9862,30,000,850000
1105,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170222,9909,9923,9885,9909,49,000,850000
1106,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170221,9773,9876,9768,9843,30,000,850000
1107,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170220,9745,9764,9712,9764,1188,000,850000
1108,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170217,9722,9754,9722,9745,30,000,850000
1109,A252730,KBSTAR ธ๐ธเลาทฮฟ์บผ,20170216,9759,9773,9722,9731,30,000,850000
