,辆格内靛,辆格疙,朝楼,矫啊,绊啊,历啊,辆啊,芭贰樊,刘鼻傈魂诀辆内靛,惯青林侥荐
0,A195920,TIGER 老夯TOPIX(钦己 H),20210823,15680,15680,15680,15680,24,000,700000
1,A195920,TIGER 老夯TOPIX(钦己 H),20210820,15615,15640,15485,15500,173,000,700000
2,A195920,TIGER 老夯TOPIX(钦己 H),20210819,15750,15755,15625,15625,45,000,700000
3,A195920,TIGER 老夯TOPIX(钦己 H),20210818,15800,15870,15800,15810,36,000,700000
4,A195920,TIGER 老夯TOPIX(钦己 H),20210817,16080,16080,15785,15785,456,000,700000
5,A195920,TIGER 老夯TOPIX(钦己 H),20210813,16050,16110,16050,16110,80,000,700000
6,A195920,TIGER 老夯TOPIX(钦己 H),20210812,16100,16125,16055,16055,83,000,700000
7,A195920,TIGER 老夯TOPIX(钦己 H),20210811,16010,16075,15990,16030,291,000,700000
8,A195920,TIGER 老夯TOPIX(钦己 H),20210810,15860,15995,15860,15880,33668,000,700000
9,A195920,TIGER 老夯TOPIX(钦己 H),20210809,15895,15895,15815,15840,484,000,700000
10,A195920,TIGER 老夯TOPIX(钦己 H),20210806,15885,15900,15810,15880,47,000,700000
11,A195920,TIGER 老夯TOPIX(钦己 H),20210805,15810,15885,15810,15885,5,000,700000
12,A195920,TIGER 老夯TOPIX(钦己 H),20210804,15785,15860,15780,15830,88,000,700000
13,A195920,TIGER 老夯TOPIX(钦己 H),20210803,15935,15935,15840,15860,51,000,700000
14,A195920,TIGER 老夯TOPIX(钦己 H),20210802,15825,15970,15825,15970,94,000,700000
15,A195920,TIGER 老夯TOPIX(钦己 H),20210730,15775,15775,15670,15670,300,000,700000
16,A195920,TIGER 老夯TOPIX(钦己 H),20210729,16075,16075,15820,15905,35,000,700000
17,A195920,TIGER 老夯TOPIX(钦己 H),20210728,15820,15900,15745,15750,183130,000,700000
18,A195920,TIGER 老夯TOPIX(钦己 H),20210727,15890,15940,15885,15940,434,000,700000
19,A195920,TIGER 老夯TOPIX(钦己 H),20210726,15875,15910,15855,15855,67125,000,700000
20,A195920,TIGER 老夯TOPIX(钦己 H),20210723,15855,15855,15710,15835,150,000,700000
21,A195920,TIGER 老夯TOPIX(钦己 H),20210722,15725,15850,15700,15850,12066,000,700000
22,A195920,TIGER 老夯TOPIX(钦己 H),20210721,15610,15850,15610,15735,23204,000,700000
23,A195920,TIGER 老夯TOPIX(钦己 H),20210720,15590,15640,15530,15605,22532,000,700000
24,A195920,TIGER 老夯TOPIX(钦己 H),20210719,15950,15950,15670,15800,341,000,700000
25,A195920,TIGER 老夯TOPIX(钦己 H),20210716,15905,15965,15895,15950,57,000,700000
26,A195920,TIGER 老夯TOPIX(钦己 H),20210715,16050,16065,15995,16005,547,000,700000
27,A195920,TIGER 老夯TOPIX(钦己 H),20210714,16205,16210,16170,16195,171,000,700000
28,A195920,TIGER 老夯TOPIX(钦己 H),20210713,16145,16225,16145,16225,1145,000,700000
29,A195920,TIGER 老夯TOPIX(钦己 H),20210712,15935,16120,15935,16075,1194,000,700000
30,A195920,TIGER 老夯TOPIX(钦己 H),20210709,15695,15820,15515,15820,145467,000,700000
31,A195920,TIGER 老夯TOPIX(钦己 H),20210708,15945,15945,15820,15820,877,000,700000
32,A195920,TIGER 老夯TOPIX(钦己 H),20210707,15905,15995,15895,15945,101,000,700000
33,A195920,TIGER 老夯TOPIX(钦己 H),20210706,16060,16155,16060,16115,128,000,700000
34,A195920,TIGER 老夯TOPIX(钦己 H),20210705,16135,16135,16055,16085,94,000,700000
35,A195920,TIGER 老夯TOPIX(钦己 H),20210702,16060,16155,16060,16155,356,000,700000
36,A195920,TIGER 老夯TOPIX(钦己 H),20210701,16000,16000,15965,15995,146,000,700000
37,A195920,TIGER 老夯TOPIX(钦己 H),20210630,16090,16090,16030,16030,890,000,700000
38,A195920,TIGER 老夯TOPIX(钦己 H),20210629,16045,16090,16025,16090,82,000,700000
39,A195920,TIGER 老夯TOPIX(钦己 H),20210628,16210,16230,16170,16230,372,000,700000
40,A195920,TIGER 老夯TOPIX(钦己 H),20210625,16140,16210,16105,16210,778,000,700000
41,A195920,TIGER 老夯TOPIX(钦己 H),20210624,16060,16075,16055,16075,22,000,700000
42,A195920,TIGER 老夯TOPIX(钦己 H),20210623,16140,16140,16070,16070,55,000,700000
43,A195920,TIGER 老夯TOPIX(钦己 H),20210622,15975,16190,15975,16145,13030,000,700000
44,A195920,TIGER 老夯TOPIX(钦己 H),20210621,16105,16105,15595,15660,1542,000,700000
45,A195920,TIGER 老夯TOPIX(钦己 H),20210618,16105,16155,16085,16085,555,000,700000
46,A195920,TIGER 老夯TOPIX(钦己 H),20210617,16495,16495,16155,16205,24,000,700000
47,A195920,TIGER 老夯TOPIX(钦己 H),20210616,16290,16320,16270,16320,659,000,700000
48,A195920,TIGER 老夯TOPIX(钦己 H),20210615,16220,16300,16220,16300,857,000,700000
49,A195920,TIGER 老夯TOPIX(钦己 H),20210614,16145,16210,16130,16210,456,000,700000
50,A195920,TIGER 老夯TOPIX(钦己 H),20210611,16145,16145,16025,16145,431,000,700000
51,A195920,TIGER 老夯TOPIX(钦己 H),20210610,16105,16145,16105,16145,78,000,700000
52,A195920,TIGER 老夯TOPIX(钦己 H),20210609,16160,16165,16140,16165,31,000,700000
53,A195920,TIGER 老夯TOPIX(钦己 H),20210608,16185,16220,16160,16210,379,000,700000
54,A195920,TIGER 老夯TOPIX(钦己 H),20210607,16210,16210,16135,16195,77,000,700000
55,A195920,TIGER 老夯TOPIX(钦己 H),20210604,16200,16210,16070,16210,206,000,700000
56,A195920,TIGER 老夯TOPIX(钦己 H),20210603,16075,16195,16075,16165,317,000,700000
57,A195920,TIGER 老夯TOPIX(钦己 H),20210602,15935,16020,15840,16020,154,000,700000
58,A195920,TIGER 老夯TOPIX(钦己 H),20210601,15895,15955,15785,15955,293,000,700000
59,A195920,TIGER 老夯TOPIX(钦己 H),20210531,16170,16170,15845,15895,6236,000,700000
60,A195920,TIGER 老夯TOPIX(钦己 H),20210528,15825,16125,15825,16125,570,000,700000
61,A195920,TIGER 老夯TOPIX(钦己 H),20210527,15860,15860,15740,15825,1385,000,700000
62,A195920,TIGER 老夯TOPIX(钦己 H),20210526,15805,15920,15775,15920,351,000,700000
63,A195920,TIGER 老夯TOPIX(钦己 H),20210525,15825,15915,15750,15915,228,000,700000
64,A195920,TIGER 老夯TOPIX(钦己 H),20210524,15755,15825,15755,15825,134,000,700000
65,A195920,TIGER 老夯TOPIX(钦己 H),20210521,15905,15905,15660,15740,547,000,700000
66,A195920,TIGER 老夯TOPIX(钦己 H),20210520,15590,15670,15590,15635,1994,000,700000
67,A195920,TIGER 老夯TOPIX(钦己 H),20210518,15630,15760,15615,15735,6589,000,700000
68,A195920,TIGER 老夯TOPIX(钦己 H),20210517,15665,15665,15455,15535,18816,000,700000
69,A195920,TIGER 老夯TOPIX(钦己 H),20210514,15460,15575,15415,15575,10424,000,700000
