,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A000810,ªÔº∫»≠¿Á,20210823,221000,222000,220500,221500,21616,025,47374000
1,A000810,ªÔº∫»≠¿Á,20210820,224000,224500,218000,220500,113287,025,47374000
2,A000810,ªÔº∫»≠¿Á,20210819,227500,229000,222500,225000,150656,025,47374000
3,A000810,ªÔº∫»≠¿Á,20210818,230500,232500,226000,227000,186904,025,47374000
4,A000810,ªÔº∫»≠¿Á,20210817,221500,230000,221500,229500,344258,025,47374000
5,A000810,ªÔº∫»≠¿Á,20210813,218000,224000,217000,219000,215915,025,47374000
6,A000810,ªÔº∫»≠¿Á,20210812,216000,218500,214500,215500,107035,025,47374000
7,A000810,ªÔº∫»≠¿Á,20210811,213500,217500,213000,216000,91991,025,47374000
8,A000810,ªÔº∫»≠¿Á,20210810,215500,216500,213000,214000,57081,025,47374000
9,A000810,ªÔº∫»≠¿Á,20210809,216000,216500,214500,216000,74189,025,47374000
10,A000810,ªÔº∫»≠¿Á,20210806,217000,220500,216500,218000,110492,025,47374000
11,A000810,ªÔº∫»≠¿Á,20210805,216500,219000,216500,218000,76915,025,47374000
12,A000810,ªÔº∫»≠¿Á,20210804,216500,219000,215500,218000,123038,025,47374000
13,A000810,ªÔº∫»≠¿Á,20210803,215500,219000,214000,218500,108444,025,47374000
14,A000810,ªÔº∫»≠¿Á,20210802,217000,218500,214000,216500,62951,025,47374000
15,A000810,ªÔº∫»≠¿Á,20210730,215000,218000,214500,214500,80627,025,47374000
16,A000810,ªÔº∫»≠¿Á,20210729,214500,219000,214500,216500,56018,025,47374000
17,A000810,ªÔº∫»≠¿Á,20210728,216000,217000,213500,216000,49504,025,47374000
18,A000810,ªÔº∫»≠¿Á,20210727,215500,218000,213500,215000,50756,025,47374000
19,A000810,ªÔº∫»≠¿Á,20210726,218000,218500,214000,214500,36728,025,47374000
20,A000810,ªÔº∫»≠¿Á,20210723,217500,220500,217000,217500,43625,025,47374000
21,A000810,ªÔº∫»≠¿Á,20210722,216000,220500,215500,220500,77377,025,47374000
22,A000810,ªÔº∫»≠¿Á,20210721,217500,218500,214000,214500,48811,025,47374000
23,A000810,ªÔº∫»≠¿Á,20210720,217500,218000,214000,217000,77084,025,47374000
24,A000810,ªÔº∫»≠¿Á,20210719,220000,222500,217500,218000,51984,025,47374000
25,A000810,ªÔº∫»≠¿Á,20210716,217000,222000,216500,221500,50891,025,47374000
26,A000810,ªÔº∫»≠¿Á,20210715,218000,221000,217500,220000,81517,025,47374000
27,A000810,ªÔº∫»≠¿Á,20210714,217000,218500,216000,218000,53538,025,47374000
28,A000810,ªÔº∫»≠¿Á,20210713,213500,219500,213000,218000,73639,025,47374000
29,A000810,ªÔº∫»≠¿Á,20210712,210500,214500,210500,213000,45214,025,47374000
30,A000810,ªÔº∫»≠¿Á,20210709,210000,212000,206500,209500,128029,025,47374000
31,A000810,ªÔº∫»≠¿Á,20210708,212500,217500,212500,213000,102801,025,47374000
32,A000810,ªÔº∫»≠¿Á,20210707,216500,217500,213500,215000,90717,025,47374000
33,A000810,ªÔº∫»≠¿Á,20210706,220500,221000,219000,219000,51631,025,47374000
34,A000810,ªÔº∫»≠¿Á,20210705,223000,223500,218500,219000,75187,025,47374000
35,A000810,ªÔº∫»≠¿Á,20210702,217500,224000,217000,223500,92821,025,47374000
36,A000810,ªÔº∫»≠¿Á,20210701,220500,222500,217000,218000,87635,025,47374000
37,A000810,ªÔº∫»≠¿Á,20210630,219500,223500,218000,220500,100164,025,47374000
38,A000810,ªÔº∫»≠¿Á,20210629,221000,221000,218500,220000,103611,025,47374000
39,A000810,ªÔº∫»≠¿Á,20210628,222000,226000,220500,222500,93600,025,47374000
40,A000810,ªÔº∫»≠¿Á,20210625,216000,223500,216000,223000,142077,025,47374000
41,A000810,ªÔº∫»≠¿Á,20210624,216000,217500,214000,216000,107078,025,47374000
42,A000810,ªÔº∫»≠¿Á,20210623,211500,215500,211000,215000,106352,025,47374000
43,A000810,ªÔº∫»≠¿Á,20210622,211000,213500,210500,211000,81046,025,47374000
44,A000810,ªÔº∫»≠¿Á,20210621,211000,213000,208000,210500,97406,025,47374000
45,A000810,ªÔº∫»≠¿Á,20210618,211500,213500,209500,211000,98685,025,47374000
46,A000810,ªÔº∫»≠¿Á,20210617,212000,215000,210500,212000,92138,025,47374000
47,A000810,ªÔº∫»≠¿Á,20210616,209000,215000,208500,212000,87790,025,47374000
48,A000810,ªÔº∫»≠¿Á,20210615,208500,210500,207500,210000,90377,025,47374000
49,A000810,ªÔº∫»≠¿Á,20210614,209000,210500,207000,209500,105283,025,47374000
50,A000810,ªÔº∫»≠¿Á,20210611,213000,214500,209000,210500,230083,025,47374000
51,A000810,ªÔº∫»≠¿Á,20210610,220000,220000,212500,215500,216102,025,47374000
52,A000810,ªÔº∫»≠¿Á,20210609,219000,221500,218500,219500,136931,025,47374000
53,A000810,ªÔº∫»≠¿Á,20210608,217000,220000,216000,219000,109917,025,47374000
54,A000810,ªÔº∫»≠¿Á,20210607,214500,217500,214000,217000,97654,025,47374000
55,A000810,ªÔº∫»≠¿Á,20210604,211000,215500,210500,214500,120351,025,47374000
56,A000810,ªÔº∫»≠¿Á,20210603,213000,215500,211000,212000,121048,025,47374000
57,A000810,ªÔº∫»≠¿Á,20210602,210500,215000,210000,214500,88917,025,47374000
58,A000810,ªÔº∫»≠¿Á,20210601,211000,214000,209500,212000,85074,025,47374000
59,A000810,ªÔº∫»≠¿Á,20210531,209500,213500,209000,211500,122559,025,47374000
60,A000810,ªÔº∫»≠¿Á,20210528,211000,211500,209000,210000,79600,025,47374000
61,A000810,ªÔº∫»≠¿Á,20210527,209000,215000,207000,209000,341597,025,47374000
62,A000810,ªÔº∫»≠¿Á,20210526,207000,209500,206000,209000,82628,025,47374000
63,A000810,ªÔº∫»≠¿Á,20210525,206500,209500,206000,208000,119439,025,47374000
64,A000810,ªÔº∫»≠¿Á,20210524,205500,209000,204500,208000,83618,025,47374000
65,A000810,ªÔº∫»≠¿Á,20210521,206000,209000,205000,207000,147813,025,47374000
66,A000810,ªÔº∫»≠¿Á,20210520,209000,210500,205500,206000,165956,025,47374000
67,A000810,ªÔº∫»≠¿Á,20210518,212000,213000,208000,211000,100889,025,47374000
68,A000810,ªÔº∫»≠¿Á,20210517,213500,214000,205500,211500,127004,025,47374000
69,A000810,ªÔº∫»≠¿Á,20210514,217500,217500,210500,212500,135934,025,47374000
70,A000810,ªÔº∫»≠¿Á,20210513,211000,220000,210000,215000,349310,025,47374000
71,A000810,ªÔº∫»≠¿Á,20210512,212000,215000,206500,211500,225950,025,47374000
72,A000810,ªÔº∫»≠¿Á,20210511,208000,211000,207000,209500,157235,025,47374000
73,A000810,ªÔº∫»≠¿Á,20210510,207500,209000,206000,207000,132261,025,47374000
