,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,ฝรฐก,ฐํฐก,ภ๚ฐก,มพฐก,ฐลทกทฎ,ม๕ฑวภüป๊พ๗มพฤฺตๅ,น฿วเมึฝฤผ๖
118,A226320,ภีร๗วับา,20210305,28550,28650,27950,28400,73789,008,21929000
119,A226320,ภีร๗วับา,20210304,28050,28900,27850,28900,76963,008,21929000
120,A226320,ภีร๗วับา,20210303,27250,28650,27100,28400,100869,008,21929000
121,A226320,ภีร๗วับา,20210302,28000,28000,27000,27000,62022,008,21929000
122,A226320,ภีร๗วับา,20210226,27000,27500,26600,27300,68768,008,21929000
123,A226320,ภีร๗วับา,20210225,27750,28000,27450,27700,55995,008,21929000
124,A226320,ภีร๗วับา,20210224,28700,29700,27150,27250,373154,008,21929000
125,A226320,ภีร๗วับา,20210223,28350,29600,27750,28600,108704,008,21929000
126,A226320,ภีร๗วับา,20210222,29050,29250,28600,28600,75872,008,21929000
127,A226320,ภีร๗วับา,20210219,29800,29800,28500,29000,128714,008,21929000
128,A226320,ภีร๗วับา,20210218,28850,30150,28750,29300,289717,008,21929000
129,A226320,ภีร๗วับา,20210217,29100,29400,28650,28750,104889,008,21929000
130,A226320,ภีร๗วับา,20210216,29250,29350,28600,28650,81984,008,21929000
131,A226320,ภีร๗วับา,20210215,28800,29400,28550,29250,89960,008,21929000
132,A226320,ภีร๗วับา,20210210,28750,29100,28350,28950,61297,008,21929000
133,A226320,ภีร๗วับา,20210209,29550,29850,28550,28800,104080,008,21929000
134,A226320,ภีร๗วับา,20210208,29700,29800,29000,29450,110048,008,21929000
135,A226320,ภีร๗วับา,20210205,30200,30200,28950,29450,130202,008,21929000
136,A226320,ภีร๗วับา,20210204,28900,30150,28800,29800,301254,008,21929000
137,A226320,ภีร๗วับา,20210203,28900,28950,28250,28900,141113,008,21929000
138,A226320,ภีร๗วับา,20210202,28600,29400,28100,28450,177386,008,21929000
139,A226320,ภีร๗วับา,20210201,28300,28650,27200,28400,157492,008,21929000
140,A226320,ภีร๗วับา,20210129,30450,31000,28100,28300,353588,008,21929000
141,A226320,ภีร๗วับา,20210128,29200,30600,27200,30200,306529,008,21929000
142,A226320,ภีร๗วับา,20210127,31500,32700,29600,29750,2430599,008,21929000
143,A226320,ภีร๗วับา,20210126,29150,29350,28400,28850,222721,008,21929000
144,A226320,ภีร๗วับา,20210125,28700,29250,28150,28900,279414,008,21929000
145,A226320,ภีร๗วับา,20210122,27100,30300,26950,28850,2096387,008,21929000
146,A226320,ภีร๗วับา,20210121,26750,26950,26400,26700,59214,008,21929000
147,A226320,ภีร๗วับา,20210120,26400,27150,26400,26650,74373,008,21929000
148,A226320,ภีร๗วับา,20210119,25850,26600,25850,26450,69317,008,21929000
149,A226320,ภีร๗วับา,20210118,27100,27150,25950,25950,88260,008,21929000
150,A226320,ภีร๗วับา,20210115,27300,28100,26950,27050,294378,008,21929000
151,A226320,ภีร๗วับา,20210114,26700,27800,26500,27000,259815,008,21929000
152,A226320,ภีร๗วับา,20210113,25550,26800,25300,26400,238051,008,21929000
153,A226320,ภีร๗วับา,20210112,24550,25550,24450,25400,80137,008,21929000
154,A226320,ภีร๗วับา,20210111,25150,25350,24450,24600,84053,008,21929000
155,A226320,ภีร๗วับา,20210108,25850,26050,25250,25350,70722,008,21929000
156,A226320,ภีร๗วับา,20210107,25900,26000,25700,25800,51392,008,21929000
157,A226320,ภีร๗วับา,20210106,26000,26200,25800,25850,44194,008,21929000
158,A226320,ภีร๗วับา,20210105,25650,26250,25300,26000,55211,008,21929000
159,A226320,ภีร๗วับา,20210104,26400,26400,25500,25650,47364,008,21929000
160,A226320,ภีร๗วับา,20201230,25200,26100,25200,26050,62941,008,21929000
161,A226320,ภีร๗วับา,20201229,24300,25250,24300,25200,39393,008,21929000
162,A226320,ภีร๗วับา,20201228,25000,25150,24450,24450,59874,008,21929000
163,A226320,ภีร๗วับา,20201224,25150,25400,25050,25100,48744,008,21929000
164,A226320,ภีร๗วับา,20201223,25450,25800,24800,25100,71369,008,21929000
165,A226320,ภีร๗วับา,20201222,26100,26600,25700,25700,64234,008,21929000
166,A226320,ภีร๗วับา,20201221,26800,26800,26000,26200,61656,008,21929000
167,A226320,ภีร๗วับา,20201218,26700,26950,26100,26850,112975,008,21929000
168,A226320,ภีร๗วับา,20201217,27250,27350,26700,26700,116580,008,21929000
169,A226320,ภีร๗วับา,20201216,27200,27450,27200,27200,54405,008,21929000
170,A226320,ภีร๗วับา,20201215,27350,27650,27150,27300,49153,008,21929000
171,A226320,ภีร๗วับา,20201214,27750,28050,27300,27300,131549,008,21929000
172,A226320,ภีร๗วับา,20201211,28650,28650,28000,28050,125051,008,21929000
173,A226320,ภีร๗วับา,20201210,28400,28500,27950,28400,90468,008,21929000
174,A226320,ภีร๗วับา,20201209,28000,28950,27400,28400,198777,008,21929000
175,A226320,ภีร๗วับา,20201208,27650,28200,27500,27550,79915,008,21929000
176,A226320,ภีร๗วับา,20201207,27900,28100,27500,27650,104454,008,21929000
177,A226320,ภีร๗วับา,20201204,28600,29300,28150,28350,144973,008,21929000
178,A226320,ภีร๗วับา,20201203,29400,29500,28350,28600,183008,008,21929000
179,A226320,ภีร๗วับา,20201202,28300,28800,27950,28300,156692,008,21929000
180,A226320,ภีร๗วับา,20201201,27600,28050,27600,28000,105619,008,21929000
181,A226320,ภีร๗วับา,20201130,28100,28150,27400,27550,167625,008,21929000
182,A226320,ภีร๗วับา,20201127,29200,29400,27900,28150,430157,008,21929000
183,A226320,ภีร๗วับา,20201126,31050,31500,29400,29600,508218,008,21929000
184,A226320,ภีร๗วับา,20201125,32200,32200,30500,30850,444023,008,21929000
185,A226320,ภีร๗วับา,20201124,31700,32350,31350,31850,338923,008,21929000
186,A226320,ภีร๗วับา,20201123,31350,31900,31000,31750,325972,008,21929000
187,A226320,ภีร๗วับา,20201120,31000,32000,30650,31800,894190,008,21929000
188,A226320,ภีร๗วับา,20201119,30450,30750,29900,30100,404286,008,21929000
189,A226320,ภีร๗วับา,20201118,31600,31850,31150,31250,242277,008,21929000
190,A226320,ภีร๗วับา,20201117,31350,32150,31150,31800,556543,008,21929000
191,A226320,ภีร๗วับา,20201116,30950,31500,30550,31000,362529,008,21929000
192,A226320,ภีร๗วับา,20201113,31600,32200,30300,30550,624307,008,21929000
193,A226320,ภีร๗วับา,20201112,29900,33450,29000,31300,2213852,008,21929000
194,A226320,ภีร๗วับา,20201111,31300,31450,29650,29900,403753,008,21929000
195,A226320,ภีร๗วับา,20201110,32650,33000,30250,31100,1052243,008,21929000
196,A226320,ภีร๗วับา,20201109,31950,32500,31000,31450,593116,008,21929000
197,A226320,ภีร๗วับา,20201106,30550,32100,30050,31400,1115792,008,21929000
198,A226320,ภีร๗วับา,20201105,30100,30550,29850,30300,295321,008,21929000
199,A226320,ภีร๗วับา,20201104,29250,30250,28700,30000,619284,008,21929000
200,A226320,ภีร๗วับา,20201103,28050,28850,28000,28400,185439,008,21929000
201,A226320,ภีร๗วับา,20201102,28250,28650,27350,28050,173623,008,21929000
202,A226320,ภีร๗วับา,20201030,29600,30350,28150,28250,295638,008,21929000
203,A226320,ภีร๗วับา,20201029,29700,30100,29350,29900,279403,008,21929000
204,A226320,ภีร๗วับา,20201028,29950,30850,29800,30500,512386,008,21929000
205,A226320,ภีร๗วับา,20201027,30100,30650,29600,30000,417720,008,21929000
206,A226320,ภีร๗วับา,20201026,29250,31200,29150,30350,1464407,008,21929000
207,A226320,ภีร๗วับา,20201023,29650,29950,29200,29200,346773,008,21929000
208,A226320,ภีร๗วับา,20201022,29100,29600,28700,29000,296623,008,21929000
209,A226320,ภีร๗วับา,20201021,27950,29950,27800,29550,743007,008,21929000
210,A226320,ภีร๗วับา,20201020,27950,28150,27000,27950,188892,008,21929000
211,A226320,ภีร๗วับา,20201019,27600,29450,27550,28300,456977,008,21929000
212,A226320,ภีร๗วับา,20201016,28100,28500,26950,28050,306250,008,21929000
213,A226320,ภีร๗วับา,20201015,27650,27650,25800,27350,370982,008,21929000
214,A226320,ภีร๗วับา,20201014,28950,28950,27650,27750,332633,008,21929000
215,A226320,ภีร๗วับา,20201013,29700,29750,28300,29000,374507,008,21929000
216,A226320,ภีร๗วับา,20201012,27700,31000,27600,29800,2216295,008,21929000
217,A226320,ภีร๗วับา,20201008,26550,28800,26350,27100,743346,008,21929000
218,A226320,ภีร๗วับา,20201007,25850,26650,25650,26400,105645,008,21929000
219,A226320,ภีร๗วับา,20201006,26650,26950,26100,26350,201258,008,21929000
220,A226320,ภีร๗วับา,20201005,26650,27550,26300,27550,219327,008,21929000
221,A226320,ภีร๗วับา,20200929,25600,27400,25100,27250,596085,008,21929000
222,A226320,ภีร๗วับา,20200928,25100,25900,24400,25350,472383,008,21929000
223,A226320,ภีร๗วับา,20200925,23750,24200,23100,23400,74369,008,21929000
224,A226320,ภีร๗วับา,20200924,24100,24500,23400,23750,174834,008,21929000
225,A226320,ภีร๗วับา,20200923,24800,25200,23100,24950,403193,008,21929000
226,A226320,ภีร๗วับา,20200922,26600,26650,24500,24600,224043,008,21929000
227,A226320,ภีร๗วับา,20200921,27800,28150,25800,26400,264916,008,21929000
228,A226320,ภีร๗วับา,20200918,28850,28950,27500,27500,324552,008,21929000
229,A226320,ภีร๗วับา,20200917,30100,30450,28700,28800,218806,008,21929000
230,A226320,ภีร๗วับา,20200916,31200,31350,29800,29950,260883,008,21929000
231,A226320,ภีร๗วับา,20200915,30250,30800,29800,30800,137844,008,21929000
232,A226320,ภีร๗วับา,20200914,30200,30650,29850,30200,101052,008,21929000
233,A226320,ภีร๗วับา,20200911,29500,30200,29400,30000,135191,008,21929000
234,A226320,ภีร๗วับา,20200910,29900,30450,29450,29650,109378,008,21929000
235,A226320,ภีร๗วับา,20200909,30150,30550,29650,29650,186777,008,21929000
236,A226320,ภีร๗วับา,20200908,31500,31800,30500,30750,254396,008,21929000
237,A226320,ภีร๗วับา,20200907,30950,31500,29850,31200,488840,008,21929000
238,A226320,ภีร๗วับา,20200904,29250,30750,29250,30350,348539,008,21929000
239,A226320,ภีร๗วับา,20200903,30000,30450,29700,30250,274753,008,21929000
240,A226320,ภีร๗วับา,20200902,29250,30300,29100,29500,265003,008,21929000
241,A226320,ภีร๗วับา,20200901,28450,30400,28400,29400,517152,008,21929000
242,A226320,ภีร๗วับา,20200831,28550,28650,28050,28300,146659,008,21929000
243,A226320,ภีร๗วับา,20200828,28500,30400,28050,28400,648879,008,21929000
244,A226320,ภีร๗วับา,20200827,29650,29650,28000,28050,387420,008,21929000
245,A226320,ภีร๗วับา,20200826,30350,30350,28900,29650,427165,008,21929000
246,A226320,ภีร๗วับา,20200825,30350,30950,29850,30000,437526,008,21929000
247,A226320,ภีร๗วับา,20200824,30900,32200,29050,30350,894453,008,21929000
248,A226320,ภีร๗วับา,20200821,36800,39450,31800,32650,2608407,008,21929000
249,A226320,ภีร๗วับา,20200820,35300,36050,33350,35900,1587170,008,21929000
250,A226320,ภีร๗วับา,20200819,29900,37250,29850,36350,6977800,008,21929000
251,A226320,ภีร๗วับา,20200818,32100,32350,28900,29250,892743,008,21929000
252,A226320,ภีร๗วับา,20200814,31300,33900,30100,33600,3063198,008,21929000
253,A226320,ภีร๗วับา,20200813,31400,32450,29250,29950,2068891,008,21929000
254,A226320,ภีร๗วับา,20200812,27750,29250,27150,28100,556965,008,21929000
255,A226320,ภีร๗วับา,20200811,27350,29700,27150,27550,444236,008,21929000
256,A226320,ภีร๗วับา,20200810,27300,28300,26900,27250,245173,008,21929000
257,A226320,ภีร๗วับา,20200807,28400,29850,27500,27750,594409,008,21929000
258,A226320,ภีร๗วับา,20200806,28300,29900,28100,28550,504049,008,21929000
259,A226320,ภีร๗วับา,20200805,28100,30250,28050,28300,836978,008,21929000
260,A226320,ภีร๗วับา,20200804,25900,30600,25150,28450,3418805,008,21929000
261,A226320,ภีร๗วับา,20200803,25800,26800,25100,25950,760195,008,21929000
262,A226320,ภีร๗วับา,20200731,22750,27450,22750,26100,3884256,008,21929000
263,A226320,ภีร๗วับา,20200730,22200,25900,21900,22700,1796209,008,21929000
264,A226320,ภีร๗วับา,20200729,22200,22650,21800,22050,81543,008,21929000
265,A226320,ภีร๗วับา,20200728,22250,23150,21950,22100,286044,008,21929000
266,A226320,ภีร๗วับา,20200727,21100,22600,21000,21950,290331,008,21929000
267,A226320,ภีร๗วับา,20200724,21900,22450,21400,21450,164666,008,21929000
268,A226320,ภีร๗วับา,20200723,22400,23900,22400,22400,501745,008,21929000
269,A226320,ภีร๗วับา,20200722,22850,22900,22050,22400,212591,008,21929000
270,A226320,ภีร๗วับา,20200721,22850,24800,22650,23100,1330772,008,21929000
271,A226320,ภีร๗วับา,20200720,22550,23250,21700,22700,505526,008,21929000
272,A226320,ภีร๗วับา,20200717,22250,23350,22000,22550,608852,008,21929000
273,A226320,ภีร๗วับา,20200716,19550,24750,19350,23050,4499395,008,21929000
274,A226320,ภีร๗วับา,20200715,20400,20450,19550,19650,220787,008,21929000
275,A226320,ภีร๗วับา,20200714,20650,20800,19950,20350,224045,008,21929000
276,A226320,ภีร๗วับา,20200713,21550,22700,20800,20850,760453,008,21929000
277,A226320,ภีร๗วับา,20200710,21750,21800,20400,21050,274710,008,21929000
278,A226320,ภีร๗วับา,20200709,21000,22600,20650,21300,723268,008,21929000
279,A226320,ภีร๗วับา,20200708,19050,22600,19000,20850,2270231,008,21929000
280,A226320,ภีร๗วับา,20200707,19450,19500,18100,18850,343988,008,21929000
281,A226320,ภีร๗วับา,20200706,17800,21400,17750,19400,2168095,008,21929000
282,A226320,ภีร๗วับา,20200703,14650,19150,14350,17900,4158332,008,21929000
283,A226320,ภีร๗วับา,20200702,13100,16400,12950,14750,1312906,008,21929000
284,A226320,ภีร๗วับา,20200701,15300,15300,13000,13050,403265,008,21929000
285,A226320,ภีร๗วับา,20200630,12150,15600,12050,15600,864695,008,21929000
286,A226320,ภีร๗วับา,20200629,12250,12350,11900,12000,24099,008,21929000
287,A226320,ภีร๗วับา,20200626,12500,12500,12200,12350,9589,008,21929000
288,A226320,ภีร๗วับา,20200625,12600,12700,12250,12300,20501,008,21929000
289,A226320,ภีร๗วับา,20200624,12750,12800,12450,12750,18788,008,21929000
290,A226320,ภีร๗วับา,20200623,12950,13400,12500,12600,23872,008,21929000
291,A226320,ภีร๗วับา,20200622,13250,13250,12850,12900,30016,008,21929000
292,A226320,ภีร๗วับา,20200619,13450,13450,13050,13250,22211,008,21929000
293,A226320,ภีร๗วับา,20200618,13250,13500,13000,13250,17970,008,21929000
294,A226320,ภีร๗วับา,20200617,13650,13650,13100,13350,20199,008,21929000
295,A226320,ภีร๗วับา,20200616,13650,13650,13300,13650,24311,008,21929000
296,A226320,ภีร๗วับา,20200615,13850,13850,12900,13150,42542,008,21929000
297,A226320,ภีร๗วับา,20200612,13500,14250,13450,13900,27547,008,21929000
298,A226320,ภีร๗วับา,20200611,14600,14950,14300,14350,27527,008,21929000
299,A226320,ภีร๗วับา,20200610,15100,15200,14750,14750,28178,008,21929000
300,A226320,ภีร๗วับา,20200609,15350,15500,15000,15150,24840,008,21929000
301,A226320,ภีร๗วับา,20200608,15450,15750,15100,15300,31136,008,21929000
302,A226320,ภีร๗วับา,20200605,14900,15300,14600,15200,30650,008,21929000
303,A226320,ภีร๗วับา,20200604,14600,15150,14500,14700,63057,008,21929000
304,A226320,ภีร๗วับา,20200603,14400,14800,14400,14550,35752,008,21929000
305,A226320,ภีร๗วับา,20200602,14200,14450,14100,14350,20763,008,21929000
306,A226320,ภีร๗วับา,20200601,14150,14450,13950,14400,17873,008,21929000
307,A226320,ภีร๗วับา,20200529,14500,14650,13900,14050,46526,008,21929000
308,A226320,ภีร๗วับา,20200528,14950,15250,14400,14550,27676,008,21929000
309,A226320,ภีร๗วับา,20200527,14900,15150,14800,14950,17058,008,21929000
310,A226320,ภีร๗วับา,20200526,14800,15050,14650,14950,22431,008,21929000
311,A226320,ภีร๗วับา,20200525,15050,15300,14550,14800,31421,008,21929000
312,A226320,ภีร๗วับา,20200522,16100,16100,15200,15250,53720,008,21929000
313,A226320,ภีร๗วับา,20200521,16200,16450,15850,16100,54634,008,21929000
314,A226320,ภีร๗วับา,20200520,15450,16850,15450,16000,122881,008,21929000
315,A226320,ภีร๗วับา,20200519,15300,15500,15100,15400,52813,008,21929000
316,A226320,ภีร๗วับา,20200518,15000,15200,14650,15150,25688,008,21929000
317,A226320,ภีร๗วับา,20200515,15050,15150,14700,15000,16104,008,21929000
318,A226320,ภีร๗วับา,20200514,15350,15350,14650,15050,30321,008,21929000
319,A226320,ภีร๗วับา,20200513,15000,15150,14750,15150,29942,008,21929000
320,A226320,ภีร๗วับา,20200512,15300,15650,14950,15350,31571,008,21929000
321,A226320,ภีร๗วับา,20200511,15350,15600,15000,15450,43512,008,21929000
322,A226320,ภีร๗วับา,20200508,15300,15500,15150,15450,34576,008,21929000
323,A226320,ภีร๗วับา,20200507,15350,15350,15000,15250,34088,008,21929000
324,A226320,ภีร๗วับา,20200506,15400,15650,14950,15250,52477,008,21929000
325,A226320,ภีร๗วับา,20200504,14900,15600,14600,15250,59316,008,21929000
326,A226320,ภีร๗วับา,20200429,14900,15250,14650,14900,56073,008,21929000
327,A226320,ภีร๗วับา,20200428,14750,15250,14600,14900,47796,008,21929000
328,A226320,ภีร๗วับา,20200427,14450,14650,14200,14600,15697,008,21929000
329,A226320,ภีร๗วับา,20200424,14600,15000,14100,14200,25982,008,21929000
330,A226320,ภีร๗วับา,20200423,14800,14850,14450,14800,25153,008,21929000
331,A226320,ภีร๗วับา,20200422,13950,14600,13800,14600,40826,008,21929000
332,A226320,ภีร๗วับา,20200421,15000,15350,13900,14650,94554,008,21929000
333,A226320,ภีร๗วับา,20200420,15300,15500,14950,15150,42665,008,21929000
