,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A298020,È¿¼ºÆ¼¾Ø¾¾,20210823,732000,739000,716000,733000,11770,008,4327000
1,A298020,È¿¼ºÆ¼¾Ø¾¾,20210820,745000,756000,720000,731000,57635,008,4327000
2,A298020,È¿¼ºÆ¼¾Ø¾¾,20210819,772000,774000,745000,745000,46916,008,4327000
3,A298020,È¿¼ºÆ¼¾Ø¾¾,20210818,765000,781000,760000,772000,26441,008,4327000
4,A298020,È¿¼ºÆ¼¾Ø¾¾,20210817,783000,790000,747000,775000,54037,008,4327000
5,A298020,È¿¼ºÆ¼¾Ø¾¾,20210813,810000,810000,767000,783000,81699,008,4327000
6,A298020,È¿¼ºÆ¼¾Ø¾¾,20210812,800000,813000,796000,809000,45932,008,4327000
7,A298020,È¿¼ºÆ¼¾Ø¾¾,20210811,838000,838000,785000,797000,106462,008,4327000
8,A298020,È¿¼ºÆ¼¾Ø¾¾,20210810,847000,856000,822000,832000,52522,008,4327000
9,A298020,È¿¼ºÆ¼¾Ø¾¾,20210809,861000,864000,845000,846000,41545,008,4327000
10,A298020,È¿¼ºÆ¼¾Ø¾¾,20210806,875000,875000,857000,862000,33558,008,4327000
11,A298020,È¿¼ºÆ¼¾Ø¾¾,20210805,871000,879000,868000,874000,22954,008,4327000
12,A298020,È¿¼ºÆ¼¾Ø¾¾,20210804,868000,873000,862000,870000,23261,008,4327000
13,A298020,È¿¼ºÆ¼¾Ø¾¾,20210803,868000,875000,851000,867000,43212,008,4327000
14,A298020,È¿¼ºÆ¼¾Ø¾¾,20210802,915000,923000,856000,866000,106690,008,4327000
15,A298020,È¿¼ºÆ¼¾Ø¾¾,20210730,915000,922000,883000,889000,60325,008,4327000
16,A298020,È¿¼ºÆ¼¾Ø¾¾,20210729,899000,926000,888000,916000,79925,008,4327000
17,A298020,È¿¼ºÆ¼¾Ø¾¾,20210728,879000,898000,876000,886000,33935,008,4327000
18,A298020,È¿¼ºÆ¼¾Ø¾¾,20210727,878000,895000,870000,876000,34014,008,4327000
19,A298020,È¿¼ºÆ¼¾Ø¾¾,20210726,867000,890000,864000,867000,35435,008,4327000
20,A298020,È¿¼ºÆ¼¾Ø¾¾,20210723,874000,881000,860000,868000,23977,008,4327000
21,A298020,È¿¼ºÆ¼¾Ø¾¾,20210722,872000,880000,865000,869000,29951,008,4327000
22,A298020,È¿¼ºÆ¼¾Ø¾¾,20210721,870000,888000,865000,869000,29631,008,4327000
23,A298020,È¿¼ºÆ¼¾Ø¾¾,20210720,870000,886000,855000,862000,39708,008,4327000
24,A298020,È¿¼ºÆ¼¾Ø¾¾,20210719,870000,891000,843000,882000,55379,008,4327000
25,A298020,È¿¼ºÆ¼¾Ø¾¾,20210716,945000,963000,875000,881000,142525,008,4327000
26,A298020,È¿¼ºÆ¼¾Ø¾¾,20210715,905000,945000,901000,935000,93670,008,4327000
27,A298020,È¿¼ºÆ¼¾Ø¾¾,20210714,906000,917000,892000,898000,43970,008,4327000
28,A298020,È¿¼ºÆ¼¾Ø¾¾,20210713,880000,917000,870000,906000,70640,008,4327000
29,A298020,È¿¼ºÆ¼¾Ø¾¾,20210712,891000,896000,875000,878000,37330,008,4327000
30,A298020,È¿¼ºÆ¼¾Ø¾¾,20210709,883000,899000,864000,890000,59545,008,4327000
31,A298020,È¿¼ºÆ¼¾Ø¾¾,20210708,881000,917000,877000,891000,60858,008,4327000
32,A298020,È¿¼ºÆ¼¾Ø¾¾,20210707,881000,892000,874000,881000,26840,008,4327000
33,A298020,È¿¼ºÆ¼¾Ø¾¾,20210706,877000,892000,875000,881000,31707,008,4327000
34,A298020,È¿¼ºÆ¼¾Ø¾¾,20210705,904000,906000,870000,873000,65347,008,4327000
35,A298020,È¿¼ºÆ¼¾Ø¾¾,20210702,902000,924000,892000,898000,38820,008,4327000
36,A298020,È¿¼ºÆ¼¾Ø¾¾,20210701,901000,950000,888000,892000,127674,008,4327000
37,A298020,È¿¼ºÆ¼¾Ø¾¾,20210630,902000,913000,886000,900000,54906,008,4327000
38,A298020,È¿¼ºÆ¼¾Ø¾¾,20210629,856000,898000,849000,896000,108573,008,4327000
39,A298020,È¿¼ºÆ¼¾Ø¾¾,20210628,856000,874000,842000,845000,47291,008,4327000
40,A298020,È¿¼ºÆ¼¾Ø¾¾,20210625,854000,885000,847000,852000,82265,008,4327000
41,A298020,È¿¼ºÆ¼¾Ø¾¾,20210624,846000,866000,832000,850000,51394,008,4327000
42,A298020,È¿¼ºÆ¼¾Ø¾¾,20210623,861000,874000,838000,843000,64037,008,4327000
43,A298020,È¿¼ºÆ¼¾Ø¾¾,20210622,827000,868000,824000,863000,65329,008,4327000
44,A298020,È¿¼ºÆ¼¾Ø¾¾,20210621,830000,842000,817000,829000,39512,008,4327000
45,A298020,È¿¼ºÆ¼¾Ø¾¾,20210618,834000,844000,823000,834000,55683,008,4327000
46,A298020,È¿¼ºÆ¼¾Ø¾¾,20210617,790000,844000,782000,834000,107576,008,4327000
47,A298020,È¿¼ºÆ¼¾Ø¾¾,20210616,791000,819000,780000,795000,88210,008,4327000
48,A298020,È¿¼ºÆ¼¾Ø¾¾,20210615,736000,795000,721000,793000,191801,008,4327000
49,A298020,È¿¼ºÆ¼¾Ø¾¾,20210614,707000,737000,703000,735000,85958,008,4327000
50,A298020,È¿¼ºÆ¼¾Ø¾¾,20210611,709000,719000,701000,707000,62005,008,4327000
51,A298020,È¿¼ºÆ¼¾Ø¾¾,20210610,715000,730000,704000,704000,104770,008,4327000
52,A298020,È¿¼ºÆ¼¾Ø¾¾,20210609,743000,746000,706000,715000,87541,008,4327000
53,A298020,È¿¼ºÆ¼¾Ø¾¾,20210608,745000,748000,725000,741000,50746,008,4327000
54,A298020,È¿¼ºÆ¼¾Ø¾¾,20210607,733000,755000,721000,743000,109756,008,4327000
