,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A102780,KODEX »ï¼º±×·ì,20210823,10285,10395,10245,10380,145296,000,166200000
1,A102780,KODEX »ï¼º±×·ì,20210820,10275,10340,10130,10165,315387,000,166200000
2,A102780,KODEX »ï¼º±×·ì,20210819,10475,10475,10240,10240,596527,000,166200000
3,A102780,KODEX »ï¼º±×·ì,20210818,10490,10630,10430,10630,272497,000,169100000
4,A102780,KODEX »ï¼º±×·ì,20210817,10595,10650,10480,10495,236557,000,171300000
5,A102780,KODEX »ï¼º±×·ì,20210813,10725,10750,10530,10590,2930273,000,171300000
6,A102780,KODEX »ï¼º±×·ì,20210812,10730,10830,10705,10740,2622353,000,171400000
7,A102780,KODEX »ï¼º±×·ì,20210811,10795,10795,10700,10760,281016,000,171300000
8,A102780,KODEX »ï¼º±×·ì,20210810,10845,10850,10745,10800,378082,000,171300000
9,A102780,KODEX »ï¼º±×·ì,20210809,10780,10780,10705,10745,316744,000,171600000
10,A102780,KODEX »ï¼º±×·ì,20210806,10830,10855,10765,10780,319161,000,171600000
11,A102780,KODEX »ï¼º±×·ì,20210805,10720,10830,10705,10780,554456,000,171900000
12,A102780,KODEX »ï¼º±×·ì,20210804,10690,10705,10580,10695,338455,000,171900000
13,A102780,KODEX »ï¼º±×·ì,20210803,10570,10650,10550,10650,837064,000,171900000
14,A102780,KODEX »ï¼º±×·ì,20210802,10530,10560,10445,10560,205179,000,171900000
15,A102780,KODEX »ï¼º±×·ì,20210730,10625,10625,10460,10475,397208,000,171900000
16,A102780,KODEX »ï¼º±×·ì,20210729,10620,10665,10590,10640,273929,000,171900000
17,A102780,KODEX »ï¼º±×·ì,20210728,10485,10585,10480,10570,255975,000,172000000
18,A102780,KODEX »ï¼º±×·ì,20210727,10450,10585,10450,10535,347223,000,172000000
19,A102780,KODEX »ï¼º±×·ì,20210726,10535,10540,10370,10390,288064,000,182400000
20,A102780,KODEX »ï¼º±×·ì,20210723,10470,10520,10445,10495,91998,000,187600000
21,A102780,KODEX »ï¼º±×·ì,20210722,10390,10465,10390,10450,611503,000,181100000
22,A102780,KODEX »ï¼º±×·ì,20210721,10410,10410,10345,10370,5551264,000,181300000
23,A102780,KODEX »ï¼º±×·ì,20210720,10325,10395,10265,10340,3989653,000,181300000
24,A102780,KODEX »ï¼º±×·ì,20210719,10400,10440,10370,10420,189787,000,181600000
25,A102780,KODEX »ï¼º±×·ì,20210716,10475,10520,10425,10500,172260,000,181700000
26,A102780,KODEX »ï¼º±×·ì,20210715,10435,10515,10420,10495,264556,000,181700000
27,A102780,KODEX »ï¼º±×·ì,20210714,10430,10430,10370,10395,259340,000,181700000
28,A102780,KODEX »ï¼º±×·ì,20210713,10390,10460,10390,10450,316735,000,181900000
29,A102780,KODEX »ï¼º±×·ì,20210712,10325,10380,10305,10345,272224,000,181900000
30,A102780,KODEX »ï¼º±×·ì,20210709,10235,10290,10155,10275,336926,000,181900000
31,A102780,KODEX »ï¼º±×·ì,20210708,10505,10520,10320,10320,237668,000,181900000
32,A102780,KODEX »ï¼º±×·ì,20210707,10530,10530,10455,10480,314723,000,182200000
33,A102780,KODEX »ï¼º±×·ì,20210706,10450,10535,10450,10510,300220,000,182300000
34,A102780,KODEX »ï¼º±×·ì,20210705,10400,10430,10365,10430,364151,000,182500000
35,A102780,KODEX »ï¼º±×·ì,20210702,10360,10435,10350,10365,226600,000,182700000
36,A102780,KODEX »ï¼º±×·ì,20210701,10300,10385,10290,10365,321887,000,182900000
37,A102780,KODEX »ï¼º±×·ì,20210630,10280,10320,10270,10300,388944,000,183100000
38,A102780,KODEX »ï¼º±×·ì,20210629,10280,10285,10220,10250,466221,000,183100000
39,A102780,KODEX »ï¼º±×·ì,20210628,10285,10330,10260,10270,168451,000,183200000
40,A102780,KODEX »ï¼º±×·ì,20210625,10310,10355,10270,10285,268571,000,183300000
41,A102780,KODEX »ï¼º±×·ì,20210624,10205,10305,10205,10270,237531,000,183200000
42,A102780,KODEX »ï¼º±×·ì,20210623,10190,10230,10175,10185,183761,000,179300000
43,A102780,KODEX »ï¼º±×·ì,20210622,10150,10180,10115,10170,83804,000,175800000
44,A102780,KODEX »ï¼º±×·ì,20210621,10105,10150,10065,10145,295910,000,170800000
45,A102780,KODEX »ï¼º±×·ì,20210618,10135,10200,10130,10180,214869,000,165800000
46,A102780,KODEX »ï¼º±×·ì,20210617,10130,10135,10060,10100,110483,000,165800000
47,A102780,KODEX »ï¼º±×·ì,20210616,10125,10165,10115,10150,229140,000,165800000
48,A102780,KODEX »ï¼º±×·ì,20210615,10065,10130,10065,10125,125713,000,165800000
49,A102780,KODEX »ï¼º±×·ì,20210614,10130,10130,10025,10065,85533,000,165800000
50,A102780,KODEX »ï¼º±×·ì,20210611,10030,10160,10030,10075,169984,000,155900000
51,A102780,KODEX »ï¼º±×·ì,20210610,10015,10050,9960,9990,151293,000,155900000
52,A102780,KODEX »ï¼º±×·ì,20210609,10075,10080,9980,9990,136225,000,156000000
53,A102780,KODEX »ï¼º±×·ì,20210608,10120,10150,10075,10080,244075,000,156100000
54,A102780,KODEX »ï¼º±×·ì,20210607,10130,10150,10045,10105,251777,000,156100000
