,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A005010,»ﬁΩ∫∆ø,20210823,13400,13600,13200,13500,26452,011,7655000
1,A005010,»ﬁΩ∫∆ø,20210820,14300,14400,13100,13250,185534,011,7655000
2,A005010,»ﬁΩ∫∆ø,20210819,14650,14900,13800,14200,339179,011,7655000
3,A005010,»ﬁΩ∫∆ø,20210818,13750,14600,13400,14500,254690,011,7655000
4,A005010,»ﬁΩ∫∆ø,20210817,13450,13950,13250,13650,111758,011,7655000
5,A005010,»ﬁΩ∫∆ø,20210813,13800,13800,12800,13650,159785,011,7655000
6,A005010,»ﬁΩ∫∆ø,20210812,13500,13800,13450,13700,28128,011,7655000
7,A005010,»ﬁΩ∫∆ø,20210811,13400,13650,13350,13500,27477,011,7655000
8,A005010,»ﬁΩ∫∆ø,20210810,13600,13750,13400,13400,34391,011,7655000
9,A005010,»ﬁΩ∫∆ø,20210809,14050,14100,13650,13750,39414,011,7655000
10,A005010,»ﬁΩ∫∆ø,20210806,13800,14300,13650,14000,47626,011,7655000
11,A005010,»ﬁΩ∫∆ø,20210805,13750,13900,13550,13800,19803,011,7655000
12,A005010,»ﬁΩ∫∆ø,20210804,13500,13850,13500,13750,15957,011,7655000
13,A005010,»ﬁΩ∫∆ø,20210803,13950,13950,13400,13500,54940,011,7655000
14,A005010,»ﬁΩ∫∆ø,20210802,14150,14250,13800,14000,27551,011,7655000
15,A005010,»ﬁΩ∫∆ø,20210730,14300,14600,14150,14150,77425,011,7655000
16,A005010,»ﬁΩ∫∆ø,20210729,14000,14300,13700,14250,64830,011,7655000
17,A005010,»ﬁΩ∫∆ø,20210728,14000,14100,13700,13950,32586,011,7655000
18,A005010,»ﬁΩ∫∆ø,20210727,13550,14100,13550,14000,47524,011,7655000
19,A005010,»ﬁΩ∫∆ø,20210726,14050,14050,13550,13600,58853,011,7655000
20,A005010,»ﬁΩ∫∆ø,20210723,13550,14000,13450,13900,94192,011,7655000
21,A005010,»ﬁΩ∫∆ø,20210722,13200,13550,13200,13450,29565,011,7655000
22,A005010,»ﬁΩ∫∆ø,20210721,13500,13600,13150,13150,32045,011,7655000
23,A005010,»ﬁΩ∫∆ø,20210720,13450,13650,13300,13450,51716,011,7655000
24,A005010,»ﬁΩ∫∆ø,20210719,14000,14050,13700,13750,32629,011,7655000
25,A005010,»ﬁΩ∫∆ø,20210716,13950,14150,13750,14100,40419,011,7655000
26,A005010,»ﬁΩ∫∆ø,20210715,13950,14000,13750,13950,41240,011,7655000
27,A005010,»ﬁΩ∫∆ø,20210714,14200,14250,13850,14000,45159,011,7655000
28,A005010,»ﬁΩ∫∆ø,20210713,14050,14300,14000,14250,42602,011,7655000
29,A005010,»ﬁΩ∫∆ø,20210712,13800,14150,13750,14050,36821,011,7655000
30,A005010,»ﬁΩ∫∆ø,20210709,14200,14200,13450,13800,118825,011,7655000
31,A005010,»ﬁΩ∫∆ø,20210708,14300,14950,14150,14250,165383,011,7655000
32,A005010,»ﬁΩ∫∆ø,20210707,14400,14550,14150,14300,48506,011,7655000
33,A005010,»ﬁΩ∫∆ø,20210706,14350,14450,14050,14400,76250,011,7655000
34,A005010,»ﬁΩ∫∆ø,20210705,14600,14600,14250,14350,54747,011,7655000
35,A005010,»ﬁΩ∫∆ø,20210702,14400,14850,14300,14400,83447,011,7655000
36,A005010,»ﬁΩ∫∆ø,20210701,14150,14650,14050,14400,79515,011,7655000
37,A005010,»ﬁΩ∫∆ø,20210630,14350,14350,13850,14200,88221,011,7655000
38,A005010,»ﬁΩ∫∆ø,20210629,15000,15000,14300,14350,130772,011,7655000
39,A005010,»ﬁΩ∫∆ø,20210628,14650,15000,14500,14900,117771,011,7655000
40,A005010,»ﬁΩ∫∆ø,20210625,14750,14850,14500,14650,101096,011,7655000
41,A005010,»ﬁΩ∫∆ø,20210624,14050,14650,13750,14650,81230,011,7655000
42,A005010,»ﬁΩ∫∆ø,20210623,14450,14550,14050,14050,64764,011,7655000
43,A005010,»ﬁΩ∫∆ø,20210622,13750,14550,13750,14350,175610,011,7655000
44,A005010,»ﬁΩ∫∆ø,20210621,14150,14150,13500,13650,100352,011,7655000
45,A005010,»ﬁΩ∫∆ø,20210618,14350,14400,14050,14200,71544,011,7655000
46,A005010,»ﬁΩ∫∆ø,20210617,14400,14550,14300,14450,63384,011,7655000
47,A005010,»ﬁΩ∫∆ø,20210616,14300,14600,14150,14350,104253,011,7655000
48,A005010,»ﬁΩ∫∆ø,20210615,14550,14600,14050,14300,116606,011,7655000
49,A005010,»ﬁΩ∫∆ø,20210614,14450,14600,14300,14550,64216,011,7655000
50,A005010,»ﬁΩ∫∆ø,20210611,13950,14450,13950,14450,69633,011,7655000
51,A005010,»ﬁΩ∫∆ø,20210610,13500,14450,13500,13950,85002,011,7655000
52,A005010,»ﬁΩ∫∆ø,20210609,14450,14500,13950,14000,93842,011,7655000
53,A005010,»ﬁΩ∫∆ø,20210608,14800,14800,14350,14450,99241,011,7655000
54,A005010,»ﬁΩ∫∆ø,20210607,15000,15000,14650,14850,88048,011,7655000
55,A005010,»ﬁΩ∫∆ø,20210604,14800,15000,14600,15000,105977,011,7655000
56,A005010,»ﬁΩ∫∆ø,20210603,14800,14950,14500,14800,85953,011,7655000
57,A005010,»ﬁΩ∫∆ø,20210602,15000,15050,14600,14800,131083,011,7655000
58,A005010,»ﬁΩ∫∆ø,20210601,14350,14900,14250,14850,270430,011,7655000
59,A005010,»ﬁΩ∫∆ø,20210531,14550,14650,13850,14450,115946,011,7655000
