,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A069080,À¥Á¨,20210823,25400,25600,25000,25350,53610,354,35310000
1,A069080,À¥Á¨,20210820,26350,26700,25350,25350,210023,354,35310000
2,A069080,À¥Á¨,20210819,26600,27200,26200,26350,185891,354,35310000
3,A069080,À¥Á¨,20210818,25950,27000,25900,26850,185282,354,35310000
4,A069080,À¥Á¨,20210817,26300,26800,26000,26200,268741,354,35310000
5,A069080,À¥Á¨,20210813,27600,27700,26250,26650,370559,354,35310000
6,A069080,À¥Á¨,20210812,27850,28100,27600,27600,149947,354,35310000
7,A069080,À¥Á¨,20210811,28200,28400,27700,27800,205245,354,35310000
8,A069080,À¥Á¨,20210810,29300,29300,28300,28350,216411,354,35310000
9,A069080,À¥Á¨,20210809,28900,29350,28400,29250,183591,354,35310000
10,A069080,À¥Á¨,20210806,28900,28950,28450,28900,93068,354,35310000
11,A069080,À¥Á¨,20210805,28600,29100,28350,28700,132332,354,35310000
12,A069080,À¥Á¨,20210804,27700,28700,27600,28550,224993,354,35310000
13,A069080,À¥Á¨,20210803,29100,29100,27550,27600,583483,354,35310000
14,A069080,À¥Á¨,20210802,28950,29250,28750,29050,139664,354,35310000
15,A069080,À¥Á¨,20210730,29350,29450,28650,29100,338266,354,35310000
16,A069080,À¥Á¨,20210729,29700,29800,29300,29550,163216,354,35310000
17,A069080,À¥Á¨,20210728,30050,30100,29500,29600,279486,354,35310000
18,A069080,À¥Á¨,20210727,30700,30750,30000,30050,201749,354,35310000
19,A069080,À¥Á¨,20210726,30750,30950,30250,30450,201025,354,35310000
20,A069080,À¥Á¨,20210723,30500,31650,30450,30700,509728,354,35310000
21,A069080,À¥Á¨,20210722,29900,30800,29750,30200,234624,354,35310000
22,A069080,À¥Á¨,20210721,30100,30600,29600,29800,181894,354,35310000
23,A069080,À¥Á¨,20210720,29950,30400,29800,30000,127565,354,35310000
24,A069080,À¥Á¨,20210719,30700,30750,30200,30250,125089,354,35310000
25,A069080,À¥Á¨,20210716,30600,30850,30200,30800,147891,354,35310000
26,A069080,À¥Á¨,20210715,30550,30650,30350,30600,116629,354,35310000
27,A069080,À¥Á¨,20210714,30800,30950,30300,30500,172124,354,35310000
28,A069080,À¥Á¨,20210713,29850,31000,29500,30950,387178,354,35310000
29,A069080,À¥Á¨,20210712,29550,29900,29300,29700,150847,354,35310000
30,A069080,À¥Á¨,20210709,30100,30150,29050,29500,411349,354,35310000
31,A069080,À¥Á¨,20210708,30150,30750,30100,30250,279097,354,35310000
32,A069080,À¥Á¨,20210707,30550,30550,30000,30150,199640,354,35310000
33,A069080,À¥Á¨,20210706,30850,30900,30350,30500,170876,354,35310000
34,A069080,À¥Á¨,20210705,30700,31550,30600,30900,351919,354,35310000
35,A069080,À¥Á¨,20210702,30900,30900,30150,30450,220703,354,35310000
36,A069080,À¥Á¨,20210701,31150,31950,30650,30700,454276,354,35310000
