,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A009290,±¤µ¿Á¦¾à,20210823,7710,8040,7700,8040,72004,009,52420000
1,A009290,±¤µ¿Á¦¾à,20210820,7960,8060,7690,7700,188743,009,52420000
2,A009290,±¤µ¿Á¦¾à,20210819,8240,8300,7930,7960,154966,009,52420000
3,A009290,±¤µ¿Á¦¾à,20210818,8190,8320,8180,8270,50349,009,52420000
4,A009290,±¤µ¿Á¦¾à,20210817,8420,8480,8200,8240,128665,009,52420000
5,A009290,±¤µ¿Á¦¾à,20210813,8570,8630,8290,8350,206363,009,52420000
6,A009290,±¤µ¿Á¦¾à,20210812,8690,8690,8570,8570,80281,009,52420000
7,A009290,±¤µ¿Á¦¾à,20210811,8660,8780,8630,8640,118032,009,52420000
8,A009290,±¤µ¿Á¦¾à,20210810,8750,8820,8600,8680,147979,009,52420000
9,A009290,±¤µ¿Á¦¾à,20210809,8800,8860,8760,8780,98168,009,52420000
10,A009290,±¤µ¿Á¦¾à,20210806,8890,8910,8760,8810,77118,009,52420000
11,A009290,±¤µ¿Á¦¾à,20210805,8860,8880,8810,8880,77022,009,52420000
12,A009290,±¤µ¿Á¦¾à,20210804,8750,8870,8750,8830,51581,009,52420000
13,A009290,±¤µ¿Á¦¾à,20210803,8810,8900,8750,8780,134279,009,52420000
14,A009290,±¤µ¿Á¦¾à,20210802,8920,8920,8780,8840,63537,009,52420000
15,A009290,±¤µ¿Á¦¾à,20210730,8860,8920,8780,8840,133855,009,52420000
16,A009290,±¤µ¿Á¦¾à,20210729,8880,8950,8790,8850,105554,009,52420000
17,A009290,±¤µ¿Á¦¾à,20210728,8910,8990,8860,8870,82947,009,52420000
18,A009290,±¤µ¿Á¦¾à,20210727,8930,9020,8930,8930,84739,009,52420000
19,A009290,±¤µ¿Á¦¾à,20210726,9020,9040,8930,8970,82376,009,52420000
20,A009290,±¤µ¿Á¦¾à,20210723,9030,9060,8940,8980,91412,009,52420000
21,A009290,±¤µ¿Á¦¾à,20210722,8960,9040,8910,8980,112856,009,52420000
22,A009290,±¤µ¿Á¦¾à,20210721,9010,9040,8880,8940,129790,009,52420000
23,A009290,±¤µ¿Á¦¾à,20210720,9000,9000,8890,8960,134283,009,52420000
24,A009290,±¤µ¿Á¦¾à,20210719,9010,9100,9000,9030,103326,009,52420000
25,A009290,±¤µ¿Á¦¾à,20210716,9100,9160,9040,9100,146184,009,52420000
26,A009290,±¤µ¿Á¦¾à,20210715,9240,9250,8680,9070,379168,009,52420000
27,A009290,±¤µ¿Á¦¾à,20210714,9100,9390,9040,9240,746367,009,52420000
28,A009290,±¤µ¿Á¦¾à,20210713,8860,9300,8860,9040,200646,009,52420000
29,A009290,±¤µ¿Á¦¾à,20210712,8800,8950,8800,8860,128176,009,52420000
30,A009290,±¤µ¿Á¦¾à,20210709,8920,8940,8770,8780,189761,009,52420000
31,A009290,±¤µ¿Á¦¾à,20210708,9090,9090,8960,8970,159938,009,52420000
32,A009290,±¤µ¿Á¦¾à,20210707,9090,9130,9010,9090,182360,009,52420000
33,A009290,±¤µ¿Á¦¾à,20210706,9180,9210,9100,9130,150960,009,52420000
34,A009290,±¤µ¿Á¦¾à,20210705,9210,9270,9180,9180,219267,009,52420000
35,A009290,±¤µ¿Á¦¾à,20210702,9140,9280,9060,9210,292235,009,52420000
36,A009290,±¤µ¿Á¦¾à,20210701,9080,9340,9070,9110,398589,009,52420000
37,A009290,±¤µ¿Á¦¾à,20210630,9040,9070,8990,9020,73235,009,52420000
38,A009290,±¤µ¿Á¦¾à,20210629,9060,9080,9010,9030,107911,009,52420000
39,A009290,±¤µ¿Á¦¾à,20210628,8960,9050,8960,9050,96573,009,52420000
40,A009290,±¤µ¿Á¦¾à,20210625,9000,9030,8950,8950,113499,009,52420000
41,A009290,±¤µ¿Á¦¾à,20210624,8980,9050,8940,8940,162841,009,52420000
42,A009290,±¤µ¿Á¦¾à,20210623,8970,9040,8970,8980,108997,009,52420000
43,A009290,±¤µ¿Á¦¾à,20210622,9000,9080,8990,9010,131065,009,52420000
44,A009290,±¤µ¿Á¦¾à,20210621,9030,9060,8930,8990,152096,009,52420000
45,A009290,±¤µ¿Á¦¾à,20210618,9100,9120,9030,9040,147229,009,52420000
46,A009290,±¤µ¿Á¦¾à,20210617,9140,9180,9070,9080,125227,009,52420000
