,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210823,14185,14185,14185,14185,6,000,700000
1,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210820,14145,14145,14055,14095,177,000,700000
2,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210819,14535,14535,14295,14295,186,000,700000
3,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210818,14590,14590,14590,14590,225,000,700000
4,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210817,14555,14555,14555,14555,100,000,700000
5,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210813,14845,14845,14590,14735,1081,000,700000
6,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210812,15015,15015,14905,14955,1068,000,700000
7,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210811,15000,15015,14940,15015,1501,000,700000
8,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210810,15070,15120,15030,15120,1035,000,700000
9,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210809,15225,15225,15225,15225,1000,000,700000
10,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210806,15225,15305,15225,15305,1007,000,700000
11,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210805,15345,15350,15265,15350,2896,000,700000
12,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210804,15140,15380,15140,15380,1001,000,800000
13,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210803,15025,15165,15020,15165,1550,000,800000
14,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210802,15020,15105,14905,15105,107147,000,800000
15,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210730,15170,15170,14970,15025,2559,000,800000
16,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210729,15150,15200,15140,15200,3046,000,800000
17,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210728,15160,15160,15075,15150,1002,000,800000
18,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210727,15145,15160,15090,15160,14847,000,800000
19,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210726,15195,15195,15115,15115,1068,000,800000
20,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210723,15230,15230,15230,15230,1000,000,800000
21,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210722,15110,15195,15110,15195,1038,000,800000
22,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210721,15030,15030,15030,15030,1000,000,800000
23,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210720,15025,15110,15000,15110,25503,000,800000
24,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210719,15140,15140,15140,15140,1000,000,800000
25,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210716,15325,15325,15325,15325,1000,000,800000
26,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210715,15365,15365,15365,15365,1000,000,800000
27,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210714,15265,15265,15265,15265,1000,000,800000
28,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210713,15295,15295,15295,15295,1000,000,800000
29,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210712,15170,15195,15170,15195,1050,000,800000
30,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210709,15090,15090,14980,15055,1157,000,800000
31,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210708,15415,15415,15225,15225,1423,000,800000
32,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210707,15495,15495,15420,15420,24,000,800000
33,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210706,15520,15520,15520,15520,1000,000,800000
34,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210705,15415,15425,15415,15425,1001,000,900000
35,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210702,15400,15400,15395,15395,1009,000,900000
36,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210701,15460,15460,15315,15400,93570,000,900000
37,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210630,15410,15470,15410,15470,1002,000,900000
38,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210629,15470,15470,15325,15410,1626,000,900000
39,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210628,15470,15470,15430,15430,77,000,900000
40,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210625,15485,15485,15465,15470,1028,000,900000
41,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210624,15390,15390,15390,15390,1000,000,900000
42,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210623,15310,15315,15260,15315,1034,000,900000
43,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210622,15200,15310,15200,15310,1018,000,900000
44,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210621,15110,15175,15110,15175,1007,000,900000
45,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210618,15270,15305,15270,15300,1031,000,900000
46,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210617,15290,15315,15285,15310,1202,000,900000
47,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210616,15365,15390,15330,15390,17054,000,900000
48,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210615,15260,15260,15210,15210,19,000,900000
49,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210614,15260,15260,15260,15260,1000,000,900000
50,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210611,15265,15265,15265,15265,1000,000,900000
51,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210610,15135,15150,15130,15130,1012,000,900000
52,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210609,15120,15120,15120,15120,1000,000,1100000
53,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210608,15240,15295,15240,15295,1001,000,1100000
54,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210607,15285,15285,15285,15285,0,000,1100000
55,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210604,15290,15290,15160,15285,2356,000,1100000
56,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210603,15315,15345,15315,15345,6001,000,1100000
57,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210602,15205,15215,15190,15215,1128,000,1100000
58,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210601,15110,15195,15020,15195,90135,000,1100000
59,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210531,15040,15110,14955,15110,1603,000,1100000
60,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210528,14945,15040,14945,15040,1013,000,1100000
61,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210527,14825,14850,14815,14850,59,000,1100000
62,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210526,14970,14970,14925,14955,1015,000,1100000
63,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210525,14960,14970,14955,14970,1010,000,1100000
64,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210524,14930,14930,14860,14860,1006,000,1100000
65,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210521,15075,15075,14950,14950,1002,000,1100000
66,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210520,14975,14975,14975,14975,1084,000,1200000
67,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210518,15060,15060,15060,15060,1000,000,1300000
68,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210517,14880,14900,14740,14870,37020,000,1300000
69,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210514,14845,14975,14845,14975,38586,000,1300000
70,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210513,14980,14980,14840,14845,1062,000,1300000
71,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210512,15145,15155,14900,15085,38515,000,1300000
72,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210511,15365,15365,15185,15340,45250,000,1300000
73,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210510,15460,15510,15440,15510,1019,000,1300000
74,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210507,15190,15275,15190,15275,1200,000,1300000
75,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210506,15085,15165,15020,15165,1901,000,1300000
76,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210504,14825,14935,14825,14935,61,000,1300000
77,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210503,14925,14925,14925,14925,1000,000,1400000
78,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210430,15090,15090,14915,15000,96893,000,1400000
79,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210429,15150,15170,15055,15140,1944,000,1400000
80,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210428,15169,15169,15135,15150,1021,000,1300000
81,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210427,15327,15327,15213,15322,5200,000,1300000
82,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210426,15154,15307,15154,15307,1079,000,1300000
83,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210423,15095,15169,15095,15169,1012,000,1300000
84,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210422,15081,15100,15076,15100,1076,000,1200000
85,A337120,KODEX Fn∏÷∆º∆—≈Õ,20210421,15046,15076,15046,15076,1003,000,1200000
