,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A235980,∏ﬁµÂ∆—≈‰,20210823,54400,57500,54300,56800,81857,212,20510000
1,A235980,∏ﬁµÂ∆—≈‰,20210820,58900,58900,54200,54300,235912,212,20510000
2,A235980,∏ﬁµÂ∆—≈‰,20210819,59700,60300,58100,58200,130418,212,20510000
3,A235980,∏ﬁµÂ∆—≈‰,20210818,59300,60500,58700,59900,83282,212,20510000
4,A235980,∏ﬁµÂ∆—≈‰,20210817,61700,62100,60000,60000,113396,212,20510000
5,A235980,∏ﬁµÂ∆—≈‰,20210813,62000,62400,60700,61700,108905,212,20510000
6,A235980,∏ﬁµÂ∆—≈‰,20210812,63900,63900,61800,62000,111632,212,20510000
7,A235980,∏ﬁµÂ∆—≈‰,20210811,64800,67200,63400,63400,140454,212,20510000
8,A235980,∏ﬁµÂ∆—≈‰,20210810,62400,65700,62300,64700,142164,212,20510000
9,A235980,∏ﬁµÂ∆—≈‰,20210809,64500,64800,62500,62800,100640,212,20510000
10,A235980,∏ﬁµÂ∆—≈‰,20210806,64800,65300,63300,64900,95032,212,20510000
11,A235980,∏ﬁµÂ∆—≈‰,20210805,63000,66100,62400,64700,248841,212,20510000
12,A235980,∏ﬁµÂ∆—≈‰,20210804,61500,63600,61400,63000,113769,212,20510000
13,A235980,∏ﬁµÂ∆—≈‰,20210803,62300,63200,61100,61400,89478,212,20510000
14,A235980,∏ﬁµÂ∆—≈‰,20210802,62000,63400,61600,62500,96733,212,20510000
15,A235980,∏ﬁµÂ∆—≈‰,20210730,62600,62600,60600,61800,168720,212,20510000
16,A235980,∏ﬁµÂ∆—≈‰,20210729,63400,64000,62400,62500,152459,212,20510000
17,A235980,∏ﬁµÂ∆—≈‰,20210728,65100,65400,63300,63500,190333,212,20510000
18,A235980,∏ﬁµÂ∆—≈‰,20210727,65600,66500,65300,65400,81595,212,20510000
19,A235980,∏ﬁµÂ∆—≈‰,20210726,68100,68200,65500,65900,124354,212,20510000
20,A235980,∏ﬁµÂ∆—≈‰,20210723,67500,68900,67100,67800,93199,212,20510000
21,A235980,∏ﬁµÂ∆—≈‰,20210722,70000,70000,67500,67800,181376,212,20510000
22,A235980,∏ﬁµÂ∆—≈‰,20210721,65700,71500,65300,69700,692244,212,20510000
23,A235980,∏ﬁµÂ∆—≈‰,20210720,64600,66700,64600,65100,77768,212,20510000
24,A235980,∏ﬁµÂ∆—≈‰,20210719,65500,66600,65500,65900,62559,212,20510000
25,A235980,∏ﬁµÂ∆—≈‰,20210716,69500,69500,66300,66600,98497,212,20510000
26,A235980,∏ﬁµÂ∆—≈‰,20210715,65700,69100,65300,68200,189924,212,20510000
27,A235980,∏ﬁµÂ∆—≈‰,20210714,66800,67300,65200,65700,181946,212,20510000
28,A235980,∏ﬁµÂ∆—≈‰,20210713,67300,68200,67200,67200,72264,212,20510000
29,A235980,∏ﬁµÂ∆—≈‰,20210712,68100,68300,67300,67500,65112,212,20510000
30,A235980,∏ﬁµÂ∆—≈‰,20210709,66900,68700,66100,67900,129836,212,20510000
31,A235980,∏ﬁµÂ∆—≈‰,20210708,70900,71000,67300,67500,252047,212,20510000
32,A235980,∏ﬁµÂ∆—≈‰,20210707,70600,71900,69900,70900,91378,212,20510000
33,A235980,∏ﬁµÂ∆—≈‰,20210706,72800,72800,69800,70500,179947,212,20510000
34,A235980,∏ﬁµÂ∆—≈‰,20210705,72000,74200,71300,73100,186800,212,20510000
35,A235980,∏ﬁµÂ∆—≈‰,20210702,74500,75300,71100,71300,284356,212,20510000
36,A235980,∏ﬁµÂ∆—≈‰,20210701,70900,74700,69400,74100,551065,212,20510000
37,A235980,∏ﬁµÂ∆—≈‰,20210630,67100,70500,66700,70100,244115,212,20510000
38,A235980,∏ﬁµÂ∆—≈‰,20210629,67700,68100,66600,67000,98909,212,20510000
39,A235980,∏ﬁµÂ∆—≈‰,20210628,65900,67600,65300,67500,155345,212,20510000
40,A235980,∏ﬁµÂ∆—≈‰,20210625,64500,66200,64500,65200,96351,212,20510000
41,A235980,∏ﬁµÂ∆—≈‰,20210624,66600,66600,64800,65000,133091,212,20510000
42,A235980,∏ﬁµÂ∆—≈‰,20210623,65200,67600,65200,67000,277640,212,20510000
43,A235980,∏ﬁµÂ∆—≈‰,20210622,66700,67400,64600,64900,187479,212,20510000
44,A235980,∏ﬁµÂ∆—≈‰,20210621,67500,68700,66500,66600,123923,212,20510000
45,A235980,∏ﬁµÂ∆—≈‰,20210618,67000,69600,67000,68200,154235,212,20510000
46,A235980,∏ﬁµÂ∆—≈‰,20210617,68600,68600,66500,66900,185564,212,20510000
47,A235980,∏ﬁµÂ∆—≈‰,20210616,69300,69900,68000,68600,77789,212,20510000
48,A235980,∏ﬁµÂ∆—≈‰,20210615,71500,71700,68700,69300,232305,212,20510000
49,A235980,∏ﬁµÂ∆—≈‰,20210614,67500,69100,65900,68000,165808,212,20510000
50,A235980,∏ﬁµÂ∆—≈‰,20210611,71900,72200,67000,67700,275370,212,20510000
51,A235980,∏ﬁµÂ∆—≈‰,20210610,65300,72800,65000,70900,658896,212,20510000
52,A235980,∏ﬁµÂ∆—≈‰,20210609,66800,67800,62800,64700,520053,212,20510000
53,A235980,∏ﬁµÂ∆—≈‰,20210608,70400,71200,67300,67300,467323,212,20510000
54,A235980,∏ﬁµÂ∆—≈‰,20210607,75600,76500,69800,70400,445369,212,20510000
55,A235980,∏ﬁµÂ∆—≈‰,20210604,73400,75100,72500,72700,177934,212,20482000
56,A235980,∏ﬁµÂ∆—≈‰,20210603,75000,75000,73400,73600,192111,212,20482000
57,A235980,∏ﬁµÂ∆—≈‰,20210602,78100,78100,74400,74700,253980,212,20482000
58,A235980,∏ﬁµÂ∆—≈‰,20210601,79800,80000,77700,78500,90425,212,20482000
59,A235980,∏ﬁµÂ∆—≈‰,20210531,77800,80900,77700,79300,166469,212,20482000
60,A235980,∏ﬁµÂ∆—≈‰,20210528,78000,78500,76700,77700,78934,212,20482000
61,A235980,∏ﬁµÂ∆—≈‰,20210527,75600,78100,74200,78100,124903,212,20482000
62,A235980,∏ﬁµÂ∆—≈‰,20210526,77000,77000,75400,75500,71566,212,20482000
63,A235980,∏ﬁµÂ∆—≈‰,20210525,77000,77600,74300,76900,141069,212,20482000
64,A235980,∏ﬁµÂ∆—≈‰,20210524,78100,79000,75600,76200,90145,212,20482000
65,A235980,∏ﬁµÂ∆—≈‰,20210521,77500,78900,76900,77500,109970,212,20482000
66,A235980,∏ﬁµÂ∆—≈‰,20210520,80200,82800,76700,77000,338254,212,20482000
67,A235980,∏ﬁµÂ∆—≈‰,20210518,82300,84100,77700,80800,274893,212,20482000
68,A235980,∏ﬁµÂ∆—≈‰,20210517,82000,85000,81100,82300,233396,212,20482000
69,A235980,∏ﬁµÂ∆—≈‰,20210514,74500,82700,74500,81400,366395,212,20482000
70,A235980,∏ﬁµÂ∆—≈‰,20210513,72000,77600,71700,74400,165156,212,20482000
71,A235980,∏ﬁµÂ∆—≈‰,20210512,76100,76900,72900,73400,165008,212,20482000
72,A235980,∏ﬁµÂ∆—≈‰,20210511,78800,79500,76300,76500,166035,212,20482000
73,A235980,∏ﬁµÂ∆—≈‰,20210510,78800,80300,78000,79800,153698,212,20482000
74,A235980,∏ﬁµÂ∆—≈‰,20210507,79300,81400,78600,78600,184934,212,20482000
75,A235980,∏ﬁµÂ∆—≈‰,20210506,75700,78600,74200,78600,158813,212,20482000
76,A235980,∏ﬁµÂ∆—≈‰,20210504,74800,76000,72200,75900,199076,212,20482000
77,A235980,∏ﬁµÂ∆—≈‰,20210503,79000,80600,75300,76300,158777,212,20482000
78,A235980,∏ﬁµÂ∆—≈‰,20210430,78900,81000,77600,79000,146160,212,20482000
79,A235980,∏ﬁµÂ∆—≈‰,20210429,79000,80400,77700,78300,102763,212,20482000
80,A235980,∏ﬁµÂ∆—≈‰,20210428,80800,82000,78700,79000,135885,212,20482000
81,A235980,∏ﬁµÂ∆—≈‰,20210427,82900,82900,79600,80600,197062,212,20482000
82,A235980,∏ﬁµÂ∆—≈‰,20210426,82100,84700,81700,82100,133416,212,20482000
83,A235980,∏ﬁµÂ∆—≈‰,20210423,81100,83700,79200,82600,199591,212,20482000
84,A235980,∏ﬁµÂ∆—≈‰,20210422,86800,86900,81600,81800,434545,212,20482000
85,A235980,∏ﬁµÂ∆—≈‰,20210421,87800,88800,85800,86400,176396,212,20482000
86,A235980,∏ﬁµÂ∆—≈‰,20210420,89100,89200,87500,87600,160738,212,20482000
87,A235980,∏ﬁµÂ∆—≈‰,20210419,89500,90000,88700,89400,113319,212,20482000
88,A235980,∏ﬁµÂ∆—≈‰,20210416,90600,91900,89200,89600,137920,212,20482000
89,A235980,∏ﬁµÂ∆—≈‰,20210415,92000,92200,88600,90700,232516,212,20482000
90,A235980,∏ﬁµÂ∆—≈‰,20210414,95700,96500,91000,91000,625974,212,20482000
91,A235980,∏ﬁµÂ∆—≈‰,20210413,91600,95000,90500,94600,595280,212,20482000
92,A235980,∏ﬁµÂ∆—≈‰,20210412,86700,89300,86700,88000,139527,212,20372000
93,A235980,∏ﬁµÂ∆—≈‰,20210409,87600,89200,86400,86700,183315,212,20372000
94,A235980,∏ﬁµÂ∆—≈‰,20210408,90200,90700,86300,87800,244341,212,20372000
95,A235980,∏ﬁµÂ∆—≈‰,20210407,90100,91300,89000,89900,90541,212,20372000
96,A235980,∏ﬁµÂ∆—≈‰,20210406,89500,92000,89200,89900,118323,212,20372000
97,A235980,∏ﬁµÂ∆—≈‰,20210405,91800,91900,89300,89800,120904,212,20372000
98,A235980,∏ﬁµÂ∆—≈‰,20210402,94400,94600,91100,91800,151740,212,20372000
99,A235980,∏ﬁµÂ∆—≈‰,20210401,90800,95100,89500,94300,216149,212,20372000
100,A235980,∏ﬁµÂ∆—≈‰,20210331,90500,92300,88000,88900,190095,212,20372000
101,A235980,∏ﬁµÂ∆—≈‰,20210330,90500,93100,90500,91400,136363,212,20372000
102,A235980,∏ﬁµÂ∆—≈‰,20210329,94300,94600,90700,91000,175871,212,20372000
103,A235980,∏ﬁµÂ∆—≈‰,20210326,96200,96800,94100,94700,180457,212,20372000
104,A235980,∏ﬁµÂ∆—≈‰,20210325,98400,98600,94700,96900,307232,212,20372000
105,A235980,∏ﬁµÂ∆—≈‰,20210324,90300,97600,89500,97200,605462,212,20372000
106,A235980,∏ﬁµÂ∆—≈‰,20210323,88300,94800,88300,90800,536080,212,20372000
107,A235980,∏ﬁµÂ∆—≈‰,20210322,89000,89700,86700,88600,100055,212,20372000
