,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A004910,¡∂±§∆‰¿Œ∆Æ,20210823,6840,6970,6670,6970,27451,008,12800000
1,A004910,¡∂±§∆‰¿Œ∆Æ,20210820,7020,7150,6700,6840,54245,008,12800000
2,A004910,¡∂±§∆‰¿Œ∆Æ,20210819,7260,7400,7000,7040,63217,008,12800000
3,A004910,¡∂±§∆‰¿Œ∆Æ,20210818,7110,7400,7000,7370,49977,008,12800000
4,A004910,¡∂±§∆‰¿Œ∆Æ,20210817,7730,7730,7220,7300,76157,008,12800000
5,A004910,¡∂±§∆‰¿Œ∆Æ,20210813,7960,7960,7550,7750,66832,008,12800000
6,A004910,¡∂±§∆‰¿Œ∆Æ,20210812,7920,8000,7890,7890,25372,008,12800000
7,A004910,¡∂±§∆‰¿Œ∆Æ,20210811,7850,7950,7850,7920,37533,008,12800000
8,A004910,¡∂±§∆‰¿Œ∆Æ,20210810,8150,8200,7750,7900,92411,008,12800000
9,A004910,¡∂±§∆‰¿Œ∆Æ,20210809,8290,8300,8160,8200,19218,008,12800000
10,A004910,¡∂±§∆‰¿Œ∆Æ,20210806,8200,8260,8160,8210,23988,008,12800000
11,A004910,¡∂±§∆‰¿Œ∆Æ,20210805,8280,8280,8090,8210,26953,008,12800000
12,A004910,¡∂±§∆‰¿Œ∆Æ,20210804,8100,8160,8090,8130,14104,008,12800000
13,A004910,¡∂±§∆‰¿Œ∆Æ,20210803,8220,8370,8010,8090,53125,008,12800000
14,A004910,¡∂±§∆‰¿Œ∆Æ,20210802,8300,8330,8150,8220,44674,008,12800000
15,A004910,¡∂±§∆‰¿Œ∆Æ,20210730,8470,8500,8360,8370,30530,008,12800000
16,A004910,¡∂±§∆‰¿Œ∆Æ,20210729,8350,8470,8350,8470,20092,008,12800000
17,A004910,¡∂±§∆‰¿Œ∆Æ,20210728,8400,8460,8170,8400,57612,008,12800000
18,A004910,¡∂±§∆‰¿Œ∆Æ,20210727,8480,8540,8430,8460,27756,008,12800000
