,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210823,9460,9900,9460,9880,45160,008,27203000
1,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210820,9910,10100,9450,9480,109965,008,27203000
2,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210819,10050,10300,9900,9900,85550,008,27203000
3,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210818,9910,10400,9910,10350,56308,008,27203000
4,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210817,10450,10600,10100,10150,62982,008,27203000
5,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210813,10750,10750,10250,10550,66205,008,27203000
6,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210812,10850,10900,10650,10650,60054,008,27203000
7,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210811,10950,10950,10750,10850,37180,008,27203000
8,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210810,11000,11000,10800,10850,49533,008,27203000
9,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210809,11100,11200,10900,11000,54861,008,27203000
10,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210806,11400,11550,11100,11100,121386,008,27203000
11,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210805,11400,11400,11200,11300,31951,008,27203000
12,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210804,11050,11250,11000,11200,38351,008,27203000
13,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210803,11200,11200,10850,11050,76391,008,27203000
14,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210802,11300,11400,11050,11150,52781,008,27203000
15,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210730,11550,11550,11250,11300,52966,008,27203000
16,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210729,11450,11550,11400,11550,29101,008,27203000
17,A000390,ªÔ»≠∆‰¿Œ∆Æ,20210728,11450,11650,11350,11450,50500,008,27203000
