,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A323350,´Ù¿ø³Ø½ººä,20210823,68000,68000,68000,68000,0,000,917000
1,A323350,´Ù¿ø³Ø½ººä,20210820,70100,70100,68000,68000,6,000,917000
2,A323350,´Ù¿ø³Ø½ººä,20210819,62900,75300,62900,69900,219,000,730000
3,A323350,´Ù¿ø³Ø½ººä,20210818,72000,82000,71000,74000,131,000,730000
4,A323350,´Ù¿ø³Ø½ººä,20210817,73000,73000,72000,72000,2,000,730000
5,A323350,´Ù¿ø³Ø½ººä,20210813,74000,74000,74000,74000,1,000,730000
6,A323350,´Ù¿ø³Ø½ººä,20210812,72000,72000,72000,72000,1,000,730000
7,A323350,´Ù¿ø³Ø½ººä,20210811,76000,78000,62900,70000,20,000,730000
8,A323350,´Ù¿ø³Ø½ººä,20210810,71000,74000,71000,74000,8,000,730000
9,A323350,´Ù¿ø³Ø½ººä,20210809,71000,71000,71000,71000,3,000,730000
10,A323350,´Ù¿ø³Ø½ººä,20210806,72000,72000,71000,71000,2,000,730000
11,A323350,´Ù¿ø³Ø½ººä,20210805,71300,71400,71300,71400,2,000,730000
12,A323350,´Ù¿ø³Ø½ººä,20210804,71000,71700,71000,71500,7,000,730000
13,A323350,´Ù¿ø³Ø½ººä,20210803,69000,70800,69000,70800,2,000,730000
14,A323350,´Ù¿ø³Ø½ººä,20210802,71900,71900,68100,71000,6,000,730000
15,A323350,´Ù¿ø³Ø½ººä,20210730,70000,70000,70000,70000,2,000,730000
16,A323350,´Ù¿ø³Ø½ººä,20210729,70000,70000,70000,70000,1,000,730000
17,A323350,´Ù¿ø³Ø½ººä,20210728,70000,70000,68000,68000,6,000,730000
18,A323350,´Ù¿ø³Ø½ººä,20210727,68000,68000,66100,66100,27,000,730000
19,A323350,´Ù¿ø³Ø½ººä,20210726,68000,68000,68000,68000,2,000,730000
20,A323350,´Ù¿ø³Ø½ººä,20210723,69900,69900,68000,68000,4,000,730000
21,A323350,´Ù¿ø³Ø½ººä,20210722,69900,69900,69900,69900,2,000,730000
