,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A003100,¼±±¤,20210823,50200,50500,49850,50300,1217,229,6600000
1,A003100,¼±±¤,20210820,49450,50400,49400,50300,13335,229,6600000
2,A003100,¼±±¤,20210819,50400,50400,49400,49700,28677,229,6600000
3,A003100,¼±±¤,20210818,49600,50000,49150,50000,19278,229,6600000
4,A003100,¼±±¤,20210817,50000,50000,49050,49600,33246,229,6600000
5,A003100,¼±±¤,20210813,49300,50000,48850,49750,31842,229,6600000
6,A003100,¼±±¤,20210812,49050,49650,48550,49300,40828,229,6600000
7,A003100,¼±±¤,20210811,49400,49800,49050,49200,2941,229,6600000
8,A003100,¼±±¤,20210810,48050,49900,47700,49400,62823,229,6600000
9,A003100,¼±±¤,20210809,48250,48450,47800,48250,23053,229,6600000
10,A003100,¼±±¤,20210806,48100,48450,47850,48250,14389,229,6600000
11,A003100,¼±±¤,20210805,48500,48500,47950,48250,9279,229,6600000
12,A003100,¼±±¤,20210804,48300,48500,47850,48500,13449,229,6600000
13,A003100,¼±±¤,20210803,48350,48750,47850,48150,20256,229,6600000
14,A003100,¼±±¤,20210802,48450,48500,47800,48400,33419,229,6600000
15,A003100,¼±±¤,20210730,48850,48850,48300,48450,18486,229,6600000
16,A003100,¼±±¤,20210729,48900,49750,48150,48850,45595,229,6600000
17,A003100,¼±±¤,20210728,49700,49950,48800,49150,5131,229,6600000
18,A003100,¼±±¤,20210727,47000,51500,47000,49450,28607,229,6600000
19,A003100,¼±±¤,20210726,45900,47100,45450,46950,40343,229,6600000
20,A003100,¼±±¤,20210723,45150,46000,44900,45900,14763,229,6600000
21,A003100,¼±±¤,20210722,44450,45250,44100,45150,34902,229,6600000
22,A003100,¼±±¤,20210721,44950,45250,44300,44450,46156,229,6600000
23,A003100,¼±±¤,20210720,44600,44800,44250,44800,30353,229,6600000
24,A003100,¼±±¤,20210719,44150,44800,43900,44550,20515,229,6600000
25,A003100,¼±±¤,20210716,44500,44550,44000,44400,20478,229,6600000
26,A003100,¼±±¤,20210715,44200,44350,43900,44300,26458,229,6600000
27,A003100,¼±±¤,20210714,44200,44500,43850,44200,11752,229,6600000
28,A003100,¼±±¤,20210713,44250,44550,44100,44200,14638,229,6600000
29,A003100,¼±±¤,20210712,44400,44800,44050,44550,8281,229,6600000
30,A003100,¼±±¤,20210709,43500,44100,42800,44000,65929,229,6600000
31,A003100,¼±±¤,20210708,43000,43700,42700,43500,50654,229,6600000
32,A003100,¼±±¤,20210707,43000,43300,42650,43250,29119,229,6600000
33,A003100,¼±±¤,20210706,43500,43800,43050,43050,45329,229,6600000
34,A003100,¼±±¤,20210705,43350,43600,42950,43500,16492,229,6600000
35,A003100,¼±±¤,20210702,43650,43900,43150,43350,19924,229,6600000
36,A003100,¼±±¤,20210701,43450,43800,43150,43650,15895,229,6600000
37,A003100,¼±±¤,20210630,43200,43950,43100,43550,14363,229,6600000
38,A003100,¼±±¤,20210629,42400,43100,41750,43100,29691,229,6600000
39,A003100,¼±±¤,20210628,42250,42550,41500,42400,21203,229,6600000
