,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A355150,±³º¸10È£½ºÆÑ,20210823,2200,2200,2195,2195,5114,231,5320000
1,A355150,±³º¸10È£½ºÆÑ,20210820,2230,2230,2200,2205,37884,231,5320000
2,A355150,±³º¸10È£½ºÆÑ,20210819,2230,2230,2205,2215,16489,231,5320000
3,A355150,±³º¸10È£½ºÆÑ,20210818,2205,2225,2205,2220,14954,231,5320000
4,A355150,±³º¸10È£½ºÆÑ,20210817,2230,2230,2210,2215,25682,231,5320000
5,A355150,±³º¸10È£½ºÆÑ,20210813,2250,2250,2210,2225,15866,231,5320000
6,A355150,±³º¸10È£½ºÆÑ,20210812,2240,2240,2220,2235,6687,231,5320000
7,A355150,±³º¸10È£½ºÆÑ,20210811,2250,2250,2210,2220,20741,231,5320000
8,A355150,±³º¸10È£½ºÆÑ,20210810,2265,2265,2220,2235,36303,231,5320000
9,A355150,±³º¸10È£½ºÆÑ,20210809,2225,2275,2225,2255,14942,231,5320000
10,A355150,±³º¸10È£½ºÆÑ,20210806,2250,2265,2170,2240,47040,231,5320000
11,A355150,±³º¸10È£½ºÆÑ,20210805,2250,2265,2230,2250,72611,231,5320000
12,A355150,±³º¸10È£½ºÆÑ,20210804,2240,2315,2225,2265,210859,231,5320000
13,A355150,±³º¸10È£½ºÆÑ,20210803,2220,2235,2195,2220,43809,231,5320000
14,A355150,±³º¸10È£½ºÆÑ,20210802,2200,2215,2185,2200,4535,231,5320000
15,A355150,±³º¸10È£½ºÆÑ,20210730,2220,2220,2190,2200,35311,231,5320000
16,A355150,±³º¸10È£½ºÆÑ,20210729,2230,2230,2190,2200,18535,231,5320000
17,A355150,±³º¸10È£½ºÆÑ,20210728,2220,2220,2185,2210,20905,231,5320000
18,A355150,±³º¸10È£½ºÆÑ,20210727,2225,2225,2155,2200,32613,231,5320000
19,A355150,±³º¸10È£½ºÆÑ,20210726,2210,2210,2185,2205,14602,231,5320000
20,A355150,±³º¸10È£½ºÆÑ,20210723,2195,2200,2185,2195,22715,231,5320000
21,A355150,±³º¸10È£½ºÆÑ,20210722,2210,2210,2190,2195,20408,231,5320000
22,A355150,±³º¸10È£½ºÆÑ,20210721,2185,2200,2185,2200,22081,231,5320000
23,A355150,±³º¸10È£½ºÆÑ,20210720,2195,2200,2180,2195,37728,231,5320000
24,A355150,±³º¸10È£½ºÆÑ,20210719,2210,2215,2185,2195,17378,231,5320000
25,A355150,±³º¸10È£½ºÆÑ,20210716,2215,2215,2150,2195,49015,231,5320000
26,A355150,±³º¸10È£½ºÆÑ,20210715,2215,2215,2175,2195,14456,231,5320000
27,A355150,±³º¸10È£½ºÆÑ,20210714,2170,2205,2170,2200,38775,231,5320000
28,A355150,±³º¸10È£½ºÆÑ,20210713,2185,2190,2165,2190,46176,231,5320000
29,A355150,±³º¸10È£½ºÆÑ,20210712,2170,2175,2155,2170,33602,231,5320000
30,A355150,±³º¸10È£½ºÆÑ,20210709,2150,2175,2150,2155,27649,231,5320000
31,A355150,±³º¸10È£½ºÆÑ,20210708,2170,2170,2145,2160,59836,231,5320000
32,A355150,±³º¸10È£½ºÆÑ,20210707,2160,2160,2140,2155,13492,231,5320000
33,A355150,±³º¸10È£½ºÆÑ,20210706,2160,2160,2135,2140,21719,231,5320000
34,A355150,±³º¸10È£½ºÆÑ,20210705,2150,2165,2120,2160,113200,231,5320000
35,A355150,±³º¸10È£½ºÆÑ,20210702,2115,2140,2115,2130,25530,231,5320000
36,A355150,±³º¸10È£½ºÆÑ,20210701,2120,2130,2115,2130,14327,231,5320000
37,A355150,±³º¸10È£½ºÆÑ,20210630,2115,2125,2110,2115,50994,231,5320000
38,A355150,±³º¸10È£½ºÆÑ,20210629,2135,2135,2115,2130,22368,231,5320000
39,A355150,±³º¸10È£½ºÆÑ,20210628,2130,2140,2120,2135,26338,231,5320000
40,A355150,±³º¸10È£½ºÆÑ,20210625,2120,2150,2115,2130,57548,231,5320000
41,A355150,±³º¸10È£½ºÆÑ,20210624,2120,2135,2115,2135,42506,231,5320000
42,A355150,±³º¸10È£½ºÆÑ,20210623,2130,2150,2120,2120,67201,231,5320000
43,A355150,±³º¸10È£½ºÆÑ,20210622,2150,2180,2115,2140,101952,231,5320000
44,A355150,±³º¸10È£½ºÆÑ,20210621,2230,2230,2150,2170,131001,231,5320000
45,A355150,±³º¸10È£½ºÆÑ,20210618,2135,2205,2130,2195,228312,231,5320000
46,A355150,±³º¸10È£½ºÆÑ,20210617,2145,2145,2110,2130,37808,231,5320000
47,A355150,±³º¸10È£½ºÆÑ,20210616,2110,2135,2110,2130,31712,231,5320000
48,A355150,±³º¸10È£½ºÆÑ,20210615,2140,2140,2115,2115,30599,231,5320000
49,A355150,±³º¸10È£½ºÆÑ,20210614,2120,2150,2110,2145,55867,231,5320000
50,A355150,±³º¸10È£½ºÆÑ,20210611,2130,2130,2105,2115,106482,231,5320000
51,A355150,±³º¸10È£½ºÆÑ,20210610,2145,2145,2110,2130,69660,231,5320000
52,A355150,±³º¸10È£½ºÆÑ,20210609,2115,2145,2105,2135,137298,231,5320000
53,A355150,±³º¸10È£½ºÆÑ,20210608,2130,2140,2105,2115,257729,231,5320000
54,A355150,±³º¸10È£½ºÆÑ,20210607,2150,2190,2120,2130,305695,231,5320000
55,A355150,±³º¸10È£½ºÆÑ,20210604,2165,2235,2130,2160,456670,231,5320000
56,A355150,±³º¸10È£½ºÆÑ,20210603,2175,2340,2135,2175,829675,231,5320000
57,A355150,±³º¸10È£½ºÆÑ,20210602,2325,2340,2150,2165,826351,231,5320000
58,A355150,±³º¸10È£½ºÆÑ,20210601,2555,3160,2200,2295,7632816,231,5320000
59,A355150,±³º¸10È£½ºÆÑ,20210531,2355,2540,2280,2450,3109729,231,5320000
60,A355150,±³º¸10È£½ºÆÑ,20210528,2310,2540,2240,2395,4802695,231,5320000
61,A355150,±³º¸10È£½ºÆÑ,20210527,2130,2345,2130,2200,167434,231,5320000
62,A355150,±³º¸10È£½ºÆÑ,20210526,2195,2195,2140,2150,8573,231,5320000
63,A355150,±³º¸10È£½ºÆÑ,20210525,2165,2165,2115,2155,1299,231,5320000
64,A355150,±³º¸10È£½ºÆÑ,20210524,2120,2120,2115,2115,1045,231,5320000
65,A355150,±³º¸10È£½ºÆÑ,20210521,2115,2145,2110,2140,1975,231,5320000
66,A355150,±³º¸10È£½ºÆÑ,20210520,2115,2175,2115,2145,2510,231,5320000
67,A355150,±³º¸10È£½ºÆÑ,20210518,2100,2125,2100,2125,1333,231,5320000
68,A355150,±³º¸10È£½ºÆÑ,20210517,2105,2125,2105,2125,290,231,5320000
69,A355150,±³º¸10È£½ºÆÑ,20210514,2105,2125,2105,2120,95,231,5320000
70,A355150,±³º¸10È£½ºÆÑ,20210513,2100,2125,2100,2125,725,231,5320000
71,A355150,±³º¸10È£½ºÆÑ,20210512,2095,2125,2095,2125,8963,231,5320000
72,A355150,±³º¸10È£½ºÆÑ,20210511,2120,2135,2095,2110,18079,231,5320000
73,A355150,±³º¸10È£½ºÆÑ,20210510,2170,2170,2120,2155,293,231,5320000
74,A355150,±³º¸10È£½ºÆÑ,20210507,2150,2170,2110,2140,14638,231,5320000
