,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A950190,πÃ≈ı¡®,20210823,19850,20000,19800,20000,8365,658,13579000
1,A950190,πÃ≈ı¡®,20210820,19850,20050,19650,19800,46293,658,13579000
2,A950190,πÃ≈ı¡®,20210819,20500,20550,19850,19850,53506,658,13579000
3,A950190,πÃ≈ı¡®,20210818,20500,20700,20300,20500,41789,658,13579000
4,A950190,πÃ≈ı¡®,20210817,21400,21450,20200,20450,103338,658,13579000
5,A950190,πÃ≈ı¡®,20210813,21700,21750,21000,21400,67945,658,13579000
6,A950190,πÃ≈ı¡®,20210812,21950,22100,21500,21700,130681,658,13579000
7,A950190,πÃ≈ı¡®,20210811,22800,22850,22250,22300,43727,658,13579000
8,A950190,πÃ≈ı¡®,20210810,22150,23100,21800,22550,84587,658,13579000
9,A950190,πÃ≈ı¡®,20210809,22200,22300,22050,22150,37057,658,13579000
10,A950190,πÃ≈ı¡®,20210806,22150,22300,21950,22150,48033,658,13579000
11,A950190,πÃ≈ı¡®,20210805,22150,22150,21900,22100,30087,658,13579000
12,A950190,πÃ≈ı¡®,20210804,22150,22300,21750,21900,77116,658,13579000
13,A950190,πÃ≈ı¡®,20210803,22450,22750,22000,22050,87750,658,13579000
14,A950190,πÃ≈ı¡®,20210802,22300,22350,21850,22050,39109,658,13579000
15,A950190,πÃ≈ı¡®,20210730,22500,22550,22250,22300,17506,658,13579000
16,A950190,πÃ≈ı¡®,20210729,22300,22500,22300,22500,20509,658,13579000
17,A950190,πÃ≈ı¡®,20210728,22100,22350,22100,22250,46687,658,13579000
18,A950190,πÃ≈ı¡®,20210727,23050,23150,21750,22250,207479,658,13579000
19,A950190,πÃ≈ı¡®,20210726,23200,23350,23000,23050,46741,658,13579000
20,A950190,πÃ≈ı¡®,20210723,22900,23200,22800,23150,180645,658,13579000
21,A950190,πÃ≈ı¡®,20210722,22900,23200,22700,22900,483480,658,13579000
22,A950190,πÃ≈ı¡®,20210721,23200,23250,22850,22900,32529,658,13579000
23,A950190,πÃ≈ı¡®,20210720,22900,23200,22800,23100,61043,658,13579000
24,A950190,πÃ≈ı¡®,20210719,22800,23550,22650,23000,81134,658,13579000
25,A950190,πÃ≈ı¡®,20210716,22850,23000,22700,23000,26852,658,13579000
26,A950190,πÃ≈ı¡®,20210715,22850,22850,22600,22800,32194,658,13579000
27,A950190,πÃ≈ı¡®,20210714,22950,22950,22700,22850,29994,658,13579000
28,A950190,πÃ≈ı¡®,20210713,22850,22950,22650,22950,38993,658,13579000
29,A950190,πÃ≈ı¡®,20210712,22850,22850,22500,22850,57441,658,13579000
30,A950190,πÃ≈ı¡®,20210709,22800,22900,22500,22900,64124,658,13579000
31,A950190,πÃ≈ı¡®,20210708,23450,23450,22750,22950,80105,658,13579000
32,A950190,πÃ≈ı¡®,20210707,23300,23350,23100,23250,53316,658,13579000
33,A950190,πÃ≈ı¡®,20210706,23150,23400,22900,23300,154072,658,13579000
34,A950190,πÃ≈ı¡®,20210705,22550,23200,22550,23000,122864,658,13579000
35,A950190,πÃ≈ı¡®,20210702,22600,22600,22300,22450,30706,658,13579000
36,A950190,πÃ≈ı¡®,20210701,22550,22600,22400,22500,44778,658,13579000
37,A950190,πÃ≈ı¡®,20210630,22500,22550,22300,22500,26931,658,13579000
38,A950190,πÃ≈ı¡®,20210629,22400,22500,22250,22400,22157,658,13579000
39,A950190,πÃ≈ı¡®,20210628,22400,22450,22250,22350,22476,658,13579000
40,A950190,πÃ≈ı¡®,20210625,22500,22500,22050,22350,21994,658,13579000
41,A950190,πÃ≈ı¡®,20210624,22750,22750,22100,22150,85847,658,13579000
42,A950190,πÃ≈ı¡®,20210623,22700,22800,22650,22700,31193,658,13579000
43,A950190,πÃ≈ı¡®,20210622,22800,22850,22600,22700,25278,658,13579000
