,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A032860,»ﬁ∏’ø£,20210823,7200,7220,6460,6660,1318244,212,17936000
1,A032860,»ﬁ∏’ø£,20210820,6310,6420,6060,6110,256202,212,17936000
2,A032860,»ﬁ∏’ø£,20210819,6390,6460,6150,6250,167427,212,17936000
3,A032860,»ﬁ∏’ø£,20210818,5810,6470,5810,6400,239985,212,17936000
4,A032860,»ﬁ∏’ø£,20210817,6490,6530,6010,6030,313706,212,17936000
5,A032860,»ﬁ∏’ø£,20210813,6710,6780,6460,6580,243099,212,17936000
6,A032860,»ﬁ∏’ø£,20210812,6830,7260,6800,6810,688651,212,17936000
7,A032860,»ﬁ∏’ø£,20210811,6630,6940,6590,6790,596279,212,17936000
8,A032860,»ﬁ∏’ø£,20210810,6880,7530,6400,6520,2054168,212,17936000
9,A032860,»ﬁ∏’ø£,20210809,6260,6590,6200,6510,333312,212,17936000
10,A032860,»ﬁ∏’ø£,20210806,6220,6290,6130,6260,111748,212,17936000
11,A032860,»ﬁ∏’ø£,20210805,6200,6260,6120,6220,90551,212,17936000
12,A032860,»ﬁ∏’ø£,20210804,6120,6730,6070,6200,1176482,212,17936000
13,A032860,»ﬁ∏’ø£,20210803,6170,6260,5960,6100,132244,212,17936000
14,A032860,»ﬁ∏’ø£,20210802,6430,6460,6150,6170,159861,212,17936000
15,A032860,»ﬁ∏’ø£,20210730,6170,6460,5970,6340,298428,212,17936000
16,A032860,»ﬁ∏’ø£,20210729,5870,6550,5780,6190,585958,212,17936000
17,A032860,»ﬁ∏’ø£,20210728,6100,6140,5870,5900,187958,212,17936000
18,A032860,»ﬁ∏’ø£,20210727,6070,6190,5940,6140,200177,212,17936000
19,A032860,»ﬁ∏’ø£,20210726,6260,6260,6000,6000,202576,212,17936000
20,A032860,»ﬁ∏’ø£,20210723,6120,6250,6030,6150,181589,212,17936000
21,A032860,»ﬁ∏’ø£,20210722,6410,6450,6130,6140,334753,212,17936000
22,A032860,»ﬁ∏’ø£,20210721,6320,6570,6280,6390,274307,212,17936000
23,A032860,»ﬁ∏’ø£,20210720,6590,6600,6280,6400,292209,212,17936000
24,A032860,»ﬁ∏’ø£,20210719,6780,6780,6480,6650,188770,212,17936000
25,A032860,»ﬁ∏’ø£,20210716,6590,7200,6350,6780,1146522,212,17936000
26,A032860,»ﬁ∏’ø£,20210715,6810,6840,6500,6600,360052,212,17936000
27,A032860,»ﬁ∏’ø£,20210714,6740,6870,6700,6800,287592,212,17936000
28,A032860,»ﬁ∏’ø£,20210713,6640,6850,6560,6810,488545,212,17936000
29,A032860,»ﬁ∏’ø£,20210712,6850,6950,6560,6600,562834,212,17936000
30,A032860,»ﬁ∏’ø£,20210709,6830,7190,6680,6850,950285,212,17936000
31,A032860,»ﬁ∏’ø£,20210708,7980,7980,6950,6950,3505249,212,17936000
32,A032860,»ﬁ∏’ø£,20210707,6150,7990,5960,7990,8159221,212,17936000
33,A032860,»ﬁ∏’ø£,20210706,6130,6600,5910,6150,1252733,212,17936000
34,A032860,»ﬁ∏’ø£,20210705,6530,6540,6110,6150,590661,212,17936000
35,A032860,»ﬁ∏’ø£,20210702,6730,6740,6440,6480,402263,212,17936000
36,A032860,»ﬁ∏’ø£,20210701,6900,6940,6500,6730,519253,212,17936000
37,A032860,»ﬁ∏’ø£,20210630,6900,6990,6830,6840,183857,212,17936000
38,A032860,»ﬁ∏’ø£,20210629,6820,7000,6670,6890,350183,212,17936000
39,A032860,»ﬁ∏’ø£,20210628,7090,7090,6870,6870,338310,212,17936000
40,A032860,»ﬁ∏’ø£,20210625,7060,7200,7030,7060,289236,212,17936000
41,A032860,»ﬁ∏’ø£,20210624,7010,7230,6930,7060,388444,212,17936000
42,A032860,»ﬁ∏’ø£,20210623,6980,7220,6690,7000,842699,212,17936000
43,A032860,»ﬁ∏’ø£,20210622,7310,7370,6970,7000,603824,212,17936000
44,A032860,»ﬁ∏’ø£,20210621,7080,7280,6910,7090,823858,212,17936000
45,A032860,»ﬁ∏’ø£,20210618,7050,7290,6810,7070,1068497,212,17936000
46,A032860,»ﬁ∏’ø£,20210617,7900,7970,6910,7160,1321586,212,17936000
47,A032860,»ﬁ∏’ø£,20210616,8080,8300,7730,7920,520897,212,17936000
48,A032860,»ﬁ∏’ø£,20210615,8540,8610,7740,7970,1075574,212,17936000
49,A032860,»ﬁ∏’ø£,20210614,8950,8990,8550,8650,407816,212,17936000
50,A032860,»ﬁ∏’ø£,20210611,9760,10350,8480,9060,1934892,212,17936000
51,A032860,»ﬁ∏’ø£,20210610,8920,10200,8920,9900,1410933,212,17936000
52,A032860,»ﬁ∏’ø£,20210609,9230,9230,8800,8890,375039,212,17936000
53,A032860,»ﬁ∏’ø£,20210608,9400,9400,9050,9230,223271,212,17936000
54,A032860,»ﬁ∏’ø£,20210607,9510,9780,9420,9430,467565,212,17936000
55,A032860,»ﬁ∏’ø£,20210604,9150,9570,9050,9420,444657,212,17936000
56,A032860,»ﬁ∏’ø£,20210603,9100,9270,9000,9170,587141,212,17936000
57,A032860,»ﬁ∏’ø£,20210602,8860,9000,8650,8820,342125,212,17936000
58,A032860,»ﬁ∏’ø£,20210601,8760,9680,8620,8820,813320,212,17936000
