,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A063080,∞‘¿”∫Ù,20210823,31500,32100,31200,31800,13620,354,6595000
1,A063080,∞‘¿”∫Ù,20210820,32000,32600,31450,31500,33427,354,6595000
2,A063080,∞‘¿”∫Ù,20210819,31900,32200,31600,31600,39383,354,6595000
3,A063080,∞‘¿”∫Ù,20210818,31700,32600,31650,32000,24552,354,6595000
4,A063080,∞‘¿”∫Ù,20210817,33000,33300,31750,32000,52912,354,6595000
5,A063080,∞‘¿”∫Ù,20210813,34400,34500,32700,33300,67612,354,6595000
6,A063080,∞‘¿”∫Ù,20210812,35900,35900,34400,34500,87659,354,6595000
7,A063080,∞‘¿”∫Ù,20210811,35700,36400,35550,36050,28770,354,6595000
8,A063080,∞‘¿”∫Ù,20210810,36000,36450,35550,35700,29286,354,6595000
9,A063080,∞‘¿”∫Ù,20210809,35800,36350,35300,36300,31467,354,6595000
10,A063080,∞‘¿”∫Ù,20210806,35950,36150,35750,36100,15635,354,6595000
11,A063080,∞‘¿”∫Ù,20210805,35250,36500,35250,35950,44614,354,6595000
12,A063080,∞‘¿”∫Ù,20210804,34800,35550,34650,35300,31142,354,6595000
13,A063080,∞‘¿”∫Ù,20210803,35250,35550,34650,34800,38213,354,6595000
14,A063080,∞‘¿”∫Ù,20210802,35350,35500,35150,35450,19846,354,6595000
15,A063080,∞‘¿”∫Ù,20210730,35900,35900,35000,35350,41421,354,6595000
16,A063080,∞‘¿”∫Ù,20210729,36100,36500,35650,35750,41294,354,6595000
17,A063080,∞‘¿”∫Ù,20210728,35900,36350,35800,35950,40880,354,6595000
18,A063080,∞‘¿”∫Ù,20210727,35950,36250,35700,36000,21090,354,6595000
19,A063080,∞‘¿”∫Ù,20210726,36450,36500,35800,36000,35182,354,6595000
20,A063080,∞‘¿”∫Ù,20210723,36650,37100,36150,36350,51825,354,6595000
21,A063080,∞‘¿”∫Ù,20210722,36850,36950,36550,36600,27669,354,6595000
22,A063080,∞‘¿”∫Ù,20210721,36500,37250,36450,36850,45884,354,6595000
23,A063080,∞‘¿”∫Ù,20210720,37050,37200,35900,36400,124733,354,6595000
24,A063080,∞‘¿”∫Ù,20210719,37500,37650,37100,37350,28777,354,6595000
25,A063080,∞‘¿”∫Ù,20210716,37100,37750,36800,37550,58061,354,6595000
26,A063080,∞‘¿”∫Ù,20210715,37050,37500,37050,37200,93260,354,6595000
27,A063080,∞‘¿”∫Ù,20210714,37600,37600,36900,37250,108991,354,6595000
28,A063080,∞‘¿”∫Ù,20210713,37350,37850,37050,37550,64485,354,6595000
29,A063080,∞‘¿”∫Ù,20210712,37350,38100,36850,37250,48574,354,6595000
30,A063080,∞‘¿”∫Ù,20210709,38000,38250,36750,37350,51439,354,6595000
31,A063080,∞‘¿”∫Ù,20210708,38900,38900,38150,38250,49151,354,6595000
32,A063080,∞‘¿”∫Ù,20210707,39500,39550,38650,38650,57658,354,6595000
33,A063080,∞‘¿”∫Ù,20210706,39600,39700,39050,39450,39863,354,6595000
34,A063080,∞‘¿”∫Ù,20210705,38600,39900,38600,39450,76586,354,6595000
35,A063080,∞‘¿”∫Ù,20210702,38800,38900,38500,38600,31650,354,6595000
36,A063080,∞‘¿”∫Ù,20210701,38900,38950,38500,38650,36526,354,6595000
37,A063080,∞‘¿”∫Ù,20210630,39100,39100,38450,38600,65629,354,6595000
38,A063080,∞‘¿”∫Ù,20210629,39950,39950,39000,39050,60506,354,6595000
39,A063080,∞‘¿”∫Ù,20210628,39200,39900,39050,39700,25533,354,6595000
40,A063080,∞‘¿”∫Ù,20210625,39150,39550,38850,39200,30700,354,6595000
41,A063080,∞‘¿”∫Ù,20210624,39300,39350,38650,38950,35853,354,6595000
42,A063080,∞‘¿”∫Ù,20210623,39200,39600,39050,39100,27940,354,6595000
43,A063080,∞‘¿”∫Ù,20210622,39850,40000,39200,39200,52685,354,6595000
44,A063080,∞‘¿”∫Ù,20210621,40200,40300,39750,39800,29403,354,6595000
45,A063080,∞‘¿”∫Ù,20210618,39900,40500,39600,40500,40691,354,6595000
46,A063080,∞‘¿”∫Ù,20210617,40050,40200,39700,39750,53710,354,6595000
47,A063080,∞‘¿”∫Ù,20210616,40150,40450,39950,40050,23682,354,6595000
48,A063080,∞‘¿”∫Ù,20210615,40500,40550,39900,40100,47928,354,6595000
49,A063080,∞‘¿”∫Ù,20210614,41500,41500,40000,40400,69511,354,6595000
50,A063080,∞‘¿”∫Ù,20210611,40600,41750,40250,40900,54819,354,6595000
51,A063080,∞‘¿”∫Ù,20210610,40400,40700,40050,40350,35234,354,6595000
52,A063080,∞‘¿”∫Ù,20210609,40250,40750,39750,40400,51061,354,6595000
53,A063080,∞‘¿”∫Ù,20210608,40800,41050,40000,40200,39309,354,6595000
54,A063080,∞‘¿”∫Ù,20210607,40600,40700,39800,40700,46035,354,6595000
55,A063080,∞‘¿”∫Ù,20210604,40100,40600,39800,40400,26165,354,6595000
56,A063080,∞‘¿”∫Ù,20210603,40100,40350,39900,40050,25402,354,6595000
57,A063080,∞‘¿”∫Ù,20210602,40350,40700,39950,40000,27514,354,6595000
58,A063080,∞‘¿”∫Ù,20210601,40000,40450,39800,40350,17779,354,6595000
59,A063080,∞‘¿”∫Ù,20210531,40300,40750,39750,40050,21445,354,6595000
60,A063080,∞‘¿”∫Ù,20210528,40350,40950,40250,40250,21600,354,6595000
61,A063080,∞‘¿”∫Ù,20210527,40250,40700,39750,40650,17055,354,6595000
62,A063080,∞‘¿”∫Ù,20210526,39700,40400,39700,40250,20284,354,6595000
63,A063080,∞‘¿”∫Ù,20210525,39500,39700,39200,39550,25903,354,6595000
64,A063080,∞‘¿”∫Ù,20210524,40050,40700,38400,38900,67028,354,6595000
65,A063080,∞‘¿”∫Ù,20210521,40800,41450,40250,40300,42932,354,6595000
66,A063080,∞‘¿”∫Ù,20210520,41200,41300,40500,40650,32654,354,6595000
67,A063080,∞‘¿”∫Ù,20210518,41600,42000,40900,41200,36321,354,6595000
68,A063080,∞‘¿”∫Ù,20210517,41550,42200,41500,41600,37297,354,6595000
69,A063080,∞‘¿”∫Ù,20210514,42000,42700,41050,41550,30313,354,6595000
70,A063080,∞‘¿”∫Ù,20210513,40750,42700,40750,42300,90063,354,6595000
71,A063080,∞‘¿”∫Ù,20210512,40650,41950,40500,41750,108875,354,6595000
72,A063080,∞‘¿”∫Ù,20210511,40800,41250,40050,40200,75743,354,6595000
73,A063080,∞‘¿”∫Ù,20210510,41800,42000,40050,40850,150182,354,6595000
74,A063080,∞‘¿”∫Ù,20210507,41000,42000,40700,41800,47646,354,6595000
75,A063080,∞‘¿”∫Ù,20210506,41950,42350,40500,41150,75446,354,6595000
76,A063080,∞‘¿”∫Ù,20210504,41500,42400,40150,41950,97845,354,6595000
77,A063080,∞‘¿”∫Ù,20210503,42400,43350,41000,41400,124385,354,6595000
78,A063080,∞‘¿”∫Ù,20210430,45950,45950,41400,42400,470623,354,6595000
79,A063080,∞‘¿”∫Ù,20210429,48500,49500,44000,46600,138368,354,6595000
80,A063080,∞‘¿”∫Ù,20210428,48100,49000,46750,47500,73487,354,6595000
81,A063080,∞‘¿”∫Ù,20210427,50500,50500,48000,48100,82760,354,6595000
82,A063080,∞‘¿”∫Ù,20210426,51300,52500,49750,49950,89373,354,6595000
83,A063080,∞‘¿”∫Ù,20210423,52500,53000,50600,50600,86200,354,6595000
84,A063080,∞‘¿”∫Ù,20210422,53600,54200,52200,52500,44890,354,6595000
85,A063080,∞‘¿”∫Ù,20210421,52100,54200,51300,53000,87917,354,6595000
86,A063080,∞‘¿”∫Ù,20210420,54000,54300,51800,52300,107579,354,6595000
87,A063080,∞‘¿”∫Ù,20210419,52500,57700,51500,53800,536298,354,6595000
88,A063080,∞‘¿”∫Ù,20210416,49900,52100,49600,50400,59430,354,6595000
89,A063080,∞‘¿”∫Ù,20210415,48650,50200,48300,49700,80970,354,6595000
90,A063080,∞‘¿”∫Ù,20210414,48550,48750,48000,48550,25508,354,6595000
91,A063080,∞‘¿”∫Ù,20210413,49500,49900,48550,48700,55595,354,6595000
92,A063080,∞‘¿”∫Ù,20210412,48450,49600,47400,49450,43029,354,6595000
93,A063080,∞‘¿”∫Ù,20210409,47700,49400,47700,48450,69761,354,6595000
94,A063080,∞‘¿”∫Ù,20210408,47500,48300,46500,47800,50160,354,6595000
95,A063080,∞‘¿”∫Ù,20210407,48800,48900,47000,47100,58414,354,6595000
96,A063080,∞‘¿”∫Ù,20210406,48450,49400,48000,48700,48919,354,6595000
97,A063080,∞‘¿”∫Ù,20210405,47450,48450,47400,47800,26221,354,6595000
98,A063080,∞‘¿”∫Ù,20210402,47550,48150,45950,47850,86269,354,6595000
99,A063080,∞‘¿”∫Ù,20210401,50000,50000,47850,47850,51555,354,6595000
100,A063080,∞‘¿”∫Ù,20210331,49150,49650,48100,49150,58933,354,6595000
101,A063080,∞‘¿”∫Ù,20210330,49350,49750,48100,49150,67684,354,6595000
102,A063080,∞‘¿”∫Ù,20210329,49350,51900,48050,49150,178287,354,6595000
103,A063080,∞‘¿”∫Ù,20210326,46200,49300,45150,48800,174747,354,6595000
104,A063080,∞‘¿”∫Ù,20210325,45600,46750,44450,45950,104308,354,6595000
