,辆格内靛,辆格疙,朝楼,矫啊,绊啊,历啊,辆啊,芭贰樊,刘鼻傈魂诀辆内靛,惯青林侥荐
0,A238720,KINDEX 老夯Nikkei225(H),20210823,17835,17865,17795,17795,64,000,800000
1,A238720,KINDEX 老夯Nikkei225(H),20210820,17830,17860,17650,17680,586,000,800000
2,A238720,KINDEX 老夯Nikkei225(H),20210819,17915,17980,17810,17880,290,000,800000
3,A238720,KINDEX 老夯Nikkei225(H),20210818,17945,18100,17895,18095,305,000,800000
4,A238720,KINDEX 老夯Nikkei225(H),20210817,18170,18170,17940,17940,147,000,800000
5,A238720,KINDEX 老夯Nikkei225(H),20210813,18440,18440,18235,18365,81,000,800000
6,A238720,KINDEX 老夯Nikkei225(H),20210812,18450,18450,18255,18290,412,000,800000
7,A238720,KINDEX 老夯Nikkei225(H),20210811,18345,18345,18285,18330,30,000,800000
8,A238720,KINDEX 老夯Nikkei225(H),20210810,18275,18320,18205,18220,709,000,800000
9,A238720,KINDEX 老夯Nikkei225(H),20210809,18300,18300,18100,18100,167,000,800000
10,A238720,KINDEX 老夯Nikkei225(H),20210806,18190,18270,18130,18270,523,000,800000
11,A238720,KINDEX 老夯Nikkei225(H),20210805,18025,18140,18025,18140,65,000,800000
12,A238720,KINDEX 老夯Nikkei225(H),20210804,18085,18085,17935,17995,45133,000,800000
13,A238720,KINDEX 老夯Nikkei225(H),20210803,18070,18160,18000,18145,257,000,800000
14,A238720,KINDEX 老夯Nikkei225(H),20210802,17950,18215,17950,18120,1537,000,800000
15,A238720,KINDEX 老夯Nikkei225(H),20210730,18110,18110,17860,17915,529,000,800000
16,A238720,KINDEX 老夯Nikkei225(H),20210729,18205,18205,18100,18180,177,000,800000
17,A238720,KINDEX 老夯Nikkei225(H),20210728,18200,18215,17915,18015,416,000,800000
18,A238720,KINDEX 老夯Nikkei225(H),20210727,18280,18325,18220,18325,99,000,800000
19,A238720,KINDEX 老夯Nikkei225(H),20210726,18050,18295,18050,18280,20231,000,800000
20,A238720,KINDEX 老夯Nikkei225(H),20210723,18160,18160,18010,18095,14144,000,800000
21,A238720,KINDEX 老夯Nikkei225(H),20210722,18220,18220,18000,18095,2198,000,800000
22,A238720,KINDEX 老夯Nikkei225(H),20210721,18015,18230,17905,17930,5281,000,800000
23,A238720,KINDEX 老夯Nikkei225(H),20210720,18010,18060,17850,17995,960,000,800000
24,A238720,KINDEX 老夯Nikkei225(H),20210719,18115,18190,18025,18115,2061,000,800000
25,A238720,KINDEX 老夯Nikkei225(H),20210716,18385,18400,18285,18380,1286,000,800000
26,A238720,KINDEX 老夯Nikkei225(H),20210715,18675,18675,18505,18570,442,000,800000
27,A238720,KINDEX 老夯Nikkei225(H),20210714,18670,18785,18635,18635,505,000,800000
28,A238720,KINDEX 老夯Nikkei225(H),20210713,18750,18815,18750,18775,395,000,800000
29,A238720,KINDEX 老夯Nikkei225(H),20210712,18550,18680,18550,18625,1604,000,800000
30,A238720,KINDEX 老夯Nikkei225(H),20210709,18200,18405,18000,18405,362,000,800000
31,A238720,KINDEX 老夯Nikkei225(H),20210708,18585,18585,18400,18400,569,000,800000
32,A238720,KINDEX 老夯Nikkei225(H),20210707,18510,18585,18510,18585,1597,000,800000
33,A238720,KINDEX 老夯Nikkei225(H),20210706,18780,18850,18740,18760,677,000,800000
34,A238720,KINDEX 老夯Nikkei225(H),20210705,18755,18760,18645,18645,101,000,800000
35,A238720,KINDEX 老夯Nikkei225(H),20210702,18845,18885,18750,18885,171,000,800000
36,A238720,KINDEX 老夯Nikkei225(H),20210701,18960,18960,18700,18800,106,000,800000
37,A238720,KINDEX 老夯Nikkei225(H),20210630,18755,18870,18755,18860,72,000,800000
38,A238720,KINDEX 老夯Nikkei225(H),20210629,18965,18965,18710,18755,767,000,800000
39,A238720,KINDEX 老夯Nikkei225(H),20210628,19070,19070,18895,18970,124,000,800000
40,A238720,KINDEX 老夯Nikkei225(H),20210625,19050,19050,18920,18955,1774,000,800000
41,A238720,KINDEX 老夯Nikkei225(H),20210624,18850,18945,18835,18885,3034,000,800000
42,A238720,KINDEX 老夯Nikkei225(H),20210623,18950,18965,18835,18965,2896,000,700000
43,A238720,KINDEX 老夯Nikkei225(H),20210622,18555,19275,18555,18945,11156,000,700000
