,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A082920,ºñÃ÷·Î¼¿,20210823,15650,15650,15350,15600,22310,360,21539000
1,A082920,ºñÃ÷·Î¼¿,20210820,15800,16100,15200,15550,101262,360,21539000
2,A082920,ºñÃ÷·Î¼¿,20210819,16350,16400,15700,15750,141289,360,21539000
3,A082920,ºñÃ÷·Î¼¿,20210818,16450,16450,16150,16300,54631,360,21539000
4,A082920,ºñÃ÷·Î¼¿,20210817,16300,16450,16100,16400,105322,360,21539000
5,A082920,ºñÃ÷·Î¼¿,20210813,16300,16450,15950,16350,123577,360,21539000
6,A082920,ºñÃ÷·Î¼¿,20210812,16750,16750,16350,16400,107557,360,21539000
7,A082920,ºñÃ÷·Î¼¿,20210811,16700,16850,16650,16650,130099,360,21539000
8,A082920,ºñÃ÷·Î¼¿,20210810,16900,16900,16550,16900,65068,360,21539000
9,A082920,ºñÃ÷·Î¼¿,20210809,16850,16850,16550,16800,45605,360,21539000
10,A082920,ºñÃ÷·Î¼¿,20210806,16850,16900,16650,16850,76389,360,21539000
11,A082920,ºñÃ÷·Î¼¿,20210805,16750,16850,16550,16850,135032,360,21539000
12,A082920,ºñÃ÷·Î¼¿,20210804,16700,16800,16550,16700,54249,360,21539000
13,A082920,ºñÃ÷·Î¼¿,20210803,16650,16750,16500,16700,79876,360,21539000
14,A082920,ºñÃ÷·Î¼¿,20210802,16650,16750,16550,16650,86371,360,21539000
15,A082920,ºñÃ÷·Î¼¿,20210730,16900,16950,16500,16650,65938,360,21539000
16,A082920,ºñÃ÷·Î¼¿,20210729,16900,17000,16750,16800,58733,360,21539000
17,A082920,ºñÃ÷·Î¼¿,20210728,16550,16950,16550,16900,116417,360,21539000
18,A082920,ºñÃ÷·Î¼¿,20210727,16650,17200,16450,16700,363085,360,21539000
19,A082920,ºñÃ÷·Î¼¿,20210726,16400,16400,16250,16350,70834,360,21539000
20,A082920,ºñÃ÷·Î¼¿,20210723,16500,16650,16300,16400,71991,360,21539000
21,A082920,ºñÃ÷·Î¼¿,20210722,16650,16650,16250,16500,112817,360,21539000
22,A082920,ºñÃ÷·Î¼¿,20210721,16600,16650,16150,16400,98351,360,21539000
23,A082920,ºñÃ÷·Î¼¿,20210720,16700,16700,16350,16500,143466,360,21539000
24,A082920,ºñÃ÷·Î¼¿,20210719,16650,17200,16600,16800,637527,360,21539000
25,A082920,ºñÃ÷·Î¼¿,20210716,16400,16500,16200,16450,77906,360,21539000
26,A082920,ºñÃ÷·Î¼¿,20210715,16350,16500,16150,16450,220983,360,21539000
27,A082920,ºñÃ÷·Î¼¿,20210714,16300,16350,16200,16200,53397,360,21539000
28,A082920,ºñÃ÷·Î¼¿,20210713,16100,16350,16050,16300,125177,360,21539000
29,A082920,ºñÃ÷·Î¼¿,20210712,15900,16100,15850,16100,65082,360,21539000
30,A082920,ºñÃ÷·Î¼¿,20210709,15950,16100,15650,15900,141325,360,21539000
31,A082920,ºñÃ÷·Î¼¿,20210708,16300,16300,15850,16100,190745,360,21539000
32,A082920,ºñÃ÷·Î¼¿,20210707,16400,16400,15800,16200,152941,360,21539000
33,A082920,ºñÃ÷·Î¼¿,20210706,16500,16500,16200,16350,82641,360,21539000
34,A082920,ºñÃ÷·Î¼¿,20210705,16500,16550,16150,16350,269961,360,21539000
35,A082920,ºñÃ÷·Î¼¿,20210702,16100,16400,16050,16300,128465,360,21539000
36,A082920,ºñÃ÷·Î¼¿,20210701,16050,16250,15900,16100,135018,360,21539000
