,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A200470,ø°¿Ã∆—∆Æ,20210823,6750,6960,6730,6930,52592,359,17553000
1,A200470,ø°¿Ã∆—∆Æ,20210820,6930,7000,6590,6750,321696,359,17553000
2,A200470,ø°¿Ã∆—∆Æ,20210819,7170,7170,6770,6890,210671,359,17553000
3,A200470,ø°¿Ã∆—∆Æ,20210818,7010,7210,6980,7200,191484,359,17553000
4,A200470,ø°¿Ã∆—∆Æ,20210817,7190,7280,7020,7050,210482,359,17553000
5,A200470,ø°¿Ã∆—∆Æ,20210813,7370,7380,7060,7250,270469,359,17553000
6,A200470,ø°¿Ã∆—∆Æ,20210812,7400,7550,7300,7400,207485,359,17553000
7,A200470,ø°¿Ã∆—∆Æ,20210811,7550,7600,7350,7470,196919,359,17553000
8,A200470,ø°¿Ã∆—∆Æ,20210810,7810,7810,7570,7620,200779,359,17553000
9,A200470,ø°¿Ã∆—∆Æ,20210809,7850,8000,7750,7790,250422,359,17553000
10,A200470,ø°¿Ã∆—∆Æ,20210806,7950,7950,7710,7890,313531,359,17553000
11,A200470,ø°¿Ã∆—∆Æ,20210805,7680,7970,7530,7900,515860,359,17553000
12,A200470,ø°¿Ã∆—∆Æ,20210804,7740,7830,7630,7680,284339,359,17553000
13,A200470,ø°¿Ã∆—∆Æ,20210803,7530,7980,7460,7820,1067379,359,17553000
14,A200470,ø°¿Ã∆—∆Æ,20210802,7250,7600,7150,7530,287828,359,17553000
15,A200470,ø°¿Ã∆—∆Æ,20210730,7500,7630,7180,7300,211359,359,17553000
16,A200470,ø°¿Ã∆—∆Æ,20210729,7430,7530,7370,7440,104253,359,17553000
17,A200470,ø°¿Ã∆—∆Æ,20210728,7520,7630,7320,7420,329313,359,17553000
