,¡æ∏Òƒ⁄µÂ,¡æ∏Ò∏Ì,≥Ø¬•,Ω√∞°,∞Ì∞°,¿˙∞°,¡æ∞°,∞≈∑°∑Æ,¡ı±«¿¸ªÍæ˜¡æƒ⁄µÂ,πﬂ«‡¡÷Ωƒºˆ
0,A023790,µø¿œ√∂∞≠,20210823,6900,7180,6870,7030,17595,268,7345000
1,A023790,µø¿œ√∂∞≠,20210820,7400,7400,6820,6900,95696,268,7345000
2,A023790,µø¿œ√∂∞≠,20210819,7200,7450,7040,7400,298565,268,7345000
3,A023790,µø¿œ√∂∞≠,20210818,7100,7150,6900,6990,35340,268,7345000
4,A023790,µø¿œ√∂∞≠,20210817,6740,7100,6590,7100,84206,268,7345000
5,A023790,µø¿œ√∂∞≠,20210813,7040,7120,6750,6870,46826,268,7345000
6,A023790,µø¿œ√∂∞≠,20210812,6890,7100,6890,7040,21309,268,7345000
7,A023790,µø¿œ√∂∞≠,20210811,7010,7030,6920,6960,22005,268,7345000
8,A023790,µø¿œ√∂∞≠,20210810,7120,7120,6930,7020,32842,268,7345000
9,A023790,µø¿œ√∂∞≠,20210809,7200,7200,7040,7120,27101,268,7345000
10,A023790,µø¿œ√∂∞≠,20210806,7280,7280,7170,7200,20667,268,7345000
11,A023790,µø¿œ√∂∞≠,20210805,7200,7300,7180,7250,37001,268,7345000
12,A023790,µø¿œ√∂∞≠,20210804,6950,7500,6940,7200,84107,268,7345000
13,A023790,µø¿œ√∂∞≠,20210803,7060,7110,6830,6950,42161,268,7345000
14,A023790,µø¿œ√∂∞≠,20210802,7030,7110,7000,7060,19681,268,7345000
15,A023790,µø¿œ√∂∞≠,20210730,7120,7180,7050,7090,15297,268,7345000
16,A023790,µø¿œ√∂∞≠,20210729,7230,7230,7050,7100,24375,268,7345000
17,A023790,µø¿œ√∂∞≠,20210728,7240,7290,7160,7230,31342,268,7345000
18,A023790,µø¿œ√∂∞≠,20210727,7200,7280,7190,7270,26147,268,7345000
19,A023790,µø¿œ√∂∞≠,20210726,7230,7350,7200,7250,32729,268,7345000
20,A023790,µø¿œ√∂∞≠,20210723,7230,7270,7140,7210,62242,268,7345000
21,A023790,µø¿œ√∂∞≠,20210722,6990,7170,6990,7170,27639,268,7345000
22,A023790,µø¿œ√∂∞≠,20210721,7090,7240,6980,7050,30537,268,7345000
23,A023790,µø¿œ√∂∞≠,20210720,7150,7340,6830,7100,47892,268,7345000
24,A023790,µø¿œ√∂∞≠,20210719,7390,7400,7150,7250,45240,268,7345000
25,A023790,µø¿œ√∂∞≠,20210716,7110,7370,7060,7270,82459,268,7345000
26,A023790,µø¿œ√∂∞≠,20210715,7200,7200,7050,7090,25193,268,7345000
27,A023790,µø¿œ√∂∞≠,20210714,7140,7210,7080,7120,27212,268,7345000
