,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A096760,JWÈ¦µù½º,20210823,3925,3950,3800,3920,25854,021,68441000
1,A096760,JWÈ¦µù½º,20210820,3975,4015,3910,3910,140026,021,68441000
2,A096760,JWÈ¦µù½º,20210819,4090,4180,3980,3980,140769,021,68441000
3,A096760,JWÈ¦µù½º,20210818,4130,4215,4050,4180,99370,021,68441000
4,A096760,JWÈ¦µù½º,20210817,4225,4270,4130,4130,114737,021,68441000
5,A096760,JWÈ¦µù½º,20210813,4325,4355,4265,4290,105072,021,68441000
6,A096760,JWÈ¦µù½º,20210812,4390,4405,4350,4350,55327,021,68441000
7,A096760,JWÈ¦µù½º,20210811,4400,4425,4370,4375,108230,021,68441000
8,A096760,JWÈ¦µù½º,20210810,4385,4415,4385,4395,64897,021,68441000
9,A096760,JWÈ¦µù½º,20210809,4420,4425,4390,4405,45940,021,68441000
10,A096760,JWÈ¦µù½º,20210806,4420,4450,4395,4420,22680,021,68441000
11,A096760,JWÈ¦µù½º,20210805,4415,4445,4410,4420,33204,021,68441000
12,A096760,JWÈ¦µù½º,20210804,4385,4425,4360,4410,76992,021,68441000
13,A096760,JWÈ¦µù½º,20210803,4425,4440,4380,4400,38440,021,68441000
14,A096760,JWÈ¦µù½º,20210802,4425,4445,4375,4415,131171,021,68441000
15,A096760,JWÈ¦µù½º,20210730,4475,4475,4395,4435,140118,021,68441000
16,A096760,JWÈ¦µù½º,20210729,4490,4510,4455,4475,64882,021,68441000
17,A096760,JWÈ¦µù½º,20210728,4540,4540,4460,4485,92240,021,68441000
18,A096760,JWÈ¦µù½º,20210727,4560,4565,4510,4535,89746,021,68441000
19,A096760,JWÈ¦µù½º,20210726,4565,4565,4510,4515,121206,021,68441000
20,A096760,JWÈ¦µù½º,20210723,4565,4590,4550,4565,54847,021,68441000
21,A096760,JWÈ¦µù½º,20210722,4600,4600,4540,4575,152005,021,68441000
22,A096760,JWÈ¦µù½º,20210721,4600,4615,4575,4590,71468,021,68441000
23,A096760,JWÈ¦µù½º,20210720,4600,4615,4580,4600,122922,021,68441000
24,A096760,JWÈ¦µù½º,20210719,4605,4650,4600,4620,48448,021,68441000
25,A096760,JWÈ¦µù½º,20210716,4700,4700,4610,4645,260820,021,68441000
26,A096760,JWÈ¦µù½º,20210715,4625,4640,4605,4625,143290,021,68441000
27,A096760,JWÈ¦µù½º,20210714,4615,4635,4585,4620,96527,021,68441000
28,A096760,JWÈ¦µù½º,20210713,4620,4670,4610,4615,67033,021,68441000
29,A096760,JWÈ¦µù½º,20210712,4600,4670,4600,4620,74049,021,68441000
30,A096760,JWÈ¦µù½º,20210709,4630,4690,4600,4650,115433,021,68441000
31,A096760,JWÈ¦µù½º,20210708,4695,4715,4650,4665,113745,021,68441000
32,A096760,JWÈ¦µù½º,20210707,4780,4780,4670,4695,278311,021,68441000
33,A096760,JWÈ¦µù½º,20210706,4765,4825,4735,4780,105548,021,68441000
34,A096760,JWÈ¦µù½º,20210705,4710,4750,4705,4740,127252,021,68441000
35,A096760,JWÈ¦µù½º,20210702,4705,4745,4685,4705,151826,021,68441000
36,A096760,JWÈ¦µù½º,20210701,4690,4700,4680,4695,74919,021,68441000
37,A096760,JWÈ¦µù½º,20210630,4700,4710,4665,4690,91348,021,68441000
38,A096760,JWÈ¦µù½º,20210629,4665,4710,4660,4685,57219,021,68441000
39,A096760,JWÈ¦µù½º,20210628,4725,4765,4630,4680,206222,021,68441000
40,A096760,JWÈ¦µù½º,20210625,4630,4730,4605,4675,213168,021,68441000
41,A096760,JWÈ¦µù½º,20210624,4600,4650,4580,4590,110803,021,68441000
42,A096760,JWÈ¦µù½º,20210623,4620,4620,4585,4600,97688,021,68441000
43,A096760,JWÈ¦µù½º,20210622,4565,4620,4555,4615,93069,021,68441000
44,A096760,JWÈ¦µù½º,20210621,4590,4620,4530,4560,194902,021,68441000
45,A096760,JWÈ¦µù½º,20210618,4650,4680,4530,4530,678172,021,68441000
46,A096760,JWÈ¦µù½º,20210617,4640,4660,4630,4660,88939,021,68441000
47,A096760,JWÈ¦µù½º,20210616,4690,4690,4650,4650,122626,021,68441000
48,A096760,JWÈ¦µù½º,20210615,4655,4700,4655,4670,71974,021,68441000
49,A096760,JWÈ¦µù½º,20210614,4730,4730,4675,4675,110155,021,68441000
50,A096760,JWÈ¦µù½º,20210611,4780,4795,4710,4710,92879,021,68441000
51,A096760,JWÈ¦µù½º,20210610,4740,4810,4740,4780,124588,021,68441000
52,A096760,JWÈ¦µù½º,20210609,4670,4730,4635,4705,149712,021,68441000
53,A096760,JWÈ¦µù½º,20210608,4635,4660,4620,4635,122291,021,68441000
54,A096760,JWÈ¦µù½º,20210607,4635,4660,4615,4635,136218,021,68441000
55,A096760,JWÈ¦µù½º,20210604,4630,4650,4610,4635,128921,021,68441000
56,A096760,JWÈ¦µù½º,20210603,4690,4690,4645,4650,140580,021,68441000
57,A096760,JWÈ¦µù½º,20210602,4700,4700,4665,4690,81759,021,68441000
58,A096760,JWÈ¦µù½º,20210601,4695,4715,4675,4700,68583,021,68441000
59,A096760,JWÈ¦µù½º,20210531,4685,4700,4660,4690,55670,021,68441000
60,A096760,JWÈ¦µù½º,20210528,4650,4740,4625,4685,71899,021,68441000
61,A096760,JWÈ¦µù½º,20210527,4665,4745,4650,4650,75214,021,68441000
62,A096760,JWÈ¦µù½º,20210526,4660,4710,4650,4700,73933,021,68441000
63,A096760,JWÈ¦µù½º,20210525,4655,4690,4595,4645,104834,021,68441000
64,A096760,JWÈ¦µù½º,20210524,4665,4770,4580,4585,135735,021,68441000
65,A096760,JWÈ¦µù½º,20210521,4720,4790,4675,4675,136762,021,68441000
66,A096760,JWÈ¦µù½º,20210520,4715,4745,4690,4720,98625,021,68441000
67,A096760,JWÈ¦µù½º,20210518,4695,4765,4685,4715,119651,021,68441000
68,A096760,JWÈ¦µù½º,20210517,4785,4815,4695,4720,136299,021,68441000
