,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A210980,SKµð¾Øµð,20210823,37550,37750,36600,37700,39743,026,20190000
1,A210980,SKµð¾Øµð,20210820,37250,38200,36900,37050,110606,026,20190000
2,A210980,SKµð¾Øµð,20210819,39200,39200,37200,37200,177430,026,20190000
3,A210980,SKµð¾Øµð,20210818,37900,39150,37550,39100,164279,026,20190000
4,A210980,SKµð¾Øµð,20210817,37400,38950,37300,37750,112706,026,20190000
5,A210980,SKµð¾Øµð,20210813,37700,38000,36600,37800,99234,026,20190000
6,A210980,SKµð¾Øµð,20210812,37350,38000,37350,37500,49988,026,20190000
7,A210980,SKµð¾Øµð,20210811,38150,38400,37350,37350,53413,026,20190000
8,A210980,SKµð¾Øµð,20210810,38150,38500,37350,38300,99619,026,20190000
9,A210980,SKµð¾Øµð,20210809,38550,38900,38150,38500,118175,026,20190000
10,A210980,SKµð¾Øµð,20210806,38050,38600,37700,38450,128948,026,20190000
11,A210980,SKµð¾Øµð,20210805,38100,38100,37250,37950,94221,026,20190000
12,A210980,SKµð¾Øµð,20210804,36850,37800,36850,37800,94837,026,20190000
13,A210980,SKµð¾Øµð,20210803,37000,37200,36700,37050,45582,026,20190000
14,A210980,SKµð¾Øµð,20210802,37200,37200,36650,37100,52028,026,20190000
15,A210980,SKµð¾Øµð,20210730,36650,36950,36550,36900,52340,026,20190000
16,A210980,SKµð¾Øµð,20210729,36500,36750,36400,36700,25767,026,20190000
17,A210980,SKµð¾Øµð,20210728,36400,36650,36300,36500,33565,026,20190000
18,A210980,SKµð¾Øµð,20210727,37000,37100,36700,36750,40849,026,20190000
19,A210980,SKµð¾Øµð,20210726,36700,37250,36350,36650,49129,026,20190000
20,A210980,SKµð¾Øµð,20210723,36300,36700,36000,36700,36295,026,20190000
21,A210980,SKµð¾Øµð,20210722,36100,36250,35900,36200,25721,026,20190000
22,A210980,SKµð¾Øµð,20210721,36100,36300,36000,36050,21178,026,20190000
23,A210980,SKµð¾Øµð,20210720,35900,36300,35700,36100,44683,026,20190000
24,A210980,SKµð¾Øµð,20210719,36600,36600,36250,36350,30508,026,20190000
25,A210980,SKµð¾Øµð,20210716,36800,36800,36250,36800,45161,026,20190000
26,A210980,SKµð¾Øµð,20210715,37000,37050,36700,36900,30414,026,20190000
27,A210980,SKµð¾Øµð,20210714,37600,37600,36750,37000,51792,026,20190000
28,A210980,SKµð¾Øµð,20210713,36350,37200,36350,37200,66051,026,20190000
29,A210980,SKµð¾Øµð,20210712,36200,36500,36200,36350,33753,026,20190000
30,A210980,SKµð¾Øµð,20210709,36250,36450,35750,36200,73172,026,20190000
31,A210980,SKµð¾Øµð,20210708,36300,37300,36300,36850,73375,026,20190000
32,A210980,SKµð¾Øµð,20210707,36650,36650,36150,36400,44600,026,20190000
33,A210980,SKµð¾Øµð,20210706,37250,37400,36550,36700,60633,026,20190000
34,A210980,SKµð¾Øµð,20210705,37500,37550,36950,37250,82326,026,20190000
35,A210980,SKµð¾Øµð,20210702,37150,37350,36550,37250,77073,026,18990000
36,A210980,SKµð¾Øµð,20210701,36700,37000,36050,36900,136005,026,18990000
37,A210980,SKµð¾Øµð,20210630,35700,36650,35400,36350,87771,026,18990000
38,A210980,SKµð¾Øµð,20210629,35650,35750,35450,35550,31356,026,18990000
39,A210980,SKµð¾Øµð,20210628,35500,35750,35400,35600,34619,026,18990000
40,A210980,SKµð¾Øµð,20210625,35900,35950,35100,35600,42982,026,18990000
41,A210980,SKµð¾Øµð,20210624,35900,35900,35500,35700,27794,026,18990000
42,A210980,SKµð¾Øµð,20210623,35650,35900,35550,35750,40969,026,18990000
43,A210980,SKµð¾Øµð,20210622,35850,35850,35400,35550,26225,026,18990000
44,A210980,SKµð¾Øµð,20210621,35600,35750,35300,35400,29958,026,18990000
45,A210980,SKµð¾Øµð,20210618,35800,35900,35500,35900,36426,026,18990000
46,A210980,SKµð¾Øµð,20210617,35650,35850,35450,35800,29555,026,18990000
47,A210980,SKµð¾Øµð,20210616,35950,35950,35550,35800,47008,026,18990000
48,A210980,SKµð¾Øµð,20210615,35350,35700,35300,35500,49210,026,18990000
49,A210980,SKµð¾Øµð,20210614,35300,35400,35200,35400,40701,026,18990000
50,A210980,SKµð¾Øµð,20210611,35500,35750,35050,35100,97271,026,18990000
51,A210980,SKµð¾Øµð,20210610,35700,36000,35300,35450,63534,026,18990000
