,มพธ๑ฤฺตๅ,มพธ๑ธํ,ณฏยฅ,ฝรฐก,ฐํฐก,ภ๚ฐก,มพฐก,ฐลทกทฎ,ม๕ฑวภüป๊พ๗มพฤฺตๅ,น฿วเมึฝฤผ๖
167,A275280,KODEX MSCIธ๐ธเลา,20201218,12310,12310,12236,12310,1231,000,600000
168,A275280,KODEX MSCIธ๐ธเลา,20201217,12276,12300,12226,12300,357,000,600000
169,A275280,KODEX MSCIธ๐ธเลา,20201216,12291,12291,12291,12291,0,000,600000
170,A275280,KODEX MSCIธ๐ธเลา,20201215,12157,12226,12147,12226,123,000,600000
171,A275280,KODEX MSCIธ๐ธเลา,20201214,12286,12296,12226,12226,304,000,600000
172,A275280,KODEX MSCIธ๐ธเลา,20201211,12296,12296,12296,12296,3,000,600000
173,A275280,KODEX MSCIธ๐ธเลา,20201210,12256,12256,12256,12256,3,000,600000
174,A275280,KODEX MSCIธ๐ธเลา,20201209,12172,12305,12152,12305,253,000,600000
175,A275280,KODEX MSCIธ๐ธเลา,20201208,12276,12276,12098,12098,170,000,600000
176,A275280,KODEX MSCIธ๐ธเลา,20201207,12296,12330,12207,12276,204,000,600000
177,A275280,KODEX MSCIธ๐ธเลา,20201204,12147,12261,12147,12207,67,000,600000
178,A275280,KODEX MSCIธ๐ธเลา,20201203,11970,12039,11970,12039,101,000,600000
179,A275280,KODEX MSCIธ๐ธเลา,20201202,11871,11881,11871,11881,18,000,600000
180,A275280,KODEX MSCIธ๐ธเลา,20201201,11693,11693,11693,11693,0,000,600000
181,A275280,KODEX MSCIธ๐ธเลา,20201130,11619,11629,11540,11540,174,000,600000
182,A275280,KODEX MSCIธ๐ธเลา,20201127,11639,11678,11639,11678,19,000,600000
183,A275280,KODEX MSCIธ๐ธเลา,20201126,11609,11609,11609,11609,0,000,600000
184,A275280,KODEX MSCIธ๐ธเลา,20201125,11579,11579,11367,11451,1424,000,600000
185,A275280,KODEX MSCIธ๐ธเลา,20201124,11520,11520,11520,11520,109,000,600000
186,A275280,KODEX MSCIธ๐ธเลา,20201123,11466,11466,11466,11466,0,000,600000
187,A275280,KODEX MSCIธ๐ธเลา,20201120,11254,11254,11254,11254,0,000,600000
188,A275280,KODEX MSCIธ๐ธเลา,20201119,11194,11224,11194,11224,43304,000,600000
189,A275280,KODEX MSCIธ๐ธเลา,20201118,11145,11145,11145,11145,4,000,600000
190,A275280,KODEX MSCIธ๐ธเลา,20201117,11160,11160,11160,11160,100,000,600000
191,A275280,KODEX MSCIธ๐ธเลา,20201116,11145,11145,11145,11145,46,000,600000
192,A275280,KODEX MSCIธ๐ธเลา,20201113,11007,11007,11007,11007,1,000,600000
193,A275280,KODEX MSCIธ๐ธเลา,20201112,10928,10928,10873,10873,5,000,600000
194,A275280,KODEX MSCIธ๐ธเลา,20201111,10928,10928,10928,10928,1,000,600000
195,A275280,KODEX MSCIธ๐ธเลา,20201110,10829,10829,10799,10829,133,000,600000
196,A275280,KODEX MSCIธ๐ธเลา,20201109,11036,11036,11036,11036,0,000,600000
197,A275280,KODEX MSCIธ๐ธเลา,20201106,10938,10962,10913,10957,13229,000,600000
198,A275280,KODEX MSCIธ๐ธเลา,20201105,10770,10863,10765,10859,30003,000,600000
199,A275280,KODEX MSCIธ๐ธเลา,20201104,10621,10631,10621,10631,2,000,600000
200,A275280,KODEX MSCIธ๐ธเลา,20201103,10468,10468,10468,10468,1,000,600000
201,A275280,KODEX MSCIธ๐ธเลา,20201102,10231,10231,10231,10231,1,000,600000
202,A275280,KODEX MSCIธ๐ธเลา,20201030,10389,10389,10172,10172,8,000,600000
203,A275280,KODEX MSCIธ๐ธเลา,20201029,10424,10424,10424,10424,0,000,600000
204,A275280,KODEX MSCIธ๐ธเลา,20201028,10399,10399,10399,10399,0,000,600000
205,A275280,KODEX MSCIธ๐ธเลา,20201027,10291,10291,10266,10266,22,000,600000
206,A275280,KODEX MSCIธ๐ธเลา,20201026,10350,10350,10320,10320,6,000,600000
207,A275280,KODEX MSCIธ๐ธเลา,20201023,10439,10444,10439,10444,101,000,600000
208,A275280,KODEX MSCIธ๐ธเลา,20201022,10493,10493,10439,10454,504,000,600000
209,A275280,KODEX MSCIธ๐ธเลา,20201021,10587,10587,10587,10587,1,000,600000
210,A275280,KODEX MSCIธ๐ธเลา,20201020,10587,10587,10454,10557,5206,000,600000
211,A275280,KODEX MSCIธ๐ธเลา,20201019,10577,10577,10463,10463,48,000,600000
212,A275280,KODEX MSCIธ๐ธเลา,20201016,10552,10552,10468,10552,505,000,600000
213,A275280,KODEX MSCIธ๐ธเลา,20201015,10691,10691,10577,10577,105,000,600000
214,A275280,KODEX MSCIธ๐ธเลา,20201014,10794,10794,10740,10740,206,000,600000
215,A275280,KODEX MSCIธ๐ธเลา,20201013,10775,10799,10775,10799,2,000,600000
216,A275280,KODEX MSCIธ๐ธเลา,20201012,10859,10868,10859,10863,7,000,600000
217,A275280,KODEX MSCIธ๐ธเลา,20201008,10834,10863,10824,10863,231,000,600000
218,A275280,KODEX MSCIธ๐ธเลา,20201007,10686,10834,10686,10834,59,000,600000
219,A275280,KODEX MSCIธ๐ธเลา,20201006,10725,10760,10725,10760,20,000,600000
220,A275280,KODEX MSCIธ๐ธเลา,20201005,10631,10641,10631,10641,2,000,600000
221,A275280,KODEX MSCIธ๐ธเลา,20200929,10547,10587,10547,10587,5,000,600000
222,A275280,KODEX MSCIธ๐ธเลา,20200928,10503,10523,10503,10523,4,000,600000
223,A275280,KODEX MSCIธ๐ธเลา,20200925,10340,10394,10340,10355,406,000,600000
224,A275280,KODEX MSCIธ๐ธเลา,20200924,10528,10528,10345,10394,136,000,600000
225,A275280,KODEX MSCIธ๐ธเลา,20200923,10691,10691,10419,10651,35,000,600000
226,A275280,KODEX MSCIธ๐ธเลา,20200922,10715,10715,10552,10552,7,000,600000
227,A275280,KODEX MSCIธ๐ธเลา,20200921,10992,10992,10809,10809,21,000,600000
228,A275280,KODEX MSCIธ๐ธเลา,20200918,10982,10982,10982,10982,3,000,600000
229,A275280,KODEX MSCIธ๐ธเลา,20200917,10987,10987,10868,10908,131,000,600000
230,A275280,KODEX MSCIธ๐ธเลา,20200916,11140,11150,11110,11110,286,000,600000
231,A275280,KODEX MSCIธ๐ธเลา,20200915,11076,11150,11076,11140,103,000,600000
232,A275280,KODEX MSCIธ๐ธเลา,20200914,11007,11007,11007,11007,3,000,600000
233,A275280,KODEX MSCIธ๐ธเลา,20200911,10898,10898,10883,10883,4,000,600000
234,A275280,KODEX MSCIธ๐ธเลา,20200910,10997,10997,10952,10952,6,000,600000
235,A275280,KODEX MSCIธ๐ธเลา,20200909,10819,10908,10809,10839,117,000,600000
236,A275280,KODEX MSCIธ๐ธเลา,20200908,10952,11021,10952,11021,117,000,600000
237,A275280,KODEX MSCIธ๐ธเลา,20200907,10933,10933,10888,10933,1204,000,600000
238,A275280,KODEX MSCIธ๐ธเลา,20200904,10923,10933,10888,10933,361,000,600000
239,A275280,KODEX MSCIธ๐ธเลา,20200903,11056,11110,11056,11110,3707,000,600000
240,A275280,KODEX MSCIธ๐ธเลา,20200902,10913,10942,10873,10942,404,000,600000
241,A275280,KODEX MSCIธ๐ธเลา,20200901,10849,10854,10789,10834,4195,000,600000
242,A275280,KODEX MSCIธ๐ธเลา,20200831,11026,11026,10770,10794,2884,000,600000
243,A275280,KODEX MSCIธ๐ธเลา,20200828,10982,11007,10913,10938,3052,000,600000
244,A275280,KODEX MSCIธ๐ธเลา,20200827,10997,11096,10977,10977,3254,000,600000
245,A275280,KODEX MSCIธ๐ธเลา,20200826,10883,10967,10883,10938,2646,000,600000
246,A275280,KODEX MSCIธ๐ธเลา,20200825,10700,10859,10700,10859,1905,000,600000
247,A275280,KODEX MSCIธ๐ธเลา,20200824,10523,10720,10523,10686,1023,000,600000
248,A275280,KODEX MSCIธ๐ธเลา,20200821,10498,10567,10498,10498,108,000,600000
249,A275280,KODEX MSCIธ๐ธเลา,20200820,10518,10518,10380,10384,871,000,600000
250,A275280,KODEX MSCIธ๐ธเลา,20200819,10765,10765,10715,10725,295,000,600000
251,A275280,KODEX MSCIธ๐ธเลา,20200818,10844,10844,10661,10666,900,000,600000
252,A275280,KODEX MSCIธ๐ธเลา,20200814,10868,10868,10745,10745,239,000,600000
253,A275280,KODEX MSCIธ๐ธเลา,20200813,10992,11041,10992,10992,1068,000,600000
254,A275280,KODEX MSCIธ๐ธเลา,20200812,10947,10947,10809,10873,122,000,600000
255,A275280,KODEX MSCIธ๐ธเลา,20200811,11031,11031,10977,10977,21,000,600000
256,A275280,KODEX MSCIธ๐ธเลา,20200810,10898,10933,10844,10903,858,000,600000
257,A275280,KODEX MSCIธ๐ธเลา,20200807,10883,10903,10809,10903,378,000,600000
258,A275280,KODEX MSCIธ๐ธเลา,20200806,10799,10863,10794,10859,2016,000,600000
259,A275280,KODEX MSCIธ๐ธเลา,20200805,10577,10715,10577,10715,24,000,600000
260,A275280,KODEX MSCIธ๐ธเลา,20200804,10582,10582,10498,10518,1991,000,600000
261,A275280,KODEX MSCIธ๐ธเลา,20200803,10375,10473,10375,10473,663,000,600000
262,A275280,KODEX MSCIธ๐ธเลา,20200731,10380,10380,10335,10335,205,000,600000
263,A275280,KODEX MSCIธ๐ธเลา,20200730,10350,10350,10310,10310,13,000,600000
264,A275280,KODEX MSCIธ๐ธเลา,20200729,10301,10301,10256,10256,26,000,600000
265,A275280,KODEX MSCIธ๐ธเลา,20200728,10221,10256,10221,10221,9,000,600000
266,A275280,KODEX MSCIธ๐ธเลา,20200727,10083,10083,10068,10068,14,000,600000
267,A275280,KODEX MSCIธ๐ธเลา,20200724,10093,10093,10029,10059,16,000,600000
268,A275280,KODEX MSCIธ๐ธเลา,20200723,10093,10093,10093,10093,1,000,600000
269,A275280,KODEX MSCIธ๐ธเลา,20200722,9920,10049,9920,10049,9,000,600000
270,A275280,KODEX MSCIธ๐ธเลา,20200721,9975,9975,9975,9975,0,000,600000
271,A275280,KODEX MSCIธ๐ธเลา,20200720,9802,9802,9782,9782,11,000,600000
272,A275280,KODEX MSCIธ๐ธเลา,20200717,9802,9802,9802,9802,1,000,600000
273,A275280,KODEX MSCIธ๐ธเลา,20200716,9851,9851,9807,9807,11,000,600000
274,A275280,KODEX MSCIธ๐ธเลา,20200715,10024,10024,10024,10024,1,000,600000
275,A275280,KODEX MSCIธ๐ธเลา,20200714,9975,9999,9935,9999,4,000,600000
276,A275280,KODEX MSCIธ๐ธเลา,20200713,9999,10009,9999,10009,2,000,600000
277,A275280,KODEX MSCIธ๐ธเลา,20200710,9935,9960,9905,9960,19,000,600000
278,A275280,KODEX MSCIธ๐ธเลา,20200709,9945,9945,9905,9905,4,000,600000
279,A275280,KODEX MSCIธ๐ธเลา,20200708,9817,9817,9708,9742,25,000,600000
280,A275280,KODEX MSCIธ๐ธเลา,20200707,9846,9846,9846,9846,1,000,600000
281,A275280,KODEX MSCIธ๐ธเลา,20200706,9846,9846,9846,9846,54,000,600000
282,A275280,KODEX MSCIธ๐ธเลา,20200703,9619,9713,9619,9713,257,000,600000
283,A275280,KODEX MSCIธ๐ธเลา,20200702,9580,9580,9580,9580,0,000,600000
284,A275280,KODEX MSCIธ๐ธเลา,20200701,9535,9535,9377,9382,983,000,600000
285,A275280,KODEX MSCIธ๐ธเลา,20200630,9461,9555,9461,9491,4,000,600000
286,A275280,KODEX MSCIธ๐ธเลา,20200629,9510,9510,9441,9441,59,000,600000
287,A275280,KODEX MSCIธ๐ธเลา,20200626,9580,9580,9580,9580,6,000,600000
288,A275280,KODEX MSCIธ๐ธเลา,20200625,9619,9659,9535,9589,341,000,600000
289,A275280,KODEX MSCIธ๐ธเลา,20200624,9629,9708,9629,9708,2,000,600000
290,A275280,KODEX MSCIธ๐ธเลา,20200623,9609,9663,9609,9629,59,000,600000
