,а╬╦Ядз╣Е,а╬╦Я╦М,Ё╞б╔,╫ц╟║,╟М╟║,юЗ╟║,а╬╟║,╟е╥║╥╝,аУ╠гюЭ╩Й╬Ва╬дз╣Е,╧ъгЮаж╫д╪Ж
155,A029460,диюл╬╬,20210108,27200,27450,26850,27050,127417,014,13554000
156,A029460,диюл╬╬,20210107,27050,27200,26750,26900,117153,014,13554000
157,A029460,диюл╬╬,20210106,27000,27950,26850,26900,174730,014,13554000
158,A029460,диюл╬╬,20210105,27300,27550,26800,27000,111902,014,13554000
159,A029460,диюл╬╬,20210104,28000,28200,27400,27650,100275,014,13554000
160,A029460,диюл╬╬,20201230,27600,27900,27200,27650,106047,014,13554000
161,A029460,диюл╬╬,20201229,26800,27600,26700,27600,119169,014,13554000
162,A029460,диюл╬╬,20201228,26150,27200,26150,26800,120321,014,13554000
163,A029460,диюл╬╬,20201224,26500,26500,25800,26100,99493,014,13554000
164,A029460,диюл╬╬,20201223,25850,26150,25300,26050,79381,014,13554000
165,A029460,диюл╬╬,20201222,26600,26600,25800,25900,91995,014,13554000
166,A029460,диюл╬╬,20201221,26600,26800,26250,26550,57785,014,13554000
167,A029460,диюл╬╬,20201218,27250,27300,26500,26750,92926,014,13554000
168,A029460,диюл╬╬,20201217,26600,27600,26500,26950,169635,014,13554000
169,A029460,диюл╬╬,20201216,26700,26850,26250,26550,88338,014,13554000
170,A029460,диюл╬╬,20201215,25900,26550,25700,26500,84383,014,13554000
171,A029460,диюл╬╬,20201214,26250,26400,25900,25900,89827,014,13554000
172,A029460,диюл╬╬,20201211,26800,27050,26250,26350,97030,014,13554000
173,A029460,диюл╬╬,20201210,26900,27200,26350,26800,130432,014,13554000
174,A029460,диюл╬╬,20201209,25800,27200,25800,26650,240881,014,13554000
175,A029460,диюл╬╬,20201208,26000,26400,25500,25750,79805,014,13554000
176,A029460,диюл╬╬,20201207,25900,25900,25000,25750,148566,014,13554000
177,A029460,диюл╬╬,20201204,25650,26100,25500,25700,94733,014,13554000
178,A029460,диюл╬╬,20201203,25750,26000,25450,25650,70897,014,13554000
179,A029460,диюл╬╬,20201202,25150,25950,25050,25700,138720,014,13554000
180,A029460,диюл╬╬,20201201,25350,25750,25000,25100,85530,014,13554000
181,A029460,диюл╬╬,20201130,25250,25350,24850,24900,70498,014,13554000
182,A029460,диюл╬╬,20201127,24900,25300,24800,25150,50275,014,13554000
183,A029460,диюл╬╬,20201126,24850,25100,24400,25100,48811,014,13554000
184,A029460,диюл╬╬,20201125,25550,25800,24450,24850,143900,014,13554000
185,A029460,диюл╬╬,20201124,25500,25700,25150,25250,83535,014,13554000
186,A029460,диюл╬╬,20201123,25600,25750,25200,25400,67642,014,13554000
187,A029460,диюл╬╬,20201120,25350,25850,25100,25500,126159,014,13554000
188,A029460,диюл╬╬,20201119,24800,25250,24450,25050,87356,014,13554000
189,A029460,диюл╬╬,20201118,24850,25100,24600,24850,74863,014,13554000
190,A029460,диюл╬╬,20201117,25700,25700,24550,24800,111486,014,13554000
191,A029460,диюл╬╬,20201116,24450,25650,24450,25450,158876,014,13554000
192,A029460,диюл╬╬,20201113,24200,24400,23950,24400,49883,014,13554000
193,A029460,диюл╬╬,20201112,24050,24250,24000,24200,45029,014,13554000
194,A029460,диюл╬╬,20201111,24150,24200,23650,24000,83975,014,13554000
195,A029460,диюл╬╬,20201110,24550,24550,23900,24150,81615,014,13554000
196,A029460,диюл╬╬,20201109,24200,24350,24050,24200,63283,014,13554000
197,A029460,диюл╬╬,20201106,24650,24650,23850,24050,75083,014,13554000
198,A029460,диюл╬╬,20201105,24200,24400,24100,24400,55397,014,13554000
199,A029460,диюл╬╬,20201104,24250,24250,23700,24100,70287,014,13554000
200,A029460,диюл╬╬,20201103,23800,24150,23700,24000,80226,014,13554000
201,A029460,диюл╬╬,20201102,23500,23900,23350,23700,27802,014,13554000
202,A029460,диюл╬╬,20201030,24000,24100,23600,23700,71013,014,13554000
203,A029460,диюл╬╬,20201029,23700,24100,23250,24100,92052,014,13554000
204,A029460,диюл╬╬,20201028,23900,24150,23550,24000,71616,014,13554000
205,A029460,диюл╬╬,20201027,23750,24400,23400,23850,150703,014,13554000
206,A029460,диюл╬╬,20201026,24350,24750,23750,23900,166196,014,13554000
207,A029460,диюл╬╬,20201023,24200,24400,23600,23700,122497,014,13554000
208,A029460,диюл╬╬,20201022,24750,24850,24100,24150,77592,014,13554000
209,A029460,диюл╬╬,20201021,24850,25050,24450,24750,61305,014,13554000
210,A029460,диюл╬╬,20201020,24500,24950,24050,24850,95952,014,13554000
211,A029460,диюл╬╬,20201019,25700,25700,24750,24750,112178,014,13554000
212,A029460,диюл╬╬,20201016,25850,26500,25200,25700,173137,014,13554000
213,A029460,диюл╬╬,20201015,25300,26050,24450,25500,209246,014,13554000
214,A029460,диюл╬╬,20201014,26500,26950,25200,25300,247028,014,13554000
215,A029460,диюл╬╬,20201013,24300,26450,24000,26350,476280,014,13554000
216,A029460,диюл╬╬,20201012,24400,24600,23900,24000,90261,014,13554000
217,A029460,диюл╬╬,20201008,24450,24450,24050,24300,73609,014,13554000
218,A029460,диюл╬╬,20201007,24000,24550,23950,24200,90463,014,13554000
219,A029460,диюл╬╬,20201006,24400,24400,24000,24150,67044,014,13554000
220,A029460,диюл╬╬,20201005,23900,24200,23650,24100,59139,014,13554000
221,A029460,диюл╬╬,20200929,24600,24600,23750,23850,103769,014,13554000
222,A029460,диюл╬╬,20200928,23500,24300,23350,24150,122056,014,13554000
223,A029460,диюл╬╬,20200925,23900,24000,23200,23500,78160,014,13554000
224,A029460,диюл╬╬,20200924,23300,24100,23300,23500,152203,014,13554000
225,A029460,диюл╬╬,20200923,24350,24550,23250,23950,161000,014,13554000
226,A029460,диюл╬╬,20200922,23850,24600,23300,23750,259186,014,13554000
227,A029460,диюл╬╬,20200921,24050,24050,23150,23750,102955,014,13554000
228,A029460,диюл╬╬,20200918,23700,24050,23250,24000,131770,014,13554000
229,A029460,диюл╬╬,20200917,23900,24050,23000,23650,125530,014,13554000
230,A029460,диюл╬╬,20200916,24600,24600,23700,23900,161954,014,13554000
231,A029460,диюл╬╬,20200915,25050,25200,24400,24600,132647,014,13554000
232,A029460,диюл╬╬,20200914,25600,25750,24800,25050,134719,014,13554000
233,A029460,диюл╬╬,20200911,24450,25850,24250,24750,219703,014,13554000
234,A029460,диюл╬╬,20200910,24300,24500,23700,24500,153197,014,13554000
235,A029460,диюл╬╬,20200909,23500,24400,23300,23650,187459,014,13554000
236,A029460,диюл╬╬,20200908,24850,24950,23500,24100,251028,014,13554000
237,A029460,диюл╬╬,20200907,24250,26100,24200,25000,470688,014,13554000
238,A029460,диюл╬╬,20200904,22400,24150,22200,23800,669822,014,13554000
239,A029460,диюл╬╬,20200903,20750,23200,20500,23000,844531,014,13554000
240,A029460,диюл╬╬,20200902,20550,20650,20000,20500,146208,014,13554000
241,A029460,диюл╬╬,20200901,20050,20500,19900,20400,84789,014,13554000
242,A029460,диюл╬╬,20200831,20350,20600,19800,20050,127250,014,13554000
243,A029460,диюл╬╬,20200828,21000,21000,20150,20250,124555,014,13554000
244,A029460,диюл╬╬,20200827,20600,21200,19900,20700,128676,014,13554000
245,A029460,диюл╬╬,20200826,21300,21300,20250,20350,73168,014,13554000
246,A029460,диюл╬╬,20200825,21050,21350,20600,20900,98993,014,13554000
247,A029460,диюл╬╬,20200824,20200,20950,19400,20800,108602,014,13554000
248,A029460,диюл╬╬,20200821,20350,21000,20000,20200,127335,014,13554000
249,A029460,диюл╬╬,20200820,21700,21850,20000,20250,142358,014,13554000
250,A029460,диюл╬╬,20200819,21100,21900,21100,21550,186499,014,13554000
251,A029460,диюл╬╬,20200818,22000,22700,20500,21000,182899,014,13554000
252,A029460,диюл╬╬,20200814,22050,22150,21400,21700,65417,014,13554000
253,A029460,диюл╬╬,20200813,22100,22600,22000,22000,62988,014,13554000
254,A029460,диюл╬╬,20200812,22800,22950,21800,22000,133518,014,13554000
255,A029460,диюл╬╬,20200811,23250,23250,22800,22950,87797,014,13554000
256,A029460,диюл╬╬,20200810,22850,23450,22800,23050,125793,014,13554000
257,A029460,диюл╬╬,20200807,23050,23200,22500,22850,109765,014,13554000
258,A029460,диюл╬╬,20200806,23450,23450,22900,23150,95355,014,13554000
259,A029460,диюл╬╬,20200805,23200,23450,22700,23450,135767,014,13554000
260,A029460,диюл╬╬,20200804,23800,23850,23100,23300,128636,014,13554000
261,A029460,диюл╬╬,20200803,23300,23850,22600,23500,179126,014,13554000
262,A029460,диюл╬╬,20200731,23500,23650,23150,23150,159781,014,13554000
263,A029460,диюл╬╬,20200730,23550,23650,23100,23300,154376,014,13554000
264,A029460,диюл╬╬,20200729,23400,23500,22700,23100,153917,014,13554000
265,A029460,диюл╬╬,20200728,22650,23900,22500,23650,391823,014,13554000
266,A029460,диюл╬╬,20200727,21700,22400,21450,22250,103373,014,13554000
267,A029460,диюл╬╬,20200724,22200,22400,21650,21750,98460,014,13554000
268,A029460,диюл╬╬,20200723,22700,22750,22000,22450,84199,014,13554000
269,A029460,диюл╬╬,20200722,21900,22850,21700,22600,121321,014,13554000
270,A029460,диюл╬╬,20200721,21900,22250,21650,22000,100591,014,13554000
271,A029460,диюл╬╬,20200720,22150,22150,21500,21850,82488,014,13554000
272,A029460,диюл╬╬,20200717,22450,22450,21850,22200,86953,014,13554000
273,A029460,диюл╬╬,20200716,23200,23300,21900,22250,142095,014,13554000
274,A029460,диюл╬╬,20200715,22750,23350,22350,22950,207102,014,13554000
275,A029460,диюл╬╬,20200714,22450,22650,22150,22400,92924,014,13554000
276,A029460,диюл╬╬,20200713,22850,23150,22200,22550,167878,014,13554000
277,A029460,диюл╬╬,20200710,23300,23600,22500,22900,184138,014,13554000
278,A029460,диюл╬╬,20200709,22900,24150,22900,23150,250700,014,13554000
279,A029460,диюл╬╬,20200708,22600,22950,22000,22650,194029,014,13554000
280,A029460,диюл╬╬,20200707,22700,22850,21800,22600,281040,014,13554000
281,A029460,диюл╬╬,20200706,21250,22850,21100,22450,683660,014,13554000
282,A029460,диюл╬╬,20200703,20050,20900,19700,20900,195365,014,13554000
283,A029460,диюл╬╬,20200702,19400,20150,19000,19950,136214,014,13554000
284,A029460,диюл╬╬,20200701,19150,20400,18900,19250,309274,014,13554000
285,A029460,диюл╬╬,20200630,18750,19200,18450,18800,113840,014,13554000
286,A029460,диюл╬╬,20200629,18450,18750,18250,18350,75186,014,13554000
287,A029460,диюл╬╬,20200626,19050,19050,18350,18800,81081,014,13554000
288,A029460,диюл╬╬,20200625,19000,19150,18600,18700,80367,014,13554000
289,A029460,диюл╬╬,20200624,19450,19750,19000,19300,124789,014,13554000
290,A029460,диюл╬╬,20200623,19950,19950,18950,19250,156789,014,13554000
291,A029460,диюл╬╬,20200622,19300,20050,19150,19700,142000,014,13554000
292,A029460,диюл╬╬,20200619,18950,19450,18700,19300,117518,014,13554000
293,A029460,диюл╬╬,20200618,18850,19250,18550,18950,96698,014,13554000
294,A029460,диюл╬╬,20200617,18200,19250,18200,19050,128994,014,13554000
295,A029460,диюл╬╬,20200616,17600,18450,17450,18450,138424,014,13554000
296,A029460,диюл╬╬,20200615,18600,18900,17050,17050,171715,014,13554000
297,A029460,диюл╬╬,20200612,18800,19000,17650,18700,261361,014,13554000
298,A029460,диюл╬╬,20200611,19550,19800,19300,19550,124910,014,13554000
299,A029460,диюл╬╬,20200610,19100,19800,18850,19650,133189,014,13554000
300,A029460,диюл╬╬,20200609,19200,19450,18900,19150,115354,014,13554000
301,A029460,диюл╬╬,20200608,19300,19500,18850,19050,155724,014,13554000
302,A029460,диюл╬╬,20200605,18750,19150,18400,18800,98326,014,13554000
303,A029460,диюл╬╬,20200604,19100,19400,18250,18700,200483,014,13554000
304,A029460,диюл╬╬,20200603,19800,20150,18950,19050,155744,014,13554000
305,A029460,диюл╬╬,20200602,19400,19950,19150,19800,194819,014,13554000
306,A029460,диюл╬╬,20200601,18350,19300,18300,19100,138540,014,13554000
307,A029460,диюл╬╬,20200529,18250,18650,18000,18350,81511,014,13554000
308,A029460,диюл╬╬,20200528,19400,19750,18100,18550,178068,014,13554000
309,A029460,диюл╬╬,20200527,19600,19650,18500,19400,328175,014,13554000
310,A029460,диюл╬╬,20200526,20500,20500,19500,19550,170073,014,13554000
311,A029460,диюл╬╬,20200525,20700,20750,19800,20400,159773,014,13554000
312,A029460,диюл╬╬,20200522,19700,20650,19700,20100,218467,014,13554000
313,A029460,диюл╬╬,20200521,20950,21450,19800,19800,305949,014,13554000
314,A029460,диюл╬╬,20200520,19400,21250,19250,20800,390005,014,13554000
315,A029460,диюл╬╬,20200519,18650,19700,18400,19700,264758,014,13554000
316,A029460,диюл╬╬,20200518,18400,18550,17550,18500,229678,014,13554000
317,A029460,диюл╬╬,20200515,18200,18350,17500,18150,263282,014,13554000
318,A029460,диюл╬╬,20200514,17800,18500,17450,18100,351591,014,13554000
319,A029460,диюл╬╬,20200513,16700,17900,16600,17850,309644,014,13554000
320,A029460,диюл╬╬,20200512,17400,17500,16900,17050,318705,014,13554000
321,A029460,диюл╬╬,20200511,17000,17650,16800,17050,614986,014,13554000
322,A029460,диюл╬╬,20200508,14900,16250,14900,15900,175864,014,13554000
323,A029460,диюл╬╬,20200507,14350,15100,14200,14900,117978,014,13554000
324,A029460,диюл╬╬,20200506,13550,14450,13550,14450,97850,014,13554000
325,A029460,диюл╬╬,20200504,13350,13750,13250,13400,68723,014,13554000
326,A029460,диюл╬╬,20200429,13450,14150,13450,13750,140927,014,13554000
327,A029460,диюл╬╬,20200428,13550,13800,13350,13450,32157,014,13554000
328,A029460,диюл╬╬,20200427,13500,13650,13400,13500,41676,014,13554000
329,A029460,диюл╬╬,20200424,13650,13650,13250,13400,25971,014,13554000
330,A029460,диюл╬╬,20200423,13400,13800,13350,13700,36691,014,13554000
331,A029460,диюл╬╬,20200422,13150,13400,12950,13250,53998,014,13554000
332,A029460,диюл╬╬,20200421,13800,13900,13150,13550,38252,014,13554000
333,A029460,диюл╬╬,20200420,14100,14300,13600,13900,23908,014,13554000
334,A029460,диюл╬╬,20200417,13900,14200,13700,14050,57406,014,13554000
335,A029460,диюл╬╬,20200416,13500,13650,13100,13600,25768,014,13554000
336,A029460,диюл╬╬,20200414,13300,13650,13250,13500,29468,014,13554000
337,A029460,диюл╬╬,20200413,13800,13800,13150,13250,43838,014,13554000
338,A029460,диюл╬╬,20200410,14000,14150,13700,13850,29721,014,13554000
339,A029460,диюл╬╬,20200409,14350,14400,13850,14000,69896,014,13554000
340,A029460,диюл╬╬,20200408,13900,14200,13600,14050,51510,014,13554000
341,A029460,диюл╬╬,20200407,13900,14200,13500,13850,65912,014,13554000
342,A029460,диюл╬╬,20200406,13050,13600,12800,13600,60901,014,13554000
343,A029460,диюл╬╬,20200403,12750,13050,12600,12800,30705,014,13554000
344,A029460,диюл╬╬,20200402,12850,12850,12150,12800,41783,014,13554000
345,A029460,диюл╬╬,20200401,12700,13050,12500,12500,29324,014,13554000
346,A029460,диюл╬╬,20200331,12750,12750,12300,12700,47434,014,13554000
347,A029460,диюл╬╬,20200330,11600,12450,11600,12300,35214,014,13554000
348,A029460,диюл╬╬,20200327,12750,12800,11850,12200,71149,014,13554000
349,A029460,диюл╬╬,20200326,11800,12600,11400,12100,99938,014,13554000
350,A029460,диюл╬╬,20200325,12000,12150,11550,11600,113456,014,13554000
351,A029460,диюл╬╬,20200324,9700,11450,9610,11000,142288,014,13554000
