,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A033180,KH ÇÊ·è½º,20210823,2830,2880,2780,2865,534113,013,133293000
1,A033180,KH ÇÊ·è½º,20210820,3000,3050,2800,2835,1650737,013,133293000
2,A033180,KH ÇÊ·è½º,20210819,3115,3130,2995,3005,1517833,013,133293000
3,A033180,KH ÇÊ·è½º,20210818,3100,3230,3090,3115,1410442,013,133293000
4,A033180,KH ÇÊ·è½º,20210817,3220,3255,3100,3105,1177102,013,133293000
5,A033180,KH ÇÊ·è½º,20210813,3215,3235,3080,3180,1491455,013,133293000
6,A033180,KH ÇÊ·è½º,20210812,3240,3245,3200,3205,1106224,013,133293000
7,A033180,KH ÇÊ·è½º,20210811,3230,3275,3215,3235,635374,013,133293000
8,A033180,KH ÇÊ·è½º,20210810,3255,3280,3215,3230,925347,013,133293000
9,A033180,KH ÇÊ·è½º,20210809,3350,3350,3250,3260,993189,013,133293000
10,A033180,KH ÇÊ·è½º,20210806,3385,3400,3330,3370,646886,013,133293000
11,A033180,KH ÇÊ·è½º,20210805,3345,3415,3285,3400,1310343,013,133293000
12,A033180,KH ÇÊ·è½º,20210804,3235,3345,3215,3340,1186627,013,133293000
13,A033180,KH ÇÊ·è½º,20210803,3235,3265,3210,3215,739049,013,133293000
14,A033180,KH ÇÊ·è½º,20210802,3275,3295,3225,3235,631528,013,133293000
15,A033180,KH ÇÊ·è½º,20210730,3280,3315,3260,3270,698334,013,133293000
16,A033180,KH ÇÊ·è½º,20210729,3270,3320,3265,3280,556453,013,133293000
17,A033180,KH ÇÊ·è½º,20210728,3265,3325,3260,3275,554193,013,133293000
18,A033180,KH ÇÊ·è½º,20210727,3260,3335,3255,3270,902120,013,133293000
19,A033180,KH ÇÊ·è½º,20210726,3325,3350,3255,3260,683114,013,133293000
20,A033180,KH ÇÊ·è½º,20210723,3250,3345,3245,3320,770104,013,133293000
21,A033180,KH ÇÊ·è½º,20210722,3245,3265,3235,3250,571674,013,133293000
22,A033180,KH ÇÊ·è½º,20210721,3300,3300,3235,3245,751307,013,133293000
23,A033180,KH ÇÊ·è½º,20210720,3260,3295,3240,3270,832571,013,133293000
24,A033180,KH ÇÊ·è½º,20210719,3305,3325,3295,3300,630869,013,133293000
25,A033180,KH ÇÊ·è½º,20210716,3380,3385,3315,3325,937275,013,133293000
26,A033180,KH ÇÊ·è½º,20210715,3405,3430,3380,3385,805088,013,133293000
27,A033180,KH ÇÊ·è½º,20210714,3405,3485,3360,3380,1139152,013,133293000
28,A033180,KH ÇÊ·è½º,20210713,3390,3465,3385,3420,835314,013,133293000
29,A033180,KH ÇÊ·è½º,20210712,3305,3460,3305,3430,1289440,013,133293000
30,A033180,KH ÇÊ·è½º,20210709,3320,3365,3255,3310,1331909,013,133293000
31,A033180,KH ÇÊ·è½º,20210708,3440,3460,3310,3375,1354874,013,133293000
32,A033180,KH ÇÊ·è½º,20210707,3525,3525,3420,3435,1418555,013,133293000
33,A033180,KH ÇÊ·è½º,20210706,3505,3620,3490,3520,2688529,013,133293000
34,A033180,KH ÇÊ·è½º,20210705,3560,3575,3495,3505,1313902,013,133293000
35,A033180,KH ÇÊ·è½º,20210702,3525,3580,3480,3555,2565329,013,133293000
36,A033180,KH ÇÊ·è½º,20210701,3540,3540,3490,3510,1187006,013,133293000
37,A033180,KH ÇÊ·è½º,20210630,3440,3560,3420,3510,2281722,013,133293000
38,A033180,KH ÇÊ·è½º,20210629,3410,3575,3400,3450,3031971,013,133293000
39,A033180,KH ÇÊ·è½º,20210628,3485,3500,3365,3405,1906664,013,133293000
40,A033180,KH ÇÊ·è½º,20210625,3430,3530,3390,3475,3661165,013,133293000
41,A033180,KH ÇÊ·è½º,20210624,3545,3600,3350,3370,3966897,013,133293000
42,A033180,KH ÇÊ·è½º,20210623,3395,3570,3380,3475,5518848,013,133293000
43,A033180,KH ÇÊ·è½º,20210622,3420,3435,3350,3395,2562283,013,133293000
44,A033180,KH ÇÊ·è½º,20210621,3230,3660,3220,3385,11500555,013,133293000
45,A033180,KH ÇÊ·è½º,20210618,3240,3250,3215,3215,942489,013,133293000
46,A033180,KH ÇÊ·è½º,20210617,3245,3260,3225,3235,636523,013,133293000
47,A033180,KH ÇÊ·è½º,20210616,3235,3270,3215,3260,806750,013,133293000
48,A033180,KH ÇÊ·è½º,20210615,3210,3240,3210,3235,759574,013,133293000
49,A033180,KH ÇÊ·è½º,20210614,3240,3250,3210,3220,1017953,013,133293000
50,A033180,KH ÇÊ·è½º,20210611,3275,3275,3225,3245,788094,013,133293000
